df_hash,22ZHK4.2TBHGE
162.806,562
162.831,568
162.856,577
162.881,581
162.906,577
162.931,566
162.956,547
162.981,519
163.006,482
163.031,443
163.056,403
163.081,362
163.106,316
163.131,264
163.156,211
163.181,163
163.206,116
163.231,66
163.256,10
163.281,-43
163.306,-91
163.331,-138
163.356,-198
163.381,-270
163.406,-331
163.431,-341
163.456,-275
163.481,-148
163.506,-4
163.531,113
163.556,193
163.581,254
163.606,320
163.631,395
163.656,458
163.681,492
163.706,498
163.731,494
163.756,500
163.781,518
163.806,535
163.831,543
163.856,537
163.881,523
163.906,501
163.931,468
163.956,425
163.981,378
164.006,335
164.031,298
164.056,262
164.081,222
164.106,180
164.131,139
164.156,98
164.181,52
164.206,2
164.231,-43
164.256,-81
164.281,-118
164.306,-169
164.331,-234
164.356,-289
164.381,-293
164.406,-226
164.431,-105
164.456,24
164.481,127
164.506,197
164.531,254
164.556,315
164.581,378
164.606,427
164.631,450
164.656,454
164.681,456
164.706,466
164.731,481
164.756,494
164.781,497
164.806,488
164.831,471
164.856,449
164.881,424
164.906,394
164.931,358
164.956,320
164.981,282
165.006,247
165.031,212
165.056,171
165.081,127
165.106,86
165.131,55
165.156,25
165.181,-18
165.206,-81
165.231,-142
165.256,-162
165.281,-117
165.306,-17
165.331,95
165.356,184
165.381,242
165.406,287
165.431,334
165.456,381
165.481,413
165.506,424
165.531,421
165.556,420
165.581,427
165.606,436
165.631,441
165.656,437
165.681,425
165.706,405
165.731,378
165.756,345
165.781,309
165.806,273
165.831,236
165.856,197
165.881,156
165.906,117
165.931,79
165.956,40
165.981,0
166.006,-41
166.031,-81
166.056,-124
166.081,-178
166.106,-236
166.131,-271
166.156,-249
166.181,-161
166.206,-32
166.231,92
166.256,183
166.281,245
166.306,303
166.331,372
166.356,443
166.381,494
166.406,516
166.431,518
166.456,519
166.481,525
166.506,534
166.531,538
166.556,532
166.581,517
166.606,496
166.631,469
166.656,436
166.681,399
166.706,359
166.731,316
166.756,271
166.781,226
166.806,182
166.831,137
166.856,87
166.881,34
166.906,-15
166.931,-55
166.956,-93
166.981,-143
167.006,-212
167.031,-280
167.056,-309
167.081,-266
167.106,-153
167.131,-12
167.156,111
167.181,195
167.206,255
167.231,316
167.256,386
167.281,452
167.306,494
167.331,507
167.356,506
167.381,506
167.406,513
167.431,521
167.456,524
167.481,520
167.506,510
167.531,493
167.556,465
167.581,427
167.606,385
167.631,346
167.656,310
167.681,270
167.706,226
167.731,181
167.756,142
167.781,105
167.806,62
167.831,8
167.856,-44
167.881,-87
167.906,-122
167.931,-164
167.956,-223
167.981,-283
168.006,-301
168.031,-249
168.056,-133
168.081,2
168.106,115
168.131,194
168.156,256
168.181,320
168.206,386
168.231,439
168.256,466
168.281,473
168.306,475
168.331,480
168.356,489
168.381,498
168.406,502
168.431,501
168.456,492
168.481,475
168.506,450
168.531,419
168.556,384
168.581,345
168.606,302
168.631,259
168.656,219
168.681,182
168.706,143
168.731,102
168.756,63
168.781,28
168.806,-11
168.831,-68
168.856,-139
168.881,-193
168.906,-192
168.931,-119
168.956,2
168.981,126
169.006,216
169.031,272
169.056,315
169.081,357
169.106,393
169.131,409
169.156,403
169.181,389
169.206,385
169.231,395
169.256,411
169.281,418
169.306,411
169.331,391
169.356,362
169.381,329
169.406,294
169.431,255
169.456,212
169.481,168
169.506,128
169.531,91
169.556,48
169.581,-9
169.606,-75
169.631,-120
169.656,-109
169.681,-32
169.706,82
169.731,190
169.756,263
169.781,307
169.806,342
169.831,378
169.856,405
169.881,406
169.906,383
169.931,353
169.956,334
169.981,327
170.006,321
170.031,308
170.056,287
170.081,260
170.106,226
170.131,185
170.156,141
170.181,101
170.206,56
170.231,-2
170.256,-79
170.281,-147
170.306,-164
170.331,-105
170.356,11
170.381,138
170.406,232
170.431,287
170.456,327
170.481,374
170.506,426
170.531,458
170.556,456
170.581,430
170.606,402
170.631,389
170.656,387
170.681,383
170.706,364
170.731,332
170.756,290
170.781,239
170.806,177
170.831,109
170.856,45
170.881,-8
170.906,-57
170.931,-116
170.956,-192
170.981,-264
171.006,-288
171.031,-234
171.056,-106
171.081,50
171.106,187
171.131,284
171.156,356
171.181,429
171.206,511
171.231,584
171.256,626
171.281,634
171.306,622
171.331,609
171.356,602
171.381,598
171.406,591
171.431,579
171.456,558
171.481,526
171.506,482
171.531,432
171.556,381
171.581,330
171.606,275
171.631,215
171.656,155
171.681,102
171.706,51
171.731,-7
171.756,-78
171.781,-151
171.806,-211
171.831,-261
171.856,-319
171.881,-393
171.906,-459
171.931,-469
171.956,-392
171.981,-242
172.006,-73
172.031,66
172.056,168
172.081,254
172.106,347
172.131,443
172.156,520
172.181,564
172.206,579
172.231,582
172.256,585
172.281,588
172.306,591
172.331,590
172.356,585
172.381,568
172.406,536
172.431,494
172.456,452
172.481,414
172.506,373
172.531,321
172.556,262
172.581,205
172.606,158
172.631,113
172.656,58
172.681,-5
172.706,-66
172.731,-114
172.756,-160
172.781,-222
172.806,-301
172.831,-360
172.856,-352
172.881,-258
172.906,-106
172.931,45
172.956,159
172.981,237
173.006,303
173.031,377
173.056,450
173.081,504
173.106,529
173.131,533
173.156,532
173.181,534
173.206,538
173.231,541
173.256,538
173.281,528
173.306,507
173.331,478
173.356,443
173.381,403
173.406,358
173.431,304
173.456,247
173.481,195
173.506,153
173.531,114
173.556,66
173.581,7
173.606,-48
173.631,-92
173.656,-130
173.681,-182
173.706,-253
173.731,-316
173.756,-322
173.781,-242
173.806,-99
173.831,53
173.856,172
173.881,249
173.906,311
173.931,377
173.956,442
173.981,488
174.006,503
174.031,497
174.056,490
174.081,494
174.106,505
174.131,517
174.156,520
174.181,513
174.206,495
174.231,466
174.256,429
174.281,387
174.306,343
174.331,297
174.356,252
174.381,209
174.406,167
174.431,122
174.456,68
174.481,11
174.506,-38
174.531,-80
174.556,-126
174.581,-187
174.606,-254
174.631,-286
174.656,-244
174.681,-123
174.706,35
174.731,174
174.756,264
174.781,319
174.806,366
174.831,416
174.856,455
174.881,464
174.906,447
174.931,427
174.956,421
174.981,430
175.006,442
175.031,443
175.056,431
175.081,408
175.106,376
175.131,336
175.156,294
175.181,249
175.206,202
175.231,150
175.256,95
175.281,44
175.306,-3
175.331,-58
175.356,-125
175.381,-184
175.406,-198
175.431,-136
175.456,-9
175.481,134
175.506,246
175.531,312
175.556,358
175.581,407
175.606,460
175.631,492
175.656,490
175.681,466
175.706,446
175.731,444
175.756,449
175.781,446
175.806,430
175.831,405
175.856,376
175.881,340
175.906,295
175.931,246
175.956,197
175.981,149
176.006,96
176.031,39
176.056,-13
176.081,-55
176.106,-95
176.131,-151
176.156,-228
176.181,-296
176.206,-304
176.231,-226
176.256,-80
176.281,79
176.306,203
176.331,284
176.356,344
176.381,408
176.406,474
176.431,521
176.456,534
176.481,519
176.506,500
176.531,497
176.556,507
176.581,514
176.606,506
176.631,483
176.656,456
176.681,430
176.706,399
176.731,355
176.756,300
176.781,244
176.806,194
176.831,147
176.856,96
176.881,39
176.906,-15
176.931,-62
176.956,-111
176.981,-176
177.006,-253
177.031,-307
177.056,-296
177.081,-204
177.106,-58
177.131,89
177.156,202
177.181,281
177.206,346
177.231,414
177.256,477
177.281,517
177.306,523
177.331,507
177.356,490
177.381,485
177.406,492
177.431,500
177.456,496
177.481,476
177.506,442
177.531,406
177.556,372
177.581,339
177.606,300
177.631,252
177.656,201
177.681,153
177.706,109
177.731,62
177.756,9
177.781,-42
177.806,-87
177.831,-131
177.856,-186
177.881,-252
177.906,-300
177.931,-290
177.956,-201
177.981,-57
178.006,88
178.031,196
178.056,265
178.081,320
178.106,377
178.131,433
178.156,466
178.181,471
178.206,462
178.231,457
178.256,464
178.281,476
178.306,481
178.331,477
178.356,467
178.381,453
178.406,431
178.431,399
178.456,359
178.481,318
178.506,279
178.531,240
178.556,195
178.581,147
178.606,102
178.631,67
178.656,38
178.681,-1
178.706,-62
178.731,-132
178.756,-178
178.781,-163
178.806,-77
178.831,52
178.856,179
178.881,271
178.906,327
178.931,369
178.956,412
178.981,448
179.006,462
179.031,449
179.056,426
179.081,416
179.106,427
179.131,445
179.156,451
179.181,438
179.206,412
179.231,383
179.256,351
179.281,309
179.306,259
179.331,209
179.356,167
179.381,127
179.406,79
179.431,20
179.456,-37
179.481,-81
179.506,-116
179.531,-164
179.556,-235
179.581,-309
179.606,-340
179.631,-291
179.656,-165
179.681,-9
179.706,128
179.731,225
179.756,297
179.781,365
179.806,434
179.831,491
179.856,521
179.881,526
179.906,520
179.931,518
179.956,524
179.981,533
180.006,535
180.031,526
180.056,506
180.081,476
180.106,441
180.131,401
180.156,357
180.181,307
180.206,254
180.231,204
180.256,157
180.281,111
180.306,59
180.331,3
180.356,-49
180.381,-97
180.406,-149
180.431,-217
180.456,-292
180.481,-336
180.506,-307
180.531,-194
180.556,-35
180.581,112
180.606,215
180.631,284
180.656,347
180.681,421
180.706,489
180.731,528
180.756,533
180.781,526
180.806,527
180.831,540
180.856,553
180.881,555
180.906,545
180.931,528
180.956,503
180.981,469
181.006,425
181.031,378
181.056,333
181.081,288
181.106,239
181.131,185
181.156,132
181.181,81
181.206,32
181.231,-19
181.256,-72
181.281,-119
181.306,-162
181.331,-214
181.356,-281
181.381,-343
181.406,-358
181.431,-290
181.456,-149
181.481,17
181.506,154
181.531,241
181.556,301
181.581,364
181.606,436
181.631,496
181.656,524
181.681,522
181.706,512
181.731,515
181.756,529
181.781,542
181.806,543
181.831,533
181.856,516
181.881,494
181.906,467
181.931,436
181.956,401
181.981,360
182.006,312
182.031,257
182.056,206
182.081,165
182.106,130
182.131,88
182.156,34
182.181,-22
182.206,-68
182.231,-103
182.256,-146
182.281,-213
182.306,-285
182.331,-317
182.356,-269
182.381,-144
182.406,9
182.431,140
182.456,226
182.481,285
182.506,342
182.531,403
182.556,451
182.581,472
182.606,468
182.631,460
182.656,462
182.681,475
182.706,487
182.731,487
182.756,475
182.781,455
182.806,434
182.831,408
182.856,373
182.881,331
182.906,287
182.931,247
182.956,209
182.981,169
183.006,123
183.031,76
183.056,35
183.081,0
183.106,-43
183.131,-104
183.156,-175
183.181,-220
183.206,-201
183.231,-109
183.256,25
183.281,154
183.306,246
183.331,304
183.356,350
183.381,398
183.406,439
183.431,457
183.456,449
183.481,431
183.506,426
183.531,439
183.556,456
183.581,460
183.606,444
183.631,417
183.656,390
183.681,364
183.706,334
183.731,292
183.756,242
183.781,192
183.806,148
183.831,106
183.856,60
183.881,8
183.906,-40
183.931,-82
183.956,-126
183.981,-185
184.006,-254
184.031,-298
184.056,-277
184.081,-177
184.106,-29
184.131,112
184.156,213
184.181,281
184.206,343
184.231,415
184.256,482
184.281,521
184.306,527
184.331,518
184.356,513
184.381,518
184.406,523
184.431,520
184.456,509
184.481,492
184.506,466
184.531,428
184.556,379
184.581,328
184.606,282
184.631,237
184.656,185
184.681,123
184.706,55
184.731,-7
184.756,-63
184.781,-113
184.806,-161
184.831,-211
184.856,-268
184.881,-335
184.906,-394
184.931,-411
184.956,-352
184.981,-217
185.006,-47
185.031,105
185.056,215
185.081,296
185.106,377
185.131,466
185.156,542
185.181,587
185.206,602
185.231,611
185.256,633
185.281,669
185.306,701
185.331,720
185.356,724
185.381,718
185.406,702
185.431,675
185.456,638
185.481,596
185.506,548
185.531,491
185.556,422
185.581,349
185.606,279
185.631,211
185.656,138
185.681,60
185.706,-17
185.731,-88
185.756,-163
185.781,-259
185.806,-374
185.831,-471
185.856,-497
185.881,-428
185.906,-291
185.931,-148
185.956,-42
185.981,28
186.006,95
186.031,176
186.056,261
186.081,325
186.106,357
186.131,374
186.156,395
186.181,429
186.206,465
186.231,494
186.256,512
186.281,522
186.306,527
186.331,523
186.356,511
186.381,495
186.406,477
186.431,456
186.456,427
186.481,384
186.506,330
186.531,272
186.556,221
186.581,179
186.606,140
186.631,88
186.656,15
186.681,-70
186.706,-138
186.731,-149
186.756,-89
186.781,17
186.806,125
186.831,196
186.856,231
186.881,256
186.906,289
186.931,321
186.956,327
186.981,293
187.006,237
187.031,191
187.056,173
187.081,171
187.106,162
187.131,137
187.156,110
187.181,98
187.206,102
187.231,105
187.256,91
187.281,62
187.306,33
187.331,14
187.356,3
187.381,-7
187.406,-20
187.431,-32
187.456,-45
187.481,-72
187.506,-124
187.531,-188
187.556,-226
187.581,-196
187.606,-88
187.631,68
187.656,228
187.681,359
187.706,463
187.731,560
187.756,660
187.781,754
187.806,822
187.831,853
187.856,853
187.881,840
187.906,830
187.931,825
187.956,815
187.981,787
188.006,735
188.031,662
188.056,577
188.081,487
188.106,395
188.131,299
188.156,204
188.181,116
188.206,39
188.231,-27
188.256,-86
188.281,-138
188.306,-180
188.331,-218
188.356,-262
188.381,-321
188.406,-379
188.431,-402
188.456,-357
188.481,-242
188.506,-93
188.531,42
188.556,141
188.581,212
188.606,276
188.631,344
188.656,404
188.681,440
188.706,449
188.731,444
188.756,444
188.781,457
188.806,476
188.831,489
188.856,491
188.881,481
188.906,463
188.931,440
188.956,412
188.981,378
189.006,338
189.031,295
189.056,251
189.081,208
189.106,163
189.131,115
189.156,68
189.181,26
189.206,-13
189.231,-61
189.256,-121
189.281,-177
189.306,-200
189.331,-166
189.356,-77
189.381,31
189.406,124
189.431,187
189.456,233
189.481,280
189.506,333
189.531,375
189.556,394
189.581,390
189.606,383
189.631,386
189.656,399
189.681,413
189.706,419
189.731,417
189.756,410
189.781,397
189.806,373
189.831,341
189.856,306
189.881,275
189.906,248
189.931,216
189.956,176
189.981,132
190.006,92
190.031,58
190.056,21
190.081,-29
190.106,-89
190.131,-135
190.156,-136
190.181,-79
190.206,19
190.231,125
190.256,210
190.281,270
190.306,317
190.331,364
190.356,407
190.381,433
190.406,435
190.431,424
190.456,416
190.481,422
190.506,433
190.531,437
190.556,428
190.581,411
190.606,391
190.631,366
190.656,332
190.681,287
190.706,240
190.731,196
190.756,154
190.781,110
190.806,61
190.831,16
190.856,-21
190.881,-58
190.906,-109
190.931,-176
190.956,-234
190.981,-245
191.006,-187
191.031,-77
191.056,44
191.081,143
191.106,215
191.131,277
191.156,346
191.181,419
191.206,478
191.231,509
191.256,514
191.281,507
191.306,503
191.331,507
191.356,514
191.381,517
191.406,510
191.431,490
191.456,460
191.481,424
191.506,386
191.531,342
191.556,294
191.581,243
191.606,194
191.631,151
191.656,107
191.681,55
191.706,-3
191.731,-59
191.756,-107
191.781,-152
191.806,-208
191.831,-277
191.856,-332
191.881,-332
191.906,-257
191.931,-127
191.956,11
191.981,122
192.006,202
192.031,273
192.056,353
192.081,438
192.106,507
192.131,547
192.156,564
192.181,570
192.206,576
192.231,584
192.256,590
192.281,591
192.306,586
192.331,571
192.356,543
192.381,505
192.406,461
192.431,417
192.456,370
192.481,319
192.506,264
192.531,212
192.556,165
192.581,119
192.606,65
192.631,1
192.656,-61
192.681,-112
192.706,-156
192.731,-207
192.756,-277
192.781,-351
192.806,-392
192.831,-365
192.856,-263
192.881,-118
192.906,23
192.931,131
192.956,210
192.981,281
193.006,358
193.031,433
193.056,488
193.081,511
193.106,512
193.131,514
193.156,530
193.181,554
193.206,571
193.231,571
193.256,555
193.281,534
193.306,512
193.331,488
193.356,455
193.381,411
193.406,360
193.431,308
193.456,258
193.481,213
193.506,171
193.531,129
193.556,83
193.581,30
193.606,-23
193.631,-71
193.656,-111
193.681,-156
193.706,-218
193.731,-290
193.756,-338
193.781,-321
193.806,-227
193.831,-83
193.856,57
193.881,163
193.906,235
193.931,297
193.956,367
193.981,434
194.006,480
194.031,495
194.056,492
194.081,491
194.106,502
194.131,518
194.156,528
194.181,528
194.206,518
194.231,502
194.256,480
194.281,450
194.306,416
194.331,379
194.356,338
194.381,292
194.406,244
194.431,198
194.456,155
194.481,111
194.506,60
194.531,6
194.556,-43
194.581,-89
194.606,-139
194.631,-204
194.656,-270
194.681,-301
194.706,-259
194.731,-144
194.756,5
194.781,137
194.806,228
194.831,292
194.856,355
194.881,425
194.906,483
194.931,507
194.956,501
194.981,489
195.006,492
195.031,509
195.056,526
195.081,531
195.106,525
195.131,512
195.156,491
195.181,460
195.206,416
195.231,368
195.256,322
195.281,279
195.306,235
195.331,186
195.356,138
195.381,90
195.406,42
195.431,-10
195.456,-65
195.481,-116
195.506,-161
195.531,-212
195.556,-279
195.581,-351
195.606,-391
195.631,-358
195.656,-242
195.681,-80
195.706,75
195.731,189
195.756,267
195.781,336
195.806,412
195.831,488
195.856,541
195.881,561
195.906,560
195.931,557
195.956,565
195.981,580
196.006,593
196.031,594
196.056,581
196.081,557
196.106,524
196.131,485
196.156,445
196.181,404
196.206,361
196.231,312
196.256,257
196.281,204
196.306,156
196.331,111
196.356,61
196.381,3
196.406,-57
196.431,-112
196.456,-160
196.481,-215
196.506,-288
196.531,-366
196.556,-411
196.581,-382
196.606,-268
196.631,-106
196.656,47
196.681,160
196.706,235
196.731,301
196.756,377
196.781,455
196.806,511
196.831,535
196.856,538
196.881,539
196.906,553
196.931,573
196.956,588
196.981,589
197.006,575
197.031,550
197.056,516
197.081,476
197.106,433
197.131,389
197.156,344
197.181,296
197.206,245
197.231,195
197.256,147
197.281,97
197.306,42
197.331,-16
197.356,-70
197.381,-117
197.406,-168
197.431,-237
197.456,-319
197.481,-383
197.506,-383
197.531,-297
197.556,-149
197.581,9
197.606,134
197.631,218
197.656,286
197.681,360
197.706,438
197.731,496
197.756,520
197.781,521
197.806,520
197.831,531
197.856,551
197.881,566
197.906,569
197.931,564
197.956,554
197.981,536
198.006,507
198.031,472
198.056,435
198.081,397
198.106,352
198.131,296
198.156,235
198.181,182
198.206,138
198.231,94
198.256,40
198.281,-21
198.306,-77
198.331,-120
198.356,-165
198.381,-229
198.406,-306
198.431,-356
198.456,-333
198.481,-224
198.506,-68
198.531,77
198.556,182
198.581,253
198.606,317
198.631,388
198.656,452
198.681,487
198.706,489
198.731,475
198.756,467
198.781,474
198.806,488
198.831,496
198.856,493
198.881,479
198.906,459
198.931,432
198.956,401
198.981,365
199.006,328
199.031,291
199.056,250
199.081,203
199.106,153
199.131,104
199.156,58
199.181,11
199.206,-47
199.231,-119
199.256,-188
199.281,-218
199.306,-182
199.331,-78
199.356,58
199.381,180
199.406,260
199.431,305
199.456,340
199.481,377
199.506,408
199.531,413
199.556,392
199.581,366
199.606,358
199.631,370
199.656,381
199.681,374
199.706,349
199.731,319
199.756,290
199.781,255
199.806,202
199.831,140
199.856,86
199.881,44
199.906,-1
199.931,-69
199.956,-145
199.981,-184
200.006,-146
200.031,-34
200.056,102
