df_hash,22ZHK4.3NGMYT
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.VVA5
person_label,V18
date_time_start,2025-05-23_10-26-57.429000_+03
date_time_start_unix,1747985217.429
date_time_end,2025-05-23_10-35-12.468000_+03
length_difference_noticed,no

time,acc_mag
162.079,0.992
162.109,0.995
162.139,0.992
162.169,0.995
162.199,0.997
162.229,1.000
162.259,0.997
162.289,0.995
162.319,0.994
162.349,0.991
162.379,0.994
162.409,1.001
162.439,0.991
162.469,0.998
162.499,0.994
162.529,0.991
162.559,0.989
162.589,0.995
162.619,0.994
162.649,0.988
162.679,0.999
162.709,0.986
162.739,0.996
162.769,0.994
162.799,0.989
162.829,0.994
162.859,0.994
162.889,0.994
162.919,0.996
162.949,0.997
162.979,0.997
163.009,0.993
163.039,0.994
163.069,0.994
163.099,0.996
163.129,0.997
163.159,0.992
163.189,0.990
163.219,0.995
163.249,0.994
163.279,0.998
163.309,1.000
163.339,0.991
163.369,0.995
163.399,0.994
163.429,0.997
163.459,0.998
163.489,1.005
163.519,0.993
163.549,0.998
163.579,1.000
163.609,0.994
163.639,0.997
163.669,0.996
163.699,0.991
163.729,0.993
163.759,0.992
163.789,0.994
163.819,0.997
163.849,0.994
163.879,0.992
163.909,0.996
163.939,0.995
163.969,0.995
163.999,0.994
164.029,0.993
164.059,0.992
164.089,0.998
164.119,0.987
164.149,1.002
164.179,0.998
164.209,0.994
164.239,0.998
164.269,0.996
164.299,0.993
164.329,0.991
164.359,1.003
164.389,0.990
164.419,1.001
164.449,0.996
164.479,0.991
164.509,0.996
164.539,0.991
164.569,0.991
164.599,0.996
164.629,0.992
164.659,0.993
164.689,0.997
164.719,0.995
164.749,0.993
164.779,1.001
164.809,1.005
164.839,0.996
164.869,0.988
164.899,0.989
164.929,0.987
164.959,1.000
164.989,0.989
165.019,1.000
165.049,0.999
165.079,0.988
165.109,0.993
165.139,0.998
165.169,0.995
165.199,0.994
165.229,0.996
165.259,0.988
165.289,0.993
165.319,1.004
165.349,0.992
165.379,0.993
165.409,0.989
165.439,0.987
165.469,0.997
165.499,0.997
165.529,0.991
165.559,0.995
165.589,0.997
165.619,0.988
165.649,0.998
165.679,0.990
165.709,0.992
165.739,0.997
165.769,0.992
165.799,0.992
165.829,0.999
165.859,0.994
165.889,0.998
165.919,0.995
165.949,0.991
165.979,0.989
166.009,0.993
166.039,1.000
166.069,0.991
166.099,0.997
166.129,0.988
166.159,0.998
166.189,0.996
166.219,0.995
166.249,0.990
166.279,0.996
166.309,0.989
166.339,0.992
166.369,0.990
166.399,0.993
166.429,0.992
166.459,0.998
166.489,0.995
166.519,0.997
166.549,0.997
166.579,0.986
166.609,0.994
166.639,0.996
166.669,1.000
166.699,0.993
166.729,0.998
166.759,0.990
166.789,0.992
166.819,0.994
166.849,1.001
166.879,0.998
166.909,1.002
166.939,0.996
166.969,0.996
166.999,1.000
167.029,0.995
167.059,0.995
167.089,0.995
167.119,0.992
167.149,0.995
167.179,0.987
167.209,0.994
167.239,0.992
167.269,0.996
167.299,0.995
167.329,0.994
167.359,0.991
167.389,0.995
167.419,0.995
167.449,0.998
167.479,0.990
167.509,0.999
167.539,0.990
167.569,0.988
167.599,0.996
167.629,0.995
167.659,0.994
167.689,1.002
167.719,0.988
167.749,0.996
167.779,1.000
167.809,0.992
167.839,0.993
167.869,0.994
167.899,0.993
167.929,0.994
167.959,0.995
167.989,0.994
168.019,0.995
168.049,0.994
168.079,0.998
168.109,0.997
168.139,0.992
168.169,0.992
168.199,0.996
168.229,0.987
168.259,0.999
168.289,0.993
168.319,0.991
168.349,0.992
168.379,0.993
168.409,0.997
168.439,0.997
168.469,1.000
168.499,0.989
168.529,0.999
168.559,1.000
168.589,0.994
168.619,0.995
168.649,0.995
168.679,0.994
168.709,0.996
168.739,0.990
168.769,0.996
168.799,0.995
168.829,0.993
168.859,0.996
168.889,0.998
168.919,0.993
168.949,0.993
168.979,0.989
169.009,0.998
169.039,0.988
169.069,0.998
169.099,0.993
169.129,0.992
169.159,0.993
169.189,0.995
169.219,0.990
169.249,0.993
169.279,1.002
169.309,0.987
169.339,0.994
169.369,1.001
169.399,0.992
169.429,0.997
169.459,0.992
169.489,0.994
169.519,0.995
169.549,0.993
169.579,0.992
169.609,0.994
169.639,0.994
169.669,0.992
169.699,0.995
169.729,0.997
169.759,0.996
169.789,0.997
169.819,0.991
169.849,0.991
169.879,0.998
169.909,0.999
169.939,0.990
169.969,0.997
169.999,0.991
170.029,0.990
170.059,0.994
170.089,0.992
170.119,0.994
170.149,0.993
170.179,0.997
170.209,0.990
170.239,0.999
170.269,0.993
170.299,0.996
170.329,0.992
170.359,0.994
170.389,0.994
170.419,0.992
170.449,0.992
170.479,0.998
170.509,0.996
170.539,0.995
170.569,0.994
170.599,0.997
170.629,0.994
170.659,0.997
170.689,0.997
170.719,0.990
170.749,0.991
170.779,0.995
170.809,1.002
170.839,0.990
170.869,1.000
170.899,0.994
170.929,0.988
170.959,0.995
170.989,0.996
171.019,0.995
171.049,0.992
171.079,0.998
171.109,0.989
171.139,0.996
171.169,0.995
171.199,0.993
171.229,0.992
171.259,0.995
171.289,0.991
171.319,0.995
171.349,0.994
171.379,0.993
171.409,0.994
171.439,0.994
171.469,0.993
171.499,0.993
171.529,0.996
171.559,0.995
171.589,0.994
171.619,0.993
171.649,0.990
171.679,0.998
171.709,0.993
171.739,1.000
171.769,1.001
171.799,0.987
171.829,0.989
171.859,0.995
171.889,0.995
171.919,0.991
171.949,1.002
171.979,0.986
172.009,0.996
172.039,1.000
172.069,0.992
172.099,0.995
172.129,0.992
172.159,0.993
172.189,0.997
172.219,0.994
172.249,0.995
172.279,0.995
172.309,0.994
172.339,0.992
172.369,0.995
172.399,0.996
172.429,0.995
172.459,0.993
172.489,0.992
172.519,0.996
172.549,1.000
172.579,0.987
172.609,0.996
172.639,0.996
172.669,0.994
172.699,0.995
172.729,0.994
172.759,0.993
172.789,0.998
172.819,0.993
172.849,0.992
172.879,1.001
172.909,0.993
172.939,0.995
172.969,0.993
172.999,0.993
173.029,0.994
173.059,0.996
173.089,0.994
173.119,0.994
173.149,0.995
173.179,0.993
173.209,0.996
173.239,0.994
173.269,0.994
173.299,0.994
173.329,0.991
173.359,0.996
173.389,1.003
173.419,0.989
173.449,1.000
173.479,0.993
173.509,0.987
173.539,0.990
173.569,0.992
173.599,0.994
173.629,0.998
173.659,0.989
173.689,0.992
173.719,1.000
173.749,0.992
173.779,0.994
173.809,0.993
173.839,0.992
173.869,0.991
173.899,0.991
173.929,0.992
173.959,0.991
173.989,0.993
174.019,0.994
174.049,0.996
174.079,0.997
174.109,0.993
174.139,0.995
174.169,0.991
174.199,0.991
174.229,0.996
174.259,0.993
174.289,0.996
174.319,1.001
174.349,0.987
174.379,0.987
174.409,0.993
174.439,0.995
174.469,0.994
174.499,1.002
174.529,0.982
174.559,0.999
174.589,0.996
174.619,0.991
174.649,0.997
174.679,0.991
174.709,0.994
174.739,0.992
174.769,0.993
174.799,0.992
174.829,0.993
174.859,0.991
174.889,0.995
174.919,0.994
174.949,0.995
174.979,0.994
175.009,0.993
175.039,0.993
175.069,1.000
175.099,0.985
175.129,0.999
175.159,0.998
175.189,0.992
175.219,0.996
175.249,0.994
175.279,0.996
175.309,0.994
175.339,0.997
175.369,0.987
175.399,0.998
175.429,0.994
175.459,0.995
175.489,0.992
175.519,0.993
175.549,0.991
175.579,0.993
175.609,0.995
175.639,0.997
175.669,0.992
175.699,0.993
175.729,0.993
175.759,0.996
175.789,0.994
175.819,0.992
175.849,0.988
175.879,0.994
175.909,0.998
175.939,0.991
175.969,1.000
175.999,0.987
176.029,0.988
176.059,0.993
176.089,0.991
176.119,0.997
176.149,1.000
176.179,0.982
176.209,0.995
176.239,0.999
176.269,0.992
176.299,0.994
176.329,0.993
176.359,0.994
176.389,0.997
176.419,0.994
176.449,0.994
176.479,0.994
176.509,0.991
176.539,0.995
176.569,0.995
176.599,0.997
176.629,0.991
176.659,0.993
176.689,0.990
176.719,0.997
176.749,1.001
176.779,0.988
176.809,0.992
176.839,0.991
176.869,0.990
176.899,0.998
176.929,0.994
176.959,0.996
176.989,0.999
177.019,0.989
177.049,0.991
177.079,0.998
177.109,0.998
177.139,1.000
177.169,0.992
177.199,0.989
177.229,0.993
177.259,0.995
177.289,0.996
177.319,0.993
177.349,0.993
177.379,0.992
177.409,0.998
177.439,0.995
177.469,0.993
177.499,0.992
177.529,0.990
177.559,0.992
177.589,0.996
177.619,0.992
177.649,0.996
177.679,0.989
177.709,0.989
177.739,0.995
177.769,0.996
177.799,0.990
177.829,0.999
177.859,0.987
177.889,0.995
177.919,0.997
177.949,0.994
177.979,0.998
178.009,1.001
178.039,0.992
178.069,0.993
178.099,0.992
178.129,0.992
178.159,0.994
178.189,1.000
178.219,0.998
178.249,0.993
178.279,0.992
178.309,0.995
178.339,0.992
178.369,0.997
178.399,0.995
178.429,0.996
178.459,0.999
178.489,0.989
178.519,0.990
178.549,0.995
178.579,0.997
178.609,0.994
178.639,1.002
178.669,0.991
178.699,1.002
178.729,0.994
178.759,0.990
178.789,0.996
178.819,0.998
178.849,0.996
178.879,0.989
178.909,0.994
178.939,0.993
178.969,0.995
178.999,0.997
179.029,0.993
179.059,0.992
179.089,0.992
179.119,0.993
179.149,0.993
179.179,1.000
179.209,0.987
179.239,0.995
179.269,0.994
179.299,0.989
179.329,0.994
179.359,0.996
179.389,0.994
179.419,0.993
179.449,1.000
179.479,0.988
179.509,1.000
179.539,0.997
179.569,0.991
179.599,0.995
179.629,0.994
179.659,0.992
179.689,0.994
179.719,0.996
179.749,0.994
179.779,0.994
179.809,0.997
179.839,0.997
179.869,0.995
179.899,0.997
179.929,0.994
179.959,0.993
179.989,0.992
180.019,0.999
180.049,0.986
180.079,0.997
180.109,0.994
180.139,0.990
180.169,0.994
180.199,0.995
180.229,0.992
180.259,0.993
180.289,1.003
180.319,0.987
180.349,1.000
180.379,0.997
180.409,0.994
180.439,0.995
180.469,0.990
180.499,0.996
180.529,0.994
180.559,0.994
180.589,0.994
180.619,0.992
180.649,0.993
180.679,0.990
180.709,0.995
180.739,0.996
180.769,0.995
180.799,0.994
180.829,0.992
180.859,0.993
180.889,0.994
180.919,0.996
180.949,0.991
180.979,0.999
181.009,0.992
181.039,0.987
181.069,0.997
181.099,0.994
181.129,0.996
181.159,0.994
181.189,0.991
181.219,0.991
181.249,0.998
181.279,0.995
181.309,0.998
181.339,0.994
181.369,0.993
181.399,0.992
181.429,0.995
181.459,0.992
181.489,0.998
181.519,0.992
181.549,0.989
181.579,0.988
181.609,1.000
181.639,0.990
181.669,0.995
181.699,0.996
181.729,0.990
181.759,0.989
181.789,0.997
181.819,0.997
181.849,1.000
181.879,0.999
181.909,1.003
181.939,1.012
181.969,1.002
181.999,0.986
182.029,0.974
182.059,0.985
182.089,0.982
182.119,0.990
182.149,0.999
182.179,1.000
182.209,0.999
182.239,0.995
182.269,0.995
182.299,1.000
182.329,1.001
182.359,0.999
182.389,0.992
182.419,0.993
182.449,0.997
182.479,0.996
182.509,0.994
182.539,0.992
182.569,0.989
182.599,0.988
182.629,0.997
182.659,0.991
182.689,1.000
182.719,1.000
182.749,0.992
182.779,0.994
182.809,0.996
182.839,0.994
182.869,0.991
182.899,0.997
182.929,0.991
182.959,0.998
182.989,1.001
183.019,0.995
183.049,0.994
183.079,0.997
183.109,0.994
183.139,0.998
183.169,0.994
183.199,0.993
183.229,0.993
183.259,0.995
183.289,0.993
183.319,0.994
183.349,0.992
183.379,0.994
183.409,0.994
183.439,0.992
183.469,1.001
183.499,1.002
183.529,0.988
183.559,0.992
183.589,0.992
183.619,0.997
183.649,0.991
183.679,0.993
183.709,0.989
183.739,0.997
183.769,0.997
183.799,1.000
183.829,0.996
183.859,1.000
183.889,0.994
183.919,0.992
183.949,0.999
183.979,0.993
184.009,0.999
184.039,0.996
184.069,0.995
184.099,0.988
184.129,0.988
184.159,0.998
184.189,1.006
184.219,0.987
184.249,0.998
184.279,0.995
184.309,0.993
184.339,0.992
184.369,0.992
184.399,0.990
184.429,1.006
184.459,0.989
184.489,0.994
184.519,1.001
184.549,0.997
184.579,0.991
184.609,0.996
184.639,1.000
184.669,0.999
184.699,0.994
184.729,0.996
184.759,0.996
184.789,0.996
184.819,0.994
184.849,0.990
184.879,0.995
184.909,0.993
184.939,1.001
184.969,0.996
184.999,0.998
185.029,0.994
185.059,0.992
185.089,0.997
185.119,0.997
185.149,0.995
185.179,0.997
185.209,0.984
185.239,0.996
185.269,0.995
185.299,0.994
185.329,0.997
185.359,0.994
185.389,0.988
185.419,0.992
185.449,0.998
185.479,0.998
185.509,0.996
185.539,0.993
185.569,0.993
185.599,0.992
185.629,1.000
185.659,0.992
185.689,0.999
185.719,0.994
185.749,0.993
185.779,0.995
185.809,0.995
185.839,0.994
185.869,0.996
185.899,0.997
185.929,0.988
185.959,1.001
185.989,0.996
186.019,0.996
186.049,0.994
186.079,0.990
186.109,0.997
186.139,0.997
186.169,0.995
186.199,0.997
186.229,0.995
186.259,1.000
186.289,0.990
186.319,0.994
186.349,0.999
186.379,0.999
186.409,0.991
186.439,1.000
186.469,0.994
186.499,0.990
186.529,0.993
186.559,0.992
186.589,1.001
186.619,0.994
186.649,1.003
186.679,0.997
186.709,0.998
186.739,0.996
186.769,0.992
186.799,0.995
186.829,0.993
186.859,0.997
186.889,0.997
186.919,0.993
186.949,0.994
186.979,0.995
187.009,0.993
187.039,0.993
187.069,0.986
187.099,0.993
187.129,0.993
187.159,0.996
187.189,0.990
187.219,0.990
187.249,0.991
187.279,0.994
187.309,0.999
187.339,0.990
187.369,1.001
187.399,0.994
187.429,0.991
187.459,0.996
187.489,0.992
187.519,0.992
187.549,0.996
187.579,0.998
187.609,0.993
187.639,0.998
187.669,0.993
187.699,0.994
187.729,0.994
187.759,0.995
187.789,0.996
187.819,0.995
187.849,0.994
187.879,0.995
187.909,0.992
187.939,0.993
187.969,0.996
187.999,0.999
188.029,0.996
188.059,0.996
188.089,0.995
188.119,0.992
188.149,0.996
188.179,0.995
188.209,0.999
188.239,0.994
188.269,0.997
188.299,0.992
188.329,0.995
188.359,1.003
188.389,0.990
188.419,0.998
188.449,0.997
188.479,0.989
188.509,0.996
188.539,0.992
188.569,0.993
188.599,0.995
188.629,1.000
188.659,0.987
188.689,0.999
188.719,0.996
188.749,0.994
188.779,0.995
188.809,0.991
188.839,0.998
188.869,0.995
188.899,0.994
188.929,0.995
188.959,0.998
188.989,0.999
189.019,0.997
189.049,0.997
189.079,0.996
189.109,0.990
189.139,0.995
189.169,0.994
189.199,0.995
189.229,0.993
189.259,0.995
189.289,0.995
189.319,1.000
189.349,0.995
189.379,0.999
189.409,0.996
189.439,0.990
189.469,0.992
189.499,0.994
189.529,0.994
189.559,0.994
189.589,1.001
189.619,0.984
189.649,0.999
189.679,0.994
189.709,0.993
189.739,0.995
189.769,0.992
189.799,0.995
189.829,0.997
189.859,0.995
189.889,0.996
189.919,0.996
189.949,0.996
189.979,0.996
190.009,0.994
190.039,0.994
190.069,0.994
190.099,0.996
190.129,0.998
190.159,0.996
190.189,0.997
190.219,0.991
190.249,0.995
190.279,1.000
190.309,0.998
190.339,0.993
190.369,0.994
190.399,0.989
190.429,0.992
190.459,0.997
190.489,0.993
190.519,0.998
190.549,0.998
190.579,0.992
190.609,0.993
190.639,1.004
190.669,0.996
190.699,0.995
190.729,0.992
190.759,0.993
190.789,0.995
190.819,0.997
190.849,0.993
190.879,0.996
190.909,0.999
190.939,1.000
190.969,0.994
190.999,0.995
191.029,0.994
191.059,0.991
191.089,0.994
191.119,0.995
191.149,0.996
191.179,0.992
191.209,0.994
191.239,0.992
191.269,0.995
191.299,0.995
191.329,0.990
191.359,1.000
191.389,0.992
191.419,0.989
191.449,0.994
191.479,0.995
191.509,0.999
191.539,0.999
191.569,0.991
191.599,0.993
191.629,0.998
191.659,0.994
191.689,0.993
191.719,0.992
191.749,0.993
191.779,0.996
191.809,0.994
191.839,0.995
191.869,0.996
191.899,0.996
191.929,0.995
191.959,0.996
191.989,0.990
192.019,0.996
192.049,0.996
192.079,0.996
192.109,0.992
192.139,0.993
192.169,0.987
192.199,0.998
192.229,1.005
192.259,0.992
192.289,1.001
192.319,0.992
192.349,0.989
192.379,0.992
192.409,0.998
192.439,0.993
192.469,0.996
192.499,1.000
192.529,0.994
192.559,1.000
192.589,0.995
192.619,0.994
192.649,0.994
192.679,0.980
192.709,1.000
192.739,0.994
192.769,0.990
192.799,0.994
192.829,1.000
192.859,0.995
192.889,0.993
192.919,0.996
192.949,0.996
192.979,0.992
193.009,0.991
193.039,0.992
193.069,0.997
193.099,1.000
193.129,0.992
193.159,1.001
193.189,0.999
193.219,0.993
193.249,0.995
193.279,0.999
193.309,0.999
193.339,0.993
193.369,0.998
193.399,0.994
193.429,0.995
193.459,0.994
193.489,0.998
193.519,0.994
193.549,0.992
193.579,0.992
193.609,0.996
193.639,0.992
193.669,0.994
193.699,0.995
193.729,0.993
193.759,0.994
193.789,0.989
193.819,0.994
193.849,0.999
193.879,1.003
193.909,0.989
193.939,1.000
193.969,0.992
193.999,0.989
194.029,0.992
194.059,0.997
194.089,1.000
194.119,0.998
194.149,0.994
194.179,0.994
194.209,1.000
194.239,0.998
194.269,0.997
194.299,0.998
194.329,0.992
194.359,0.997
194.389,0.994
194.419,0.996
194.449,0.997
194.479,0.992
194.509,0.997
194.539,0.992
194.569,0.992
194.599,0.992
194.629,0.995
194.659,0.999
194.689,0.996
194.719,0.993
194.749,0.995
194.779,0.994
194.809,0.996
194.839,1.000
194.869,1.009
194.899,0.988
194.929,0.972
194.959,1.005
194.989,0.998
195.019,0.991
195.049,0.994
195.079,0.991
195.109,0.998
195.139,0.992
195.169,0.995
195.199,1.000
195.229,0.994
195.259,0.997
195.289,0.990
195.319,0.999
195.349,0.997
195.379,1.000
195.409,0.992
195.439,1.002
195.469,0.996
195.499,0.991
195.529,0.983
195.559,0.986
195.589,1.000
195.619,0.998
195.649,1.007
195.679,0.975
195.709,0.992
195.739,0.997
195.769,0.995
195.799,0.997
195.829,0.992
195.859,0.993
195.889,0.996
195.919,0.992
195.949,0.994
195.979,0.995
196.009,0.999
196.039,0.998
196.069,1.001
196.099,0.998
196.129,0.992
196.159,0.988
196.189,0.999
196.219,0.988
196.249,0.994
196.279,1.000
196.309,0.995
196.339,0.992
196.369,0.997
196.399,0.994
196.429,0.990
196.459,0.994
196.489,0.999
196.519,0.997
196.549,1.001
196.579,1.000
196.609,0.993
196.639,0.989
196.669,0.985
196.699,0.999
196.729,0.979
196.759,0.971
196.789,1.000
196.819,1.009
196.849,0.994
196.879,1.001
196.909,0.996
196.939,0.993
196.969,0.991
196.999,0.999
197.029,0.988
197.059,0.985
197.089,0.990
197.119,0.994
197.149,0.985
197.179,0.987
197.209,0.990
197.239,0.994
197.269,0.992
197.299,0.986
197.329,0.995
197.359,0.997
197.389,0.998
197.419,0.992
197.449,0.986
197.479,0.987
197.509,0.990
197.539,0.988
197.569,0.991
197.599,1.000
197.629,1.002
197.659,0.994
197.689,0.993
197.719,0.994
197.749,0.992
197.779,0.994
197.809,0.990
197.839,0.997
197.869,0.999
197.899,0.988
197.929,0.988
197.959,0.988
197.989,0.995
198.019,0.997
198.049,0.996
198.079,0.996
198.109,0.992
198.139,0.992
198.169,0.989
198.199,0.986
198.229,0.991
198.259,0.995
198.289,0.998
198.319,0.991
198.349,0.993
198.379,0.995
198.409,0.996
198.439,0.991
198.469,0.998
198.499,0.998
198.529,1.000
198.559,0.991
198.589,0.996
198.619,0.999
198.649,0.985
198.679,0.987
198.709,0.994
198.739,0.995
198.769,0.988
198.799,1.001
198.829,0.987
198.859,0.995
198.889,0.993
198.919,0.993
198.949,0.995
198.979,0.992
199.009,0.996
199.039,0.996
199.069,0.995
199.099,0.993
199.129,0.992
199.159,0.994
199.189,0.997
199.219,0.996
199.249,0.989
199.279,0.993
199.309,0.993
199.339,0.999
199.369,0.989
199.399,0.999
199.429,0.992
199.459,0.986
199.489,0.991
199.519,0.993
199.549,0.993
199.579,0.999
199.609,0.985
199.639,0.993
199.669,0.996
199.699,0.992
199.729,0.992
199.759,0.994
199.789,0.991
199.819,0.995
199.849,0.992
199.879,0.989
199.909,0.990
199.939,0.998
199.969,0.998
199.999,1.000
200.029,0.997
200.059,0.995
200.089,0.992
200.119,0.991
200.149,1.000
200.179,0.988
200.209,0.994
200.239,0.994
200.269,0.988
200.299,0.991
200.329,0.994
200.359,0.999
200.389,0.991
200.419,0.996
200.449,0.989
200.479,0.996
200.509,0.995
200.539,0.993
200.569,0.993
200.599,0.993
200.629,0.995
200.659,0.994
200.689,0.993
200.719,0.994
200.749,0.992
200.779,0.993
200.809,0.995
200.839,0.996
200.869,0.990
200.899,0.991
200.929,0.988
200.959,0.994
200.989,0.996
201.019,0.989
201.049,0.997
201.079,0.989
201.109,0.988
201.139,1.000
201.169,0.993
201.199,0.994
201.229,1.000
201.259,0.990
201.289,0.994
201.319,0.997
201.349,0.992
201.379,0.994
201.409,0.997
201.439,0.998
201.469,0.996
201.499,0.993
201.529,0.995
201.559,0.995
201.589,0.990
201.619,0.997
201.649,0.998
201.679,0.996
201.709,0.987
201.739,0.989
201.769,0.993
201.799,0.998
201.829,0.991
201.859,0.995
201.889,0.993
201.919,0.984
201.949,0.989
201.979,0.994
202.009,0.996
202.039,0.995
202.069,0.995
202.099,0.992
202.129,0.996
202.159,0.988
202.189,0.996
202.219,0.995
202.249,0.993
202.279,0.999
202.309,0.993
202.339,0.992
202.369,0.998
202.399,0.994
202.429,0.998
202.459,0.993
202.489,0.990
202.519,0.992
202.549,0.992
202.579,1.002
202.609,0.988
202.639,1.004
202.669,0.993
202.699,0.992
202.729,0.993
202.759,0.996
202.789,0.993
202.819,0.994
202.849,0.989
202.879,0.997
202.909,0.992
202.939,0.993
202.969,0.997
202.999,0.998
203.029,0.996
203.059,0.990
203.089,0.992
203.119,0.992
203.149,1.000
203.179,0.992
203.209,0.992
203.239,0.992
203.269,0.992
203.299,1.000
203.329,0.988
203.359,0.998
203.389,0.997
203.419,0.991
203.449,0.992
203.479,0.993
203.509,0.994
203.539,0.998
203.569,0.994
203.599,0.992
203.629,0.997
203.659,0.991
203.689,0.997
203.719,0.996
203.749,0.993
203.779,0.992
203.809,0.993
203.839,0.995
203.869,0.995
203.899,0.995
203.929,0.992
203.959,0.995
203.989,0.993
204.019,1.000
204.049,0.991
204.079,1.000
204.109,0.994
204.139,0.987
204.169,0.993
204.199,0.994
204.229,0.989
204.259,0.998
204.289,0.995
204.319,0.990
204.349,0.999
204.379,0.992
204.409,0.997
204.439,0.997
204.469,0.997
204.499,0.992
204.529,0.993
204.559,0.990
204.589,0.998
204.619,0.997
204.649,0.996
204.679,0.992
204.709,0.997
204.739,0.995
204.769,0.993
204.799,0.999
204.829,0.990
204.859,1.000
204.889,0.993
204.919,0.987
204.949,0.992
204.979,0.995
205.009,0.993
205.039,0.999
205.069,0.992
205.099,0.994
205.129,1.003
205.159,0.995
205.189,0.993
205.219,0.992
205.249,0.992
205.279,0.993
205.309,0.995
205.339,0.995
205.369,0.996
205.399,0.993
205.429,0.993
205.459,0.997
205.489,0.996
205.519,1.000
205.549,0.992
205.579,0.993
205.609,0.994
205.639,0.998
205.669,0.990
205.699,1.002
205.729,1.000
205.759,0.989
205.789,0.993
205.819,0.996
205.849,0.997
205.879,0.993
205.909,0.998
205.939,0.990
205.969,0.999
205.999,0.997
206.029,0.993
206.059,0.999
206.089,0.990
206.119,0.995
206.149,0.995
206.179,0.994
206.209,0.996
206.239,0.994
206.269,0.993
206.299,0.995
206.329,0.994
206.359,0.994
206.389,0.998
206.419,0.997
206.449,0.993
206.479,0.992
206.509,0.995
206.539,0.998
206.569,0.993
206.599,0.999
