df_hash,22ZHK4.AG46P6
451.904,1.058
451.934,1.044
451.964,1.057
451.994,1.041
452.024,1.034
452.054,1.023
452.084,1.044
452.114,1.041
452.144,1.029
452.174,1.033
452.204,1.037
452.234,1.068
452.264,1.038
452.294,1.032
452.324,1.061
452.354,1.038
452.384,1.027
452.414,1.038
452.444,1.051
452.474,1.040
452.504,1.030
452.534,1.054
452.564,1.042
452.594,1.021
452.624,1.037
452.654,1.040
452.684,1.048
452.714,1.022
452.744,1.026
452.774,1.057
452.804,1.038
452.834,1.046
452.864,1.060
452.894,1.043
452.924,1.006
452.954,1.073
452.984,1.072
453.014,0.995
453.044,1.012
453.074,1.048
453.104,1.044
453.134,1.054
453.164,1.036
453.194,1.042
453.224,1.030
453.254,1.034
453.284,1.023
453.314,1.042
453.344,1.044
453.374,1.037
453.404,1.029
453.434,1.033
453.464,1.059
453.494,1.030
453.524,1.024
453.554,1.045
453.584,1.060
453.614,1.031
453.644,1.045
453.674,1.042
453.704,1.028
453.734,1.033
453.764,1.036
453.794,1.026
453.824,1.039
453.854,1.041
453.884,1.041
453.914,1.042
453.944,1.031
453.974,1.035
454.004,1.045
454.034,1.041
454.064,1.031
454.094,1.035
454.124,1.043
454.154,1.032
454.184,1.036
454.214,1.032
454.244,1.040
454.274,1.045
454.304,1.035
454.334,1.036
454.364,1.032
454.394,1.038
454.424,1.041
454.454,1.037
454.484,1.040
454.514,1.041
454.544,1.039
454.574,1.039
454.604,1.034
454.634,1.037
454.664,1.040
454.694,1.037
454.724,1.042
454.754,1.031
454.784,1.038
454.814,1.036
454.844,1.034
454.874,1.041
454.904,1.038
454.934,1.036
454.964,1.035
454.994,1.036
455.024,1.041
455.054,1.028
455.084,1.045
455.114,1.039
455.144,1.035
455.174,1.034
455.204,1.031
455.234,1.046
455.264,1.042
455.294,1.044
455.324,1.018
455.354,1.028
455.384,1.053
455.414,1.035
455.444,1.033
455.474,1.041
455.504,1.043
455.534,1.025
455.564,1.036
455.594,1.040
455.624,1.041
455.654,1.033
455.684,1.029
455.714,1.040
455.744,1.040
455.774,1.038
455.804,1.037
455.834,1.037
455.864,1.037
455.894,1.034
455.924,1.042
455.954,1.040
455.984,1.038
456.014,1.038
456.044,1.029
456.074,1.043
456.104,1.037
456.134,1.036
456.164,1.042
456.194,1.037
456.224,1.038
456.254,1.040
456.284,1.039
456.314,1.045
456.344,1.043
456.374,1.033
456.404,1.031
456.434,1.052
456.464,1.028
456.494,1.024
456.524,1.054
456.554,1.033
456.584,1.040
456.614,1.049
456.644,1.047
456.674,1.025
456.704,1.042
456.734,1.035
456.764,1.049
456.794,1.045
456.824,1.027
456.854,1.037
456.884,1.043
456.914,1.030
456.944,1.050
456.974,1.054
457.004,1.037
457.034,1.044
457.064,1.051
457.094,1.047
457.124,1.038
457.154,1.037
457.184,1.041
457.214,1.028
457.244,1.050
457.274,1.038
457.304,1.041
457.334,1.057
457.364,1.044
457.394,1.036
457.424,1.051
457.454,1.042
457.484,1.019
457.514,1.042
457.544,1.046
457.574,1.035
457.604,1.047
457.634,1.037
457.664,1.050
457.694,1.042
457.724,1.048
457.754,1.054
457.784,1.044
457.814,1.020
457.844,1.039
457.874,1.059
457.904,1.043
457.934,1.039
457.964,1.045
457.994,1.040
458.024,1.043
458.054,1.048
458.084,1.046
458.114,1.064
458.144,1.039
458.174,1.027
458.204,1.058
458.234,1.032
458.264,1.024
458.294,1.050
458.324,1.043
458.354,1.041
458.384,1.042
458.414,1.058
458.444,1.048
458.474,1.042
458.504,1.043
458.534,1.033
458.564,1.048
458.594,1.054
458.624,1.033
458.654,1.038
458.684,1.052
458.714,1.032
458.744,1.044
458.774,1.046
458.804,1.044
458.834,1.047
458.864,1.040
458.894,1.042
458.924,1.038
458.954,1.052
458.984,1.033
459.014,1.035
459.044,1.049
459.074,1.048
459.104,1.045
459.134,1.055
459.164,1.035
459.194,1.039
459.224,1.043
459.254,1.040
459.284,1.048
459.314,1.043
459.344,1.038
459.374,1.045
459.404,1.045
459.434,1.046
459.464,1.038
459.494,1.037
459.524,1.041
459.554,1.044
459.584,1.046
459.614,1.040
459.644,1.039
459.674,1.033
459.704,1.036
459.734,1.040
459.764,1.044
459.794,1.038
459.824,1.044
459.854,1.040
459.884,1.044
459.914,1.041
459.944,1.053
459.974,1.036
460.004,1.035
460.034,1.040
460.064,1.033
460.094,1.041
460.124,1.047
460.154,1.042
460.184,1.032
460.214,1.028
460.244,1.040
460.274,1.046
460.304,1.044
460.334,1.039
460.364,1.041
460.394,1.037
460.424,1.039
460.454,1.031
460.484,1.041
460.514,1.038
460.544,1.041
460.574,1.039
460.604,1.041
460.634,1.040
460.664,1.042
460.694,1.040
460.724,1.034
460.754,1.032
460.784,1.040
460.814,1.047
460.844,1.043
460.874,1.048
460.904,1.054
460.934,1.060
460.964,1.042
460.994,1.027
461.024,1.030
461.054,1.035
461.084,1.037
461.114,1.032
461.144,1.042
461.174,1.049
461.204,1.044
461.234,1.042
461.264,1.055
461.294,1.030
461.324,1.043
461.354,1.062
461.384,1.044
461.414,1.019
461.444,1.054
461.474,1.041
461.504,1.033
461.534,1.042
461.564,1.049
461.594,1.029
461.624,1.039
461.654,1.055
461.684,1.042
461.714,1.034
461.744,1.041
461.774,1.042
461.804,1.045
461.834,1.043
461.864,1.044
461.894,1.037
461.924,1.036
461.954,1.049
461.984,1.039
462.014,1.045
462.044,1.040
462.074,1.037
462.104,1.045
462.134,1.045
462.164,1.048
462.194,1.038
462.224,1.038
462.254,1.041
462.284,1.037
462.314,1.028
462.344,1.057
462.374,1.045
462.404,1.041
462.434,1.044
462.464,1.062
462.494,1.027
462.524,1.040
462.554,1.041
462.584,1.042
462.614,1.050
462.644,1.021
462.674,1.032
462.704,1.048
462.734,1.056
462.764,1.029
462.794,1.027
462.824,1.050
462.854,1.046
462.884,1.049
462.914,1.036
462.944,1.043
462.974,1.036
463.004,1.036
463.034,1.048
463.064,1.056
463.094,1.038
463.124,1.026
463.154,1.044
463.184,1.027
463.214,1.050
463.244,1.060
463.274,1.033
463.304,1.030
463.334,1.056
463.364,1.031
463.394,1.028
463.424,1.052
463.454,1.037
463.484,1.035
463.514,1.046
463.544,1.031
463.574,1.044
463.604,1.046
463.634,1.023
463.664,1.034
463.694,1.046
463.724,1.046
463.754,1.048
463.784,1.040
463.814,1.034
463.844,1.043
463.874,1.040
463.904,1.041
463.934,1.026
463.964,1.046
463.994,1.039
464.024,1.041
464.054,1.055
464.084,1.035
464.114,1.031
464.144,1.043
464.174,1.037
464.204,1.052
464.234,1.036
464.264,1.035
464.294,1.039
464.324,1.034
464.354,1.033
464.384,1.052
464.414,1.042
464.444,1.036
464.474,1.045
464.504,1.026
464.534,1.045
464.564,1.041
464.594,1.037
464.624,1.046
464.654,1.031
464.684,1.035
464.714,1.045
464.744,1.035
464.774,1.043
464.804,1.046
464.834,1.043
464.864,1.041
464.894,1.027
464.924,1.033
464.954,1.035
464.984,1.051
465.014,1.050
465.044,1.048
465.074,1.036
465.104,1.039
465.134,1.041
465.164,1.029
465.194,1.036
465.224,1.039
465.254,1.038
465.284,1.048
465.314,1.040
465.344,1.041
465.374,1.044
465.404,1.033
465.434,1.032
465.464,1.036
465.494,1.043
465.524,1.047
465.554,1.043
465.584,1.035
465.614,1.033
465.644,1.042
465.674,1.044
465.704,1.050
465.734,1.030
465.764,1.039
465.794,1.039
465.824,1.037
465.854,1.041
465.884,1.043
465.914,1.037
465.944,1.040
465.974,1.038
466.004,1.039
466.034,1.041
466.064,1.033
466.094,1.036
466.124,1.040
466.154,1.042
466.184,1.038
466.214,1.040
466.244,1.045
466.274,1.032
466.304,1.044
466.334,1.040
466.364,1.039
466.394,1.041
466.424,1.032
466.454,1.044
466.484,1.049
466.514,1.032
466.544,1.031
466.574,1.044
466.604,1.039
466.634,1.039
466.664,1.046
466.694,1.037
466.724,1.035
466.754,1.039
466.784,1.042
466.814,1.040
466.844,1.038
466.874,1.041
466.904,1.037
466.934,1.033
466.964,1.044
466.994,1.036
467.024,1.038
467.054,1.042
467.084,1.041
467.114,1.031
467.144,1.044
467.174,1.043
467.204,1.045
467.234,1.040
467.264,1.042
467.294,1.042
467.324,1.040
467.354,1.036
467.384,1.033
467.414,1.037
467.444,1.041
467.474,1.043
467.504,1.045
467.534,1.032
467.564,1.038
467.594,1.041
467.624,1.040
467.654,1.037
467.684,1.042
467.714,1.038
467.744,1.039
467.774,1.047
467.804,1.034
467.834,1.039
467.864,1.043
467.894,1.041
467.924,1.040
467.954,1.036
467.984,1.039
468.014,1.040
468.044,1.036
468.074,1.039
468.104,1.043
468.134,1.038
468.164,1.042
468.194,1.039
468.224,1.042
468.254,1.049
468.284,1.032
468.314,1.039
468.344,1.046
468.374,1.031
468.404,1.038
468.434,1.039
468.464,1.039
468.494,1.046
468.524,1.034
468.554,1.044
468.584,1.038
468.614,1.036
468.644,1.036
468.674,1.037
468.704,1.040
468.734,1.034
468.764,1.042
468.794,1.039
468.824,1.044
468.854,1.042
468.884,1.043
468.914,1.045
468.944,1.037
468.974,1.041
469.004,1.041
469.034,1.038
469.064,1.033
469.094,1.039
469.124,1.043
469.154,1.048
469.184,1.035
469.214,1.034
469.244,1.041
469.274,1.039
469.304,1.042
469.334,1.048
469.364,1.038
469.394,1.034
469.424,1.032
469.454,1.043
469.484,1.047
469.514,1.044
469.544,1.040
469.574,1.041
469.604,1.030
469.634,1.038
469.664,1.040
469.694,1.032
469.724,1.037
469.754,1.050
469.784,1.042
469.814,1.040
469.844,1.037
469.874,1.041
469.904,1.043
469.934,1.037
469.964,1.039
469.994,1.039
470.024,1.043
470.054,1.038
470.084,1.039
470.114,1.036
470.144,1.036
470.174,1.046
470.204,1.038
470.234,1.037
470.264,1.040
470.294,1.036
470.324,1.043
470.354,1.037
470.384,1.035
470.414,1.040
470.444,1.040
470.474,1.038
470.504,1.041
470.534,1.040
470.564,1.041
470.594,1.042
470.624,1.038
470.654,1.039
470.684,1.037
470.714,1.039
470.744,1.041
470.774,1.046
470.804,1.044
470.834,1.035
470.864,1.040
470.894,1.046
470.924,1.042
470.954,1.037
470.984,1.042
471.014,1.034
471.044,1.036
471.074,1.043
471.104,1.038
471.134,1.042
471.164,1.039
471.194,1.038
471.224,1.039
471.254,1.045
471.284,1.041
471.314,1.045
471.344,1.037
471.374,1.039
471.404,1.042
471.434,1.037
471.464,1.039
471.494,1.046
471.524,1.041
471.554,1.042
471.584,1.042
471.614,1.042
471.644,1.038
471.674,1.036
471.704,1.043
471.734,1.031
471.764,1.042
471.794,1.045
471.824,1.037
471.854,1.037
471.884,1.042
471.914,1.042
471.944,1.038
471.974,1.039
472.004,1.042
472.034,1.044
472.064,1.041
472.094,1.039
472.124,1.041
472.154,1.043
472.184,1.035
472.214,1.041
472.244,1.039
472.274,1.042
472.304,1.046
472.334,1.042
472.364,1.030
472.394,1.040
472.424,1.042
472.454,1.042
472.484,1.038
472.514,1.035
472.544,1.042
472.574,1.042
472.604,1.038
472.634,1.037
472.664,1.041
472.694,1.046
472.724,1.042
472.754,1.037
472.784,1.041
472.814,1.036
472.844,1.042
472.874,1.037
472.904,1.046
472.934,1.037
472.964,1.041
472.994,1.035
473.024,1.041
473.054,1.048
473.084,1.033
473.114,1.043
473.144,1.041
473.174,1.031
473.204,1.045
473.234,1.043
473.264,1.043
473.294,1.040
473.324,1.033
473.354,1.048
473.384,1.039
473.414,1.035
473.444,1.037
473.474,1.041
473.504,1.047
473.534,1.037
473.564,1.041
473.594,1.040
473.624,1.034
473.654,1.048
473.684,1.045
473.714,1.034
473.744,1.039
473.774,1.027
473.804,1.040
473.834,1.043
473.864,1.037
473.894,1.041
473.924,1.037
473.954,1.039
473.984,1.030
474.014,1.048
474.044,1.045
474.074,1.038
474.104,1.043
474.134,1.037
474.164,1.033
474.194,1.031
474.224,1.042
474.254,1.040
474.284,1.047
474.314,1.040
474.344,1.044
474.374,1.029
474.404,1.034
474.434,1.039
474.464,1.042
474.494,1.043
474.524,1.042
474.554,1.039
474.584,1.025
474.614,1.031
474.644,1.039
474.674,1.031
474.704,1.039
474.734,1.040
474.764,1.037
474.794,1.021
474.824,1.021
474.854,1.043
474.884,1.038
474.914,1.051
474.944,1.046
474.974,1.037
475.004,1.025
475.034,1.040
475.064,1.053
475.094,1.046
475.124,1.036
475.154,1.032
475.184,1.024
475.214,1.022
475.244,1.023
475.274,1.029
475.304,1.030
475.334,1.036
475.364,1.034
475.394,1.044
475.424,1.042
475.454,1.043
475.484,1.031
475.514,1.032
475.544,1.033
475.574,1.032
475.604,1.037
475.634,1.040
475.664,1.030
475.694,1.035
475.724,1.041
475.754,1.038
475.784,1.036
475.814,1.037
475.844,1.034
475.874,1.030
475.904,1.034
475.934,1.031
475.964,1.034
475.994,1.032
476.024,1.032
476.054,1.036
476.084,1.035
476.114,1.034
476.144,1.043
476.174,1.042
476.204,1.035
476.234,1.040
476.264,1.028
476.294,1.035
476.324,1.037
476.354,1.030
476.384,1.040
476.414,1.037
476.444,1.031
476.474,1.037
476.504,1.039
476.534,1.031
476.564,1.048
476.594,1.036
476.624,1.043
476.654,1.035
476.684,1.031
476.714,1.033
476.744,1.034
476.774,1.034
476.804,1.036
476.834,1.042
476.864,1.042
476.894,1.040
476.924,1.037
476.954,1.037
476.984,1.041
477.014,1.031
477.044,1.037
477.074,1.040
477.104,1.032
477.134,1.037
477.164,1.041
477.194,1.036
477.224,1.044
477.254,1.032
477.284,1.040
477.314,1.039
477.344,1.034
477.374,1.033
477.404,1.039
477.434,1.037
477.464,1.034
477.494,1.041
477.524,1.044
477.554,1.037
477.584,1.042
477.614,1.041
477.644,1.042
477.674,1.035
477.704,1.038
477.734,1.035
477.764,1.035
477.794,1.032
477.824,1.037
477.854,1.040
477.884,1.049
477.914,1.040
477.944,1.040
477.974,1.039
478.004,1.036
478.034,1.038
478.064,1.034
478.094,1.039
478.124,1.036
478.154,1.045
478.184,1.036
478.214,1.040
478.244,1.047
478.274,1.046
478.304,1.036
478.334,1.037
478.364,1.037
478.394,1.031
478.424,1.044
478.454,1.046
478.484,1.042
478.514,1.041
478.544,1.032
478.574,1.042
478.604,1.039
478.634,1.038
478.664,1.035
478.694,1.036
478.724,1.035
478.754,1.040
478.784,1.035
478.814,1.036
478.844,1.042
478.874,1.034
478.904,1.044
478.934,1.031
478.964,1.042
478.994,1.039
479.024,1.039
479.054,1.036
479.084,1.035
479.114,1.039
479.144,1.034
479.174,1.044
479.204,1.037
479.234,1.040
479.264,1.041
479.294,1.035
479.324,1.033
479.354,1.039
479.384,1.037
479.414,1.042
479.444,1.038
479.474,1.042
479.504,1.042
479.534,1.038
479.564,1.043
479.594,1.032
479.624,1.035
479.654,1.041
479.684,1.041
479.714,1.036
479.744,1.040
479.774,1.037
479.804,1.039
479.834,1.048
479.864,1.039
479.894,1.036
479.924,1.039
479.954,1.031
479.984,1.035
480.014,1.037
480.044,1.042
480.074,1.041
480.104,1.041
480.134,1.036
480.164,1.035
480.194,1.043
480.224,1.035
480.254,1.042
480.284,1.041
480.314,1.040
480.344,1.049
480.374,1.033
480.404,1.045
480.434,1.042
480.464,1.039
480.494,1.043
480.524,1.042
480.554,1.040
480.584,1.039
480.614,1.042
480.644,1.043
480.674,1.040
480.704,1.036
480.734,1.036
480.764,1.037
480.794,1.038
480.824,1.042
480.854,1.036
480.884,1.040
480.914,1.040
480.944,1.044
480.974,1.035
481.004,1.037
481.034,1.038
481.064,1.040
481.094,1.044
481.124,1.031
481.154,1.044
481.184,1.040
481.214,1.037
481.244,1.036
481.274,1.039
481.304,1.039
481.334,1.043
481.364,1.041
481.394,1.038
481.424,1.040
481.454,1.039
481.484,1.039
481.514,1.033
481.544,1.037
481.574,1.041
481.604,1.041
481.634,1.038
481.664,1.042
481.694,1.036
481.724,1.047
481.754,1.040
481.784,1.043
481.814,1.046
481.844,1.032
481.874,1.043
481.904,1.040
481.934,1.035
481.964,1.039
481.994,1.044
482.024,1.039
482.054,1.039
482.084,1.035
482.114,1.043
482.144,1.040
482.174,1.040
482.204,1.040
482.234,1.038
482.264,1.038
482.294,1.042
482.324,1.042
482.354,1.046
482.384,1.041
482.414,1.037
482.444,1.031
482.474,1.032
482.504,1.041
482.534,1.039
482.564,1.040
482.594,1.039
482.624,1.035
482.654,1.040
482.684,1.043
482.714,1.039
482.744,1.041
482.774,1.035
482.804,1.037
482.834,1.039
482.864,1.041
482.894,1.033
482.924,1.036
482.954,1.041
482.984,1.044
483.014,1.042
483.044,1.042
483.074,1.036
483.104,1.041
483.134,1.044
483.164,1.038
483.194,1.038
483.224,1.041
483.254,1.036
483.284,1.040
483.314,1.041
483.344,1.039
483.374,1.046
483.404,1.037
483.434,1.036
483.464,1.039
483.494,1.037
483.524,1.039
483.554,1.039
483.584,1.039
483.614,1.039
483.644,1.043
483.674,1.045
483.704,1.037
483.734,1.037
483.764,1.043
483.794,1.034
483.824,1.043
483.854,1.039
483.884,1.036
483.914,1.037
483.944,1.040
483.974,1.039
484.004,1.041
484.034,1.037
484.064,1.038
484.094,1.042
484.124,1.038
484.154,1.033
484.184,1.037
484.214,1.039
484.244,1.039
484.274,1.039
484.304,1.040
484.334,1.038
484.364,1.040
484.394,1.043
484.424,1.031
484.454,1.047
484.484,1.040
484.514,1.035
484.544,1.039
484.574,1.040
484.604,1.039
484.634,1.046
484.664,1.036
484.694,1.040
484.724,1.040
484.754,1.034
484.784,1.035
484.814,1.039
484.844,1.040
484.874,1.037
484.904,1.037
484.934,1.046
484.964,1.040
484.994,1.039
485.024,1.039
485.054,1.031
485.084,1.039
485.114,1.042
485.144,1.035
485.174,1.040
485.204,1.038
485.234,1.040
485.264,1.039
485.294,1.034
485.324,1.037
485.354,1.043
485.384,1.037
485.414,1.035
485.444,1.036
485.474,1.042
485.504,1.036
485.534,1.041
485.564,1.039
485.594,1.039
485.624,1.035
485.654,1.038
485.684,1.041
485.714,1.041
485.744,1.043
485.774,1.036
485.804,1.037
485.834,1.038
485.864,1.045
485.894,1.032
485.924,1.043
485.954,1.039
485.984,1.041
486.014,1.037
486.044,1.038
486.074,1.040
486.104,1.035
486.134,1.037
486.164,1.038
486.194,1.044
486.224,1.043
486.254,1.036
486.284,1.044
486.314,1.043
486.344,1.036
486.374,1.034
486.404,1.041
486.434,1.035
486.464,1.039
486.494,1.040
486.524,1.041
486.554,1.042
486.584,1.041
486.614,1.048
486.644,1.033
486.674,1.038
486.704,1.038
486.734,1.035
486.764,1.038
486.794,1.043
486.824,1.041
486.854,1.042
486.884,1.031
486.914,1.037
486.944,1.044
486.974,1.036
487.004,1.038
487.034,1.031
487.064,1.034
487.094,1.039
487.124,1.048
487.154,1.033
487.184,1.037
487.214,1.041
487.244,1.043
487.274,1.034
487.304,1.039
487.334,1.038
487.364,1.038
487.394,1.038
487.424,1.037
487.454,1.040
487.484,1.039
487.514,1.043
487.544,1.046
487.574,1.024
487.604,1.046
487.634,1.045
487.664,1.033
487.694,1.037
487.724,1.040
487.754,1.043
487.784,1.035
487.814,1.042
487.844,1.043
487.874,1.040
487.904,1.042
487.934,1.039
487.964,1.036
487.994,1.034
488.024,1.038
488.054,1.042
488.084,1.049
488.114,1.039
488.144,1.037
488.174,1.039
488.204,1.034
488.234,1.044
488.264,1.039
488.294,1.040
488.324,1.040
488.354,1.036
488.384,1.040
488.414,1.041
488.444,1.035
488.474,1.043
488.504,1.039
488.534,1.041
488.564,1.041
488.594,1.041
488.624,1.045
488.654,1.035
488.684,1.038
488.714,1.041
488.744,1.038
488.774,1.035
488.804,1.038
488.834,1.035
488.864,1.033
488.894,1.041
488.924,1.037
488.954,1.039
488.984,1.039
489.014,1.045
489.044,1.040
489.074,1.045
489.104,1.032
489.134,1.040
489.164,1.043
489.194,1.034
489.224,1.028
489.254,1.041
489.284,1.041
489.314,1.036
489.344,1.043
489.374,1.041
489.404,1.034
489.434,1.042
489.464,1.043
489.494,1.033
489.524,1.038
489.554,1.040
489.584,1.036
489.614,1.038
489.644,1.033
489.674,1.036
489.704,1.049
489.734,1.036
489.764,1.038
489.794,1.037
489.824,1.040
489.854,1.035
489.884,1.038
489.914,1.042
489.944,1.040
489.974,1.042
490.004,1.039
490.034,1.039
490.064,1.040
490.094,1.034
490.124,1.039
490.154,1.039
490.184,1.038
490.214,1.040
490.244,1.036
490.274,1.034
490.304,1.044
490.334,1.038
490.364,1.039
490.394,1.038
490.424,1.036
490.454,1.040
490.484,1.040
490.514,1.038
490.544,1.035
490.574,1.037
490.604,1.043
490.634,1.036
490.664,1.035
490.694,1.041
490.724,1.034
490.754,1.041
490.784,1.037
490.814,1.037
490.844,1.039
490.874,1.036
490.904,1.044
490.934,1.039
490.964,1.042
490.994,1.038
491.024,1.035
491.054,1.038
491.084,1.041
491.114,1.039
491.144,1.041
491.174,1.037
491.204,1.036
491.234,1.037
491.264,1.036
491.294,1.044
491.324,1.036
491.354,1.040
491.384,1.035
491.414,1.041
491.444,1.038
491.474,1.042
491.504,1.044
491.534,1.038
491.564,1.040
491.594,1.042
491.624,1.040
491.654,1.038
491.684,1.036
491.714,1.037
491.744,1.038
491.774,1.044
491.804,1.048
491.834,1.034
491.864,1.039
491.894,1.033
491.924,1.036
491.954,1.042
491.984,1.038
492.014,1.040
492.044,1.042
492.074,1.033
492.104,1.046
492.134,1.039
492.164,1.039
492.194,1.037
492.224,1.037
492.254,1.034
492.284,1.041
492.314,1.040
492.344,1.041
492.374,1.041
492.404,1.038
492.434,1.036
492.464,1.038
492.494,1.033
492.524,1.038
492.554,1.042
492.584,1.037
492.614,1.040
492.644,1.038
492.674,1.041
492.704,1.044
492.734,1.034
492.764,1.038
492.794,1.041
492.824,1.033
492.854,1.038
492.884,1.042
492.914,1.036
492.944,1.039
492.974,1.043
493.004,1.038
493.034,1.035
493.064,1.035
493.094,1.028
493.124,1.042
493.154,1.046
493.184,1.034
493.214,1.037
493.244,1.036
493.274,1.034
493.304,1.042
493.334,1.041
493.364,1.038
493.394,1.042
493.424,1.037
493.454,1.036
493.484,1.038
493.514,1.042
493.544,1.042
493.574,1.037
493.604,1.042
493.634,1.035
493.664,1.032
493.694,1.044
493.724,1.040
493.754,1.042
493.784,1.035
493.814,1.037
493.844,1.042
493.874,1.040
493.904,1.043
493.934,1.035
493.964,1.035
493.994,1.043
494.024,1.039
494.054,1.038
494.084,1.040
494.114,1.036
494.144,1.037
494.174,1.037
494.204,1.042
494.234,1.031
494.264,1.036
494.294,1.037
494.324,1.035
494.354,1.029
494.384,1.032
494.414,1.042
494.444,1.031
494.474,1.039
494.504,1.045
494.534,1.028
494.564,1.034
494.594,1.042
494.624,1.043
494.654,1.035
494.684,1.040
494.714,1.038
494.744,1.030
494.774,1.043
494.804,1.038
494.834,1.033
494.864,1.042
494.894,1.035
494.924,1.029
494.954,1.035
494.984,1.042
495.014,1.030
495.044,1.034
495.074,1.038
495.104,1.014
495.134,1.034
495.164,1.033
495.194,1.034
495.224,1.029
495.254,1.043
495.284,1.025
495.314,1.037
495.344,1.042
495.374,1.041
495.404,1.043
495.434,1.051
495.464,1.043
495.494,1.018
495.524,1.031
495.554,1.034
495.584,1.037
495.614,1.025
495.644,1.042
495.674,1.033
495.704,1.041
495.734,1.041
495.764,1.026
495.794,1.037
495.824,1.035
495.854,1.022
495.884,1.033
495.914,1.047
