df_hash,22ZHK4.LYE8RS
325.078,0.992
325.108,1.005
325.138,1.000
325.168,1.001
325.198,1.001
325.228,0.994
325.258,1.001
325.288,1.004
325.318,1.006
325.348,1.012
325.378,0.999
325.408,1.001
325.438,1.000
325.468,1.002
325.498,0.999
325.528,1.005
325.558,1.001
325.588,1.005
325.618,1.003
325.648,1.002
325.678,1.001
325.708,1.002
325.738,1.003
325.768,1.000
325.798,1.003
325.828,1.003
325.858,0.998
325.888,1.007
325.918,0.995
325.948,1.002
325.978,1.007
326.008,1.000
326.038,0.997
326.068,1.003
326.098,1.006
326.128,1.001
326.158,1.004
326.188,0.995
326.218,1.001
326.248,1.003
326.278,1.002
326.308,1.005
326.338,1.002
326.368,1.005
326.398,1.002
326.428,1.003
326.458,1.004
326.488,1.004
326.518,1.001
326.548,1.002
326.578,1.000
326.608,1.002
326.638,0.999
326.668,1.003
326.698,1.004
326.728,0.997
326.758,1.010
326.788,0.998
326.818,1.008
326.848,1.007
326.878,1.000
326.908,1.002
326.938,1.001
326.968,1.006
326.998,1.002
327.028,1.005
327.058,1.000
327.088,1.005
327.118,1.007
327.148,1.002
327.178,1.004
327.208,0.998
327.238,1.004
327.268,1.006
327.298,1.004
327.328,1.003
327.358,1.004
327.388,1.004
327.418,1.003
327.448,1.003
327.478,1.002
327.508,1.004
327.538,1.007
327.568,1.001
327.598,1.001
327.628,1.004
327.658,0.999
327.688,1.009
327.718,1.004
327.748,0.997
327.778,0.999
327.808,1.007
327.838,1.006
327.868,1.015
327.898,1.005
327.928,1.001
327.958,1.004
327.988,1.003
328.018,1.004
328.048,1.003
328.078,1.005
328.108,1.006
328.138,1.006
328.168,1.003
328.198,1.007
328.228,1.003
328.258,1.003
328.288,1.004
328.318,1.006
328.348,1.009
328.378,1.004
328.408,1.004
328.438,1.002
328.468,0.999
328.498,1.010
328.528,1.006
328.558,1.002
328.588,1.002
328.618,1.004
328.648,1.004
328.678,1.008
328.708,1.000
328.738,1.001
328.768,1.009
328.798,1.004
328.828,1.005
328.858,1.002
328.888,1.004
328.918,1.004
328.948,1.003
328.978,1.004
329.008,1.004
329.038,1.005
329.068,1.003
329.098,1.002
329.128,1.005
329.158,1.001
329.188,1.003
329.218,1.000
329.248,1.007
329.278,0.999
329.308,1.008
329.338,1.007
329.368,1.000
329.398,1.000
329.428,1.003
329.458,1.006
329.488,1.006
329.518,1.004
329.548,0.999
329.578,1.005
329.608,1.004
329.638,1.002
329.668,1.006
329.698,1.006
329.728,1.007
329.758,1.004
329.788,1.006
329.818,1.007
329.848,1.005
329.878,1.004
329.908,1.005
329.938,1.003
329.968,1.007
329.998,0.996
330.028,1.011
330.058,1.001
330.088,1.008
330.118,1.007
330.148,1.000
330.178,1.002
330.208,0.999
330.238,1.004
330.268,1.013
330.298,1.004
330.328,1.004
330.358,1.003
330.388,1.004
330.418,0.999
330.448,0.994
330.478,1.026
330.508,1.016
330.538,0.998
330.568,0.985
330.598,0.991
330.628,1.001
330.658,1.007
330.688,1.014
330.718,1.008
330.748,1.001
330.778,1.014
330.808,1.010
330.838,1.008
330.868,1.006
330.898,1.003
330.928,1.001
330.958,1.000
330.988,1.004
331.018,1.014
331.048,1.001
331.078,0.997
331.108,1.001
331.138,1.004
331.168,1.005
331.198,1.003
331.228,1.006
331.258,1.005
331.288,1.004
331.318,1.000
331.348,1.006
331.378,1.007
331.408,1.001
331.438,1.003
331.468,1.001
331.498,1.004
331.528,1.001
331.558,0.999
331.588,1.007
331.618,1.006
331.648,1.006
331.678,1.003
331.708,1.005
331.738,1.001
331.768,1.009
331.798,1.002
331.828,1.003
331.858,1.004
331.888,1.004
331.918,1.001
331.948,1.004
331.978,1.008
332.008,1.002
332.038,1.002
332.068,1.005
332.098,1.004
332.128,1.003
332.158,1.005
332.188,1.003
332.218,1.002
332.248,1.007
332.278,1.006
332.308,1.002
332.338,1.011
332.368,1.003
332.398,0.998
332.428,0.999
332.458,1.004
332.488,1.003
332.518,1.009
332.548,1.004
332.578,1.009
332.608,0.999
332.638,1.002
332.668,1.004
332.698,1.005
332.728,1.002
332.758,1.001
332.788,1.004
332.818,1.006
332.848,1.006
332.878,1.004
332.908,1.004
332.938,1.009
332.968,1.002
332.998,1.005
333.028,0.997
333.058,1.006
333.088,1.012
333.118,1.004
333.148,1.001
333.178,1.005
333.208,1.006
333.238,1.009
333.268,1.004
333.298,1.002
333.328,1.009
333.358,1.005
333.388,1.004
333.418,1.004
333.448,1.004
333.478,1.008
333.508,1.022
333.538,1.022
333.568,1.008
333.598,0.992
333.628,0.979
333.658,0.990
333.688,1.001
333.718,1.005
333.748,1.002
333.778,1.009
333.808,0.997
333.838,1.006
333.868,1.010
333.898,1.008
333.928,1.003
333.958,1.002
333.988,1.002
334.018,1.011
334.048,1.006
334.078,1.005
334.108,1.005
334.138,0.999
334.168,1.006
334.198,1.004
334.228,1.005
334.258,1.000
334.288,1.001
334.318,1.005
334.348,1.005
334.378,1.005
334.408,1.002
334.438,1.003
334.468,1.006
334.498,1.003
334.528,1.008
334.558,0.999
334.588,1.006
334.618,1.001
334.648,0.996
334.678,1.004
334.708,1.003
334.738,1.006
334.768,1.005
334.798,0.997
334.828,1.002
334.858,1.013
334.888,1.012
334.918,1.016
334.948,1.007
334.978,1.004
335.008,1.004
335.038,1.002
335.068,0.995
335.098,0.992
335.128,1.000
335.158,1.006
335.188,1.006
335.218,1.012
335.248,1.003
335.278,1.006
335.308,0.998
335.338,1.003
335.368,1.006
335.398,0.999
335.428,1.000
335.458,1.001
335.488,1.009
335.518,1.010
335.548,1.009
335.578,1.008
335.608,1.013
335.638,1.008
335.668,1.001
335.698,1.007
335.728,1.006
335.758,1.004
335.788,1.002
335.818,1.001
335.848,1.001
335.878,1.006
335.908,1.013
335.938,1.004
335.968,1.004
335.998,1.006
336.028,1.007
336.058,1.005
336.088,1.000
336.118,1.008
336.148,1.001
336.178,0.999
336.208,0.999
336.238,1.005
336.268,1.001
336.298,1.009
336.328,0.998
336.358,1.006
336.388,1.007
336.418,1.001
336.448,1.007
336.478,1.008
336.508,1.007
336.538,1.003
336.568,1.006
336.598,1.003
336.628,1.007
336.658,1.004
336.688,1.005
336.718,1.004
336.748,0.999
336.778,1.000
336.808,1.007
336.838,0.999
336.868,1.013
336.898,1.007
336.928,1.003
336.958,1.004
336.988,1.000
337.018,1.002
337.048,1.009
337.078,1.000
337.108,1.002
337.138,1.004
337.168,1.005
337.198,1.010
337.228,1.007
337.258,1.007
337.288,1.003
337.318,1.000
337.348,1.003
337.378,1.010
337.408,1.005
337.438,1.002
337.468,1.008
337.498,1.005
337.528,1.002
337.558,1.006
337.588,0.996
337.618,1.004
337.648,1.008
337.678,1.000
337.708,1.000
337.738,1.005
337.768,1.012
337.798,1.005
337.828,1.006
337.858,1.004
337.888,1.011
337.918,1.006
337.948,1.000
337.978,1.004
338.008,1.002
338.038,1.006
338.068,1.006
338.098,1.004
338.128,1.004
338.158,1.007
338.188,1.004
338.218,1.005
338.248,1.004
338.278,1.008
338.308,1.002
338.338,1.007
338.368,1.001
338.398,1.010
338.428,1.010
338.458,1.001
338.488,0.999
338.518,1.005
338.548,1.008
338.578,1.004
338.608,1.005
338.638,1.002
338.668,1.008
338.698,1.007
338.728,1.006
338.758,1.001
338.788,1.000
338.818,1.000
338.848,1.002
338.878,1.010
338.908,1.003
338.938,1.008
338.968,1.005
338.998,1.005
339.028,1.006
339.058,1.007
339.088,1.006
339.118,1.002
339.148,1.009
339.178,0.997
339.208,1.007
339.238,1.000
339.268,0.999
339.298,1.005
339.328,1.008
339.358,1.008
339.388,1.013
339.418,1.003
339.448,1.003
339.478,1.004
339.508,1.007
339.538,1.002
339.568,1.002
339.598,1.007
339.628,1.002
339.658,1.011
339.688,1.006
339.718,1.006
339.748,1.006
339.778,1.006
339.808,1.004
339.838,1.003
339.868,1.006
339.898,1.005
339.928,0.993
339.958,1.007
339.988,1.004
340.018,1.010
340.048,1.006
340.078,1.001
340.108,0.998
340.138,1.004
340.168,1.012
340.198,1.013
340.228,1.001
340.258,0.998
340.288,1.008
340.318,1.003
340.348,1.008
340.378,1.009
340.408,1.005
340.438,1.002
340.468,1.000
340.498,1.002
340.528,1.007
340.558,1.006
340.588,1.004
340.618,1.005
340.648,1.002
340.678,1.007
340.708,1.005
340.738,1.011
340.768,1.006
340.798,1.010
340.828,1.007
340.858,1.000
340.888,1.001
340.918,1.004
340.948,1.006
340.978,1.004
341.008,1.011
341.038,1.000
341.068,1.008
341.098,1.007
341.128,1.001
341.158,1.006
341.188,1.007
341.218,1.007
341.248,1.009
341.278,0.997
341.308,1.000
341.338,1.008
341.368,1.007
341.398,1.006
341.428,1.003
341.458,1.009
341.488,1.002
341.518,0.997
341.548,0.996
341.578,1.013
341.608,1.001
341.638,1.011
341.668,1.008
341.698,1.002
341.728,1.002
341.758,0.999
341.788,1.008
341.818,1.001
341.848,1.005
341.878,0.999
341.908,1.009
341.938,1.007
341.968,1.007
341.998,1.005
342.028,1.006
342.058,1.007
342.088,1.006
342.118,1.006
342.148,1.005
342.178,1.003
342.208,1.006
342.238,1.004
342.268,1.006
342.298,1.002
342.328,1.005
342.358,1.007
342.388,0.998
342.418,1.008
342.448,1.000
342.478,1.012
342.508,1.011
342.538,1.006
342.568,1.001
342.598,1.002
342.628,1.007
342.658,1.007
342.688,1.001
342.718,0.997
342.748,0.999
342.778,1.003
342.808,1.002
342.838,1.006
342.868,1.010
342.898,1.011
342.928,1.011
342.958,0.999
342.988,1.002
343.018,1.004
343.048,1.004
343.078,1.004
343.108,1.006
343.138,1.005
343.168,1.005
343.198,1.001
343.228,1.010
343.258,0.999
343.288,1.012
343.318,1.006
343.348,1.003
343.378,1.002
343.408,1.006
343.438,1.011
343.468,1.015
343.498,1.001
343.528,1.001
343.558,1.009
343.588,1.007
343.618,1.006
343.648,1.004
343.678,1.004
343.708,1.004
343.738,1.004
343.768,1.009
343.798,1.007
343.828,1.007
343.858,1.005
343.888,1.007
343.918,1.008
343.948,1.007
343.978,0.996
344.008,1.000
344.038,1.002
344.068,1.001
344.098,1.011
344.128,1.009
344.158,1.003
344.188,1.003
344.218,1.007
344.248,1.003
344.278,1.010
344.308,0.999
344.338,1.005
344.368,1.006
344.398,1.003
344.428,1.004
344.458,1.005
344.488,1.011
344.518,1.002
344.548,1.007
344.578,1.006
344.608,1.009
344.638,1.010
344.668,1.007
344.698,1.006
344.728,1.001
344.758,1.004
344.788,1.000
344.818,1.007
344.848,0.998
344.878,1.008
344.908,1.005
344.938,1.005
344.968,1.000
344.998,1.002
345.028,1.008
345.058,1.010
345.088,1.006
345.118,0.993
345.148,0.999
345.178,1.002
345.208,1.004
345.238,1.005
345.268,1.009
345.298,1.009
345.328,1.007
345.358,1.008
345.388,1.010
345.418,1.008
345.448,1.003
345.478,1.003
345.508,1.005
345.538,1.007
345.568,1.006
345.598,1.011
345.628,1.006
345.658,1.005
345.688,1.011
345.718,1.006
345.748,1.002
345.778,1.005
345.808,1.003
345.838,1.004
345.868,1.006
345.898,0.999
345.928,1.007
345.958,1.012
345.988,1.001
346.018,0.995
346.048,1.001
346.078,1.002
346.108,1.004
346.138,1.004
346.168,1.005
346.198,1.005
346.228,1.007
346.258,1.011
346.288,1.010
346.318,1.009
346.348,1.001
346.378,1.006
346.408,1.016
346.438,1.001
346.468,1.006
346.498,0.995
346.528,1.003
346.558,1.000
346.588,0.997
346.618,1.007
346.648,1.016
346.678,1.011
346.708,1.012
346.738,1.008
346.768,1.020
346.798,1.010
346.828,1.003
346.858,1.000
346.888,0.999
346.918,1.003
346.948,1.002
346.978,1.003
347.008,0.999
347.038,1.005
347.068,1.008
347.098,1.007
347.128,1.001
347.158,0.999
347.188,1.002
347.218,0.993
347.248,1.010
347.278,1.009
347.308,1.004
347.338,1.009
347.368,1.010
347.398,1.015
347.428,1.015
347.458,0.995
347.488,1.007
347.518,1.021
347.548,1.008
347.578,1.007
347.608,1.001
347.638,1.004
347.668,1.003
347.698,1.001
347.728,0.998
347.758,1.007
347.788,1.002
347.818,1.000
347.848,1.006
347.878,1.002
347.908,1.005
347.938,1.005
347.968,1.007
347.998,1.012
348.028,1.005
348.058,1.004
348.088,0.998
348.118,0.998
348.148,1.004
348.178,1.008
348.208,1.009
348.238,1.010
348.268,1.001
348.298,1.007
348.328,1.010
348.358,1.006
348.388,1.006
348.418,1.004
348.448,1.013
348.478,1.008
348.508,1.003
348.538,1.000
348.568,1.003
348.598,1.000
348.628,1.004
348.658,1.011
348.688,1.012
348.718,1.003
348.748,0.999
348.778,1.009
348.808,1.000
348.838,1.009
348.868,1.011
348.898,1.001
348.928,1.002
348.958,1.005
348.988,1.006
349.018,1.008
349.048,1.009
349.078,1.001
349.108,1.005
349.138,1.012
349.168,1.012
349.198,1.013
349.228,0.996
349.258,0.999
349.288,1.002
349.318,1.003
349.348,1.009
349.378,1.012
349.408,1.004
349.438,1.007
349.468,1.005
349.498,1.010
349.528,1.008
349.558,1.004
349.588,1.007
349.618,0.997
349.648,1.011
349.678,1.004
349.708,1.000
349.738,1.002
349.768,1.006
349.798,1.011
349.828,1.017
349.858,1.000
349.888,0.993
349.918,1.012
349.948,1.006
349.978,0.998
350.008,1.008
350.038,1.015
350.068,1.008
350.098,1.001
350.128,1.005
350.158,1.008
350.188,1.007
350.218,1.006
350.248,1.003
350.278,1.008
350.308,1.002
350.338,1.000
350.368,1.005
350.398,1.009
350.428,1.010
350.458,1.012
350.488,1.009
350.518,1.000
350.548,0.999
350.578,1.005
350.608,1.003
350.638,1.012
350.668,1.004
350.698,1.003
350.728,1.001
350.758,0.999
350.788,1.000
350.818,1.003
350.848,1.007
350.878,1.007
350.908,1.006
350.938,1.004
350.968,1.003
350.998,1.006
351.028,1.004
351.058,1.006
351.088,1.010
351.118,1.006
351.148,1.013
351.178,1.006
351.208,1.008
351.238,1.008
351.268,1.000
351.298,1.002
351.328,1.001
351.358,1.008
351.388,1.005
351.418,1.005
351.448,0.999
351.478,1.000
351.508,1.009
351.538,1.008
351.568,1.008
351.598,1.006
351.628,1.003
351.658,0.997
351.688,0.998
351.718,1.008
351.748,1.014
351.778,1.006
351.808,1.014
351.838,1.016
351.868,1.010
351.898,0.999
351.928,1.002
351.958,0.999
351.988,1.008
352.018,1.004
352.048,0.993
352.078,1.002
352.108,1.008
352.138,1.012
352.168,1.015
352.198,1.006
352.228,0.997
352.258,1.002
352.288,1.023
352.318,1.019
352.348,1.010
352.378,1.008
352.408,1.003
352.438,0.991
352.468,0.994
352.498,1.000
352.528,1.002
352.558,1.013
352.588,1.001
352.618,1.007
352.648,1.000
352.678,0.998
352.708,1.006
352.738,1.006
352.768,1.011
352.798,1.015
352.828,1.012
352.858,1.008
352.888,1.001
352.918,0.999
352.948,1.010
352.978,1.001
353.008,1.006
353.038,1.007
353.068,1.008
353.098,1.010
353.128,1.008
353.158,1.007
353.188,1.002
353.218,0.998
353.248,0.998
353.278,1.012
353.308,1.011
353.338,1.011
353.368,1.003
353.398,0.995
353.428,0.999
353.458,1.011
353.488,1.016
353.518,1.012
353.548,1.014
353.578,0.997
353.608,0.997
353.638,1.010
353.668,1.021
353.698,1.014
353.728,0.993
353.758,0.985
353.788,0.997
353.818,1.003
353.848,1.013
353.878,1.017
353.908,1.008
353.938,1.010
353.968,1.011
353.998,1.011
354.028,1.004
354.058,1.001
354.088,0.998
354.118,1.004
354.148,1.008
354.178,1.011
354.208,1.008
354.238,1.005
354.268,1.006
354.298,1.002
354.328,1.012
354.358,0.997
354.388,1.000
354.418,1.011
354.448,1.010
354.478,0.996
354.508,1.001
354.538,0.994
354.568,1.004
354.598,1.011
354.628,1.011
354.658,1.015
354.688,1.012
354.718,1.000
354.748,0.995
354.778,1.002
354.808,1.011
354.838,1.015
354.868,1.014
354.898,1.007
354.928,1.007
354.958,0.999
354.988,0.990
355.018,1.001
355.048,1.001
355.078,1.010
355.108,1.004
355.138,1.006
355.168,1.006
355.198,1.007
355.228,1.002
355.258,1.007
355.288,1.013
355.318,1.011
355.348,1.012
355.378,1.002
355.408,1.000
355.438,1.012
355.468,1.014
355.498,1.001
355.528,1.005
355.558,0.989
355.588,0.993
355.618,0.985
355.648,1.002
355.678,1.019
355.708,1.025
355.738,1.018
355.768,1.000
355.798,1.000
355.828,1.000
355.858,1.010
355.888,1.013
355.918,1.005
355.948,1.001
355.978,1.003
356.008,1.008
356.038,1.012
356.068,1.008
356.098,1.004
356.128,1.003
356.158,1.005
356.188,1.005
356.218,1.008
356.248,1.001
356.278,1.007
356.308,1.003
356.338,1.006
356.368,1.010
356.398,1.004
356.428,1.004
356.458,1.007
356.488,1.006
356.518,1.013
356.548,1.008
356.578,0.991
356.608,1.003
356.638,1.001
356.668,1.007
356.698,1.013
356.728,1.000
356.758,1.000
356.788,1.011
356.818,1.007
356.848,1.006
356.878,1.007
356.908,1.007
356.938,1.015
356.968,1.010
356.998,0.999
357.028,1.002
357.058,1.007
357.088,0.999
357.118,1.004
357.148,1.009
357.178,1.009
357.208,1.006
357.238,1.005
357.268,0.996
357.298,0.990
357.328,1.000
357.358,1.005
357.388,1.003
357.418,1.012
357.448,1.008
357.478,1.008
357.508,1.015
357.538,1.008
357.568,1.004
357.598,1.009
357.628,1.008
357.658,1.003
357.688,1.009
357.718,0.999
357.748,1.004
357.778,1.017
357.808,1.014
357.838,1.012
357.868,1.008
357.898,0.998
357.928,0.994
357.958,0.996
357.988,1.002
358.018,1.007
358.048,1.007
358.078,1.001
358.108,1.008
358.138,1.008
358.168,1.008
358.198,1.006
358.228,1.008
358.258,1.004
358.288,1.000
358.318,1.010
358.348,1.005
358.378,1.006
358.408,1.006
358.438,1.009
358.468,1.009
358.498,1.009
358.528,1.005
358.558,1.008
358.588,1.013
358.618,1.001
358.648,0.999
358.678,1.001
358.708,1.000
358.738,1.008
358.768,1.009
358.798,1.007
358.828,1.003
358.858,1.003
358.888,1.004
358.918,1.001
358.948,1.006
358.978,1.006
359.008,1.008
359.038,1.001
359.068,1.008
359.098,1.000
359.128,1.010
359.158,1.008
359.188,1.007
359.218,1.002
359.248,1.006
359.278,1.004
359.308,1.004
359.338,1.007
359.368,1.002
359.398,1.011
359.428,1.011
359.458,1.008
359.488,1.003
359.518,1.002
359.548,1.000
359.578,1.006
359.608,1.010
359.638,1.006
359.668,1.009
359.698,1.006
359.728,1.008
359.758,1.006
359.788,1.008
359.818,1.012
359.848,1.007
359.878,1.006
359.908,1.006
359.938,1.005
359.968,1.013
359.998,0.999
360.028,1.004
360.058,1.006
360.088,1.007
360.118,1.013
360.148,1.009
360.178,0.994
360.208,1.002
360.238,1.012
360.268,1.005
360.298,1.009
360.328,1.003
360.358,1.002
360.388,1.002
360.418,1.008
360.448,1.010
360.478,1.009
360.508,1.004
360.538,1.006
360.568,1.006
360.598,1.005
360.628,1.010
360.658,1.003
360.688,1.007
360.718,1.007
360.748,1.010
360.778,1.010
360.808,0.997
360.838,1.001
360.868,1.005
360.898,1.011
360.928,1.009
360.958,1.010
360.988,1.001
361.018,1.005
361.048,1.011
361.078,1.004
361.108,1.001
361.138,1.006
361.168,1.009
361.198,1.009
361.228,1.003
361.258,1.004
361.288,1.005
361.318,1.005
361.348,1.005
361.378,1.008
361.408,1.009
361.438,1.012
361.468,1.004
361.498,1.004
361.528,1.004
361.558,0.994
361.588,0.993
361.618,0.994
361.648,0.985
361.678,1.008
361.708,0.990
361.738,0.980
361.768,0.979
361.798,0.947
361.828,0.987
361.858,1.007
361.888,1.000
361.918,1.023
361.948,0.993
361.978,0.993
362.008,1.006
362.038,0.996
362.068,1.001
362.098,0.996
362.128,0.984
362.158,0.965
362.188,0.976
362.218,1.010
362.248,1.009
362.278,0.997
362.308,0.981
362.338,0.980
362.368,1.006
362.398,1.020
362.428,1.027
362.458,1.001
362.488,0.972
362.518,1.013
362.548,1.045
362.578,1.005
362.608,0.979
362.638,0.988
362.668,1.028
362.698,1.059
362.728,0.993
362.758,0.940
362.788,0.958
362.818,1.008
362.848,1.020
362.878,0.988
362.908,1.033
362.938,1.050
362.968,1.001
362.998,0.998
363.028,1.014
363.058,1.000
363.088,0.980
363.118,0.990
363.148,1.007
363.178,0.990
363.208,0.975
363.238,0.970
363.268,0.979
363.298,0.986
363.328,0.989
363.358,0.982
363.388,0.971
363.418,0.976
363.448,0.997
363.478,1.035
363.508,1.013
363.538,0.996
363.568,0.993
363.598,0.996
363.628,0.996
363.658,1.002
363.688,0.997
363.718,1.003
363.748,0.992
363.778,1.001
363.808,0.999
363.838,0.998
363.868,1.002
363.898,1.003
363.928,1.001
363.958,1.002
363.988,0.993
364.018,0.999
364.048,1.011
364.078,1.016
364.108,1.012
364.138,1.003
364.168,0.997
364.198,1.000
364.228,1.000
364.258,1.004
364.288,1.005
364.318,0.999
364.348,1.005
364.378,1.004
364.408,1.004
364.438,1.009
364.468,1.002
364.498,1.004
364.528,0.996
364.558,1.000
364.588,1.000
364.618,1.006
364.648,1.008
364.678,1.019
364.708,1.012
364.738,0.973
364.768,0.999
364.798,1.011
364.828,1.006
364.858,0.995
364.888,1.003
364.918,1.003
364.948,1.003
364.978,0.995
365.008,0.994
365.038,0.999
365.068,1.003
365.098,1.010
365.128,1.014
365.158,1.009
365.188,1.006
365.218,1.000
365.248,1.003
365.278,0.982
365.308,1.015
365.338,1.025
365.368,1.011
365.398,0.989
365.428,0.990
365.458,0.997
365.488,0.998
365.518,1.009
365.548,1.003
365.578,1.001
365.608,1.004
365.638,1.004
365.668,1.005
365.698,1.005
365.728,1.004
365.758,1.000
365.788,0.998
365.818,0.994
365.848,1.018
365.878,1.015
365.908,1.007
365.938,0.996
365.968,1.001
365.998,0.998
366.028,1.010
366.058,0.998
366.088,1.004
366.118,1.002
366.148,0.998
366.178,1.000
366.208,1.006
366.238,1.005
366.268,1.005
366.298,1.010
366.328,1.005
366.358,1.009
366.388,1.007
366.418,0.995
366.448,1.007
366.478,0.996
366.508,1.004
366.538,1.020
366.568,1.018
366.598,1.000
366.628,0.997
366.658,1.002
366.688,1.000
366.718,1.002
366.748,1.003
366.778,0.996
366.808,1.002
366.838,0.998
366.868,1.009
366.898,1.007
366.928,1.007
366.958,1.003
366.988,1.002
367.018,1.006
367.048,1.002
367.078,1.008
367.108,1.005
367.138,1.012
367.168,1.005
367.198,0.997
367.228,0.996
367.258,1.003
367.288,1.006
367.318,1.008
367.348,1.008
367.378,1.011
367.408,1.004
367.438,1.007
367.468,1.008
367.498,1.005
367.528,1.000
367.558,0.996
367.588,1.010
367.618,1.002
367.648,1.007
367.678,1.010
367.708,0.995
367.738,0.993
367.768,0.999
367.798,1.009
367.828,1.011
367.858,1.007
367.888,1.002
367.918,1.006
367.948,1.004
367.978,1.008
368.008,1.007
368.038,1.006
368.068,1.007
368.098,1.005
368.128,0.997
368.158,1.001
368.188,1.006
368.218,1.004
368.248,1.006
368.278,1.000
368.308,0.995
368.338,1.007
368.368,1.006
368.398,1.011
368.428,1.003
368.458,0.998
368.488,1.000
368.518,1.006
368.548,1.011
368.578,1.008
368.608,1.000
368.638,1.002
368.668,1.006
368.698,1.006
368.728,1.007
368.758,1.006
368.788,0.997
368.818,1.004
368.848,1.006
368.878,1.006
368.908,1.009
368.938,1.008
368.968,1.005
368.998,1.005
369.028,0.995
369.058,0.994
369.088,1.005
