df_hash,22ZHK4.Z7HMM1
185.962,0.971
185.992,0.958
186.022,0.963
186.052,0.968
186.082,0.964
186.112,0.963
186.142,0.967
186.172,0.968
186.202,0.962
186.232,0.961
186.262,0.967
186.292,0.958
186.322,0.962
186.352,0.961
186.382,0.962
186.412,0.965
186.442,0.963
186.472,0.960
186.502,0.965
186.532,0.960
186.562,0.961
186.592,0.956
186.622,0.963
186.652,0.968
186.682,0.967
186.712,0.969
186.742,0.975
186.772,0.971
186.802,0.956
186.832,0.952
186.862,0.957
186.892,0.961
186.922,0.961
186.952,0.964
186.982,0.969
187.012,0.967
187.042,0.955
187.072,0.960
187.102,0.966
187.132,0.968
187.162,0.965
187.192,0.967
187.222,0.963
187.252,0.965
187.282,0.968
187.312,0.993
187.342,1.026
187.372,0.994
187.402,1.045
187.432,1.015
187.462,1.003
187.492,1.008
187.522,0.994
187.552,0.933
187.582,0.883
187.612,0.893
187.642,0.912
187.672,0.944
187.702,0.934
187.732,0.946
187.762,0.921
187.792,0.953
187.822,0.951
187.852,0.941
187.882,0.943
187.912,0.946
187.942,0.917
187.972,0.911
188.002,0.884
188.032,0.903
188.062,0.932
188.092,0.943
188.122,0.930
188.152,0.952
188.182,0.999
188.212,0.975
188.242,0.953
188.272,0.950
188.302,0.979
188.332,0.978
188.362,0.988
188.392,0.997
188.422,0.996
188.452,0.981
188.482,1.000
188.512,1.021
188.542,1.010
188.572,0.977
188.602,0.962
188.632,0.963
188.662,0.948
188.692,0.985
188.722,0.977
188.752,0.955
188.782,0.958
188.812,0.960
188.842,0.940
188.872,0.936
188.902,0.938
188.932,0.956
188.962,0.977
188.992,0.987
189.022,0.977
189.052,0.944
189.082,0.937
189.112,0.949
189.142,0.964
189.172,0.967
189.202,0.979
189.232,0.976
189.262,0.978
189.292,0.973
189.322,0.973
189.352,0.965
189.382,0.967
189.412,0.959
189.442,0.961
189.472,0.958
189.502,0.962
189.532,0.959
189.562,0.967
189.592,0.956
189.622,0.950
189.652,0.966
189.682,0.957
189.712,0.961
189.742,0.978
189.772,0.962
189.802,0.964
189.832,0.974
189.862,0.974
189.892,0.964
189.922,0.960
189.952,0.952
189.982,0.947
190.012,0.959
190.042,0.957
190.072,0.961
190.102,0.962
190.132,0.963
190.162,0.957
190.192,0.960
190.222,0.963
190.252,0.952
190.282,0.955
190.312,0.976
190.342,0.963
190.372,0.952
190.402,0.957
190.432,0.950
190.462,0.941
190.492,0.957
190.522,0.955
190.552,0.966
190.582,0.954
190.612,0.942
190.642,0.963
190.672,0.979
190.702,0.981
190.732,0.984
190.762,0.967
190.792,0.958
190.822,0.958
190.852,0.951
190.882,0.941
190.912,0.937
190.942,0.963
190.972,0.976
191.002,0.980
191.032,0.973
191.062,0.964
191.092,0.964
191.122,0.964
191.152,0.952
191.182,0.966
191.212,0.960
191.242,0.953
191.272,0.959
191.302,0.959
191.332,0.961
191.362,0.958
191.392,0.959
191.422,0.963
191.452,0.958
191.482,0.958
191.512,0.952
191.542,0.961
191.572,0.971
191.602,0.969
191.632,0.958
191.662,0.970
191.692,0.968
191.722,0.991
191.752,0.987
191.782,0.949
191.812,0.985
191.842,0.959
191.872,0.925
191.902,0.925
191.932,0.939
191.962,0.956
191.992,0.964
192.022,0.968
192.052,0.957
192.082,0.956
192.112,0.960
192.142,0.958
192.172,0.960
192.202,0.960
192.232,0.964
192.262,0.962
192.292,0.964
192.322,0.972
192.352,0.970
192.382,0.964
192.412,0.961
192.442,0.965
192.472,0.968
192.502,0.963
192.532,0.967
192.562,0.962
192.592,0.958
192.622,0.966
192.652,0.967
192.682,0.963
192.712,0.967
192.742,0.963
192.772,0.958
192.802,0.956
192.832,0.958
192.862,0.961
192.892,0.970
192.922,0.969
192.952,0.968
192.982,0.962
193.012,0.968
193.042,0.964
193.072,0.957
193.102,0.964
193.132,0.967
193.162,0.958
193.192,0.960
193.222,0.962
193.252,0.962
193.282,0.969
193.312,0.967
193.342,0.963
193.372,0.964
193.402,0.963
193.432,0.964
193.462,0.959
193.492,0.963
193.522,0.958
193.552,0.959
193.582,0.971
193.612,0.969
193.642,0.964
193.672,0.968
193.702,0.959
193.732,0.954
193.762,0.962
193.792,0.960
193.822,0.959
193.852,0.974
193.882,0.963
193.912,0.965
193.942,0.961
193.972,0.958
194.002,0.961
194.032,0.964
194.062,0.964
194.092,0.968
194.122,0.968
194.152,0.966
194.182,0.964
194.212,0.964
194.242,0.965
194.272,0.968
194.302,0.967
194.332,0.963
194.362,0.957
194.392,0.965
194.422,0.955
194.452,0.949
194.482,0.969
194.512,0.967
194.542,0.965
194.572,0.969
194.602,0.962
194.632,0.958
194.662,0.962
194.692,0.964
194.722,0.960
194.752,0.970
194.782,0.959
194.812,0.966
194.842,0.963
194.872,0.955
194.902,0.961
194.932,0.964
194.962,0.966
194.992,0.968
195.022,0.970
195.052,0.971
195.082,0.966
195.112,0.970
195.142,0.958
195.172,0.956
195.202,0.968
195.232,0.963
195.262,0.969
195.292,0.970
195.322,0.963
195.352,0.955
195.382,0.964
195.412,0.957
195.442,0.960
195.472,0.969
195.502,0.964
195.532,0.967
195.562,0.965
195.592,0.960
195.622,0.958
195.652,0.961
195.682,0.966
195.712,0.966
195.742,0.958
195.772,0.964
195.802,0.964
195.832,0.959
195.862,0.964
195.892,0.967
195.922,0.964
195.952,0.965
195.982,0.959
196.012,0.958
196.042,0.964
196.072,0.963
196.102,0.963
196.132,0.969
196.162,0.966
196.192,0.959
196.222,0.963
196.252,0.958
196.282,0.962
196.312,0.964
196.342,0.964
196.372,0.965
196.402,0.964
196.432,0.961
196.462,0.969
196.492,0.957
196.522,0.952
196.552,0.967
196.582,0.966
196.612,0.966
196.642,0.966
196.672,0.960
196.702,0.961
196.732,0.964
196.762,0.963
196.792,0.965
196.822,0.964
196.852,0.966
196.882,0.964
196.912,0.963
196.942,0.961
196.972,0.961
197.002,0.959
197.032,0.964
197.062,0.962
197.092,0.964
197.122,0.967
197.152,0.964
197.182,0.963
197.212,0.957
197.242,0.956
197.272,0.974
197.302,0.963
197.332,0.960
197.362,0.963
197.392,0.958
197.422,0.958
197.452,0.966
197.482,0.969
197.512,0.967
197.542,0.965
197.572,0.963
197.602,0.962
197.632,0.959
197.662,0.960
197.692,0.961
197.722,0.964
197.752,0.964
197.782,0.963
197.812,0.967
197.842,0.962
197.872,0.962
197.902,0.955
197.932,0.959
197.962,0.972
197.992,0.965
198.022,0.964
198.052,0.967
198.082,0.958
198.112,0.960
198.142,0.967
198.172,0.972
198.202,0.966
198.232,0.967
198.262,0.960
198.292,0.961
198.322,0.961
198.352,0.963
198.382,0.964
198.412,0.962
198.442,0.965
198.472,0.967
198.502,0.959
198.532,0.964
198.562,0.965
198.592,0.959
198.622,0.964
198.652,0.962
198.682,0.959
198.712,0.973
198.742,0.970
198.772,0.964
198.802,0.964
198.832,0.959
198.862,0.959
198.892,0.968
198.922,0.965
198.952,0.964
198.982,0.976
199.012,0.972
199.042,0.969
199.072,0.963
199.102,0.967
199.132,0.963
199.162,0.964
199.192,0.967
199.222,0.976
199.252,0.976
199.282,0.986
199.312,0.983
199.342,0.967
199.372,0.981
199.402,0.977
199.432,0.966
199.462,0.946
199.492,0.930
199.522,0.918
199.552,0.920
199.582,0.938
199.612,0.960
199.642,0.977
199.672,0.973
199.702,0.962
199.732,0.958
199.762,0.955
199.792,0.952
199.822,0.954
199.852,0.952
199.882,0.957
199.912,0.963
199.942,0.958
199.972,0.958
200.002,0.959
200.032,0.964
200.062,0.963
200.092,0.954
200.122,0.956
200.152,0.958
200.182,0.958
200.212,0.960
200.242,0.968
200.272,0.984
200.302,0.980
200.332,0.974
200.362,0.974
200.392,0.963
200.422,0.956
200.452,0.955
200.482,0.952
200.512,0.966
200.542,0.967
200.572,0.959
200.602,0.956
200.632,0.957
200.662,0.961
200.692,0.954
200.722,0.949
200.752,0.955
200.782,0.966
200.812,0.971
200.842,0.974
200.872,0.972
200.902,0.969
200.932,0.958
200.962,0.976
200.992,0.972
201.022,0.960
201.052,0.958
201.082,0.969
201.112,0.971
201.142,0.958
201.172,0.954
201.202,0.951
201.232,0.941
201.262,0.935
201.292,0.944
201.322,0.965
201.352,0.971
201.382,0.973
201.412,0.968
201.442,0.974
201.472,0.978
201.502,0.972
201.532,0.962
201.562,0.973
201.592,0.977
201.622,0.979
201.652,0.971
201.682,0.965
201.712,0.966
201.742,0.957
201.772,0.970
201.802,0.969
201.832,0.961
201.862,0.953
201.892,0.944
201.922,0.943
201.952,0.952
201.982,0.966
202.012,0.969
202.042,0.974
202.072,0.973
202.102,0.969
202.132,0.974
202.162,0.975
202.192,1.001
202.222,1.008
202.252,1.000
202.282,0.963
202.312,0.938
202.342,0.936
202.372,0.962
202.402,0.945
202.432,0.937
202.462,0.935
202.492,0.945
202.522,0.952
202.552,0.948
202.582,0.946
202.612,0.954
202.642,0.951
202.672,0.954
202.702,0.951
202.732,0.952
202.762,0.961
202.792,0.962
202.822,0.958
202.852,0.958
202.882,0.956
202.912,0.947
202.942,0.958
202.972,0.957
203.002,0.961
203.032,0.955
203.062,0.947
203.092,0.954
203.122,0.965
203.152,0.958
203.182,0.956
203.212,0.949
203.242,0.947
203.272,0.955
203.302,0.953
203.332,0.947
203.362,0.959
203.392,0.970
203.422,0.965
203.452,0.947
203.482,0.945
203.512,0.952
203.542,0.963
203.572,0.963
203.602,0.959
203.632,0.961
203.662,0.950
203.692,0.949
203.722,0.960
203.752,0.963
203.782,0.956
203.812,0.956
203.842,0.955
203.872,0.953
203.902,0.952
203.932,0.949
203.962,0.954
203.992,0.961
204.022,0.968
204.052,0.962
204.082,0.949
204.112,0.938
204.142,0.953
204.172,0.961
204.202,0.950
204.232,0.958
204.262,0.964
204.292,0.949
204.322,0.957
204.352,0.949
204.382,0.949
204.412,0.960
204.442,0.955
204.472,0.949
204.502,0.957
204.532,0.951
204.562,0.945
204.592,0.967
204.622,0.964
204.652,0.957
204.682,0.958
204.712,0.960
204.742,0.950
204.772,0.951
204.802,0.952
204.832,0.956
204.862,0.964
204.892,0.970
204.922,0.973
204.952,0.967
204.982,0.966
205.012,0.951
205.042,0.946
205.072,0.969
205.102,0.966
205.132,0.963
205.162,0.956
205.192,0.952
205.222,0.949
205.252,0.956
205.282,0.958
205.312,0.961
205.342,0.955
205.372,0.956
205.402,0.961
205.432,0.962
205.462,0.955
205.492,0.957
205.522,0.951
205.552,0.955
205.582,0.959
205.612,0.956
205.642,0.955
205.672,0.958
205.702,0.948
205.732,0.948
205.762,0.959
205.792,0.965
205.822,0.959
205.852,0.957
205.882,0.947
205.912,0.950
205.942,0.955
205.972,0.960
206.002,0.956
206.032,0.956
206.062,0.952
206.092,0.952
206.122,0.956
206.152,0.959
206.182,0.952
206.212,0.948
206.242,0.951
206.272,0.955
206.302,0.959
206.332,0.964
206.362,0.961
206.392,0.955
206.422,0.953
206.452,0.952
206.482,0.958
206.512,0.962
206.542,0.958
206.572,0.956
206.602,0.952
206.632,0.950
206.662,0.953
206.692,0.956
206.722,0.951
206.752,0.952
206.782,0.952
206.812,0.959
206.842,0.956
206.872,0.953
206.902,0.947
206.932,0.961
206.962,0.962
206.992,0.959
207.022,0.960
207.052,0.953
207.082,0.955
207.112,0.958
207.142,0.955
207.172,0.958
207.202,0.954
207.232,0.952
207.262,0.960
207.292,0.963
207.322,0.956
207.352,0.958
207.382,0.950
207.412,0.937
207.442,0.953
207.472,0.953
207.502,0.948
207.532,0.952
207.562,0.959
207.592,0.966
207.622,0.962
207.652,0.963
207.682,0.964
207.712,0.959
207.742,0.969
207.772,0.966
207.802,0.955
207.832,0.958
207.862,0.962
207.892,0.962
207.922,0.962
207.952,0.958
207.982,0.956
208.012,0.951
208.042,0.954
208.072,0.973
208.102,0.973
208.132,0.968
208.162,0.965
208.192,0.958
208.222,0.958
208.252,0.966
208.282,0.972
208.312,0.963
208.342,0.960
208.372,0.962
208.402,0.962
208.432,0.962
208.462,0.962
208.492,0.959
208.522,0.958
208.552,0.955
208.582,0.961
208.612,0.965
208.642,0.962
208.672,0.959
208.702,0.957
208.732,0.956
208.762,0.966
208.792,0.962
208.822,0.968
208.852,0.954
208.882,0.951
208.912,0.966
208.942,0.967
208.972,0.963
209.002,0.968
209.032,0.955
209.062,0.946
209.092,0.958
209.122,0.965
209.152,0.967
209.182,0.966
209.212,0.967
209.242,0.959
209.272,0.958
209.302,0.965
209.332,0.957
209.362,0.957
209.392,0.954
209.422,0.962
209.452,0.960
209.482,0.957
209.512,0.959
209.542,0.962
209.572,0.955
209.602,0.958
209.632,0.964
209.662,0.969
209.692,0.963
209.722,0.956
209.752,0.958
209.782,0.955
209.812,0.959
209.842,0.955
209.872,0.952
209.902,0.965
209.932,0.963
209.962,0.960
209.992,0.964
210.022,0.962
210.052,0.959
210.082,0.960
210.112,0.958
210.142,0.962
210.172,0.961
210.202,0.956
210.232,0.966
210.262,0.954
210.292,0.954
210.322,0.962
210.352,0.965
210.382,0.961
210.412,0.963
210.442,0.961
210.472,0.951
210.502,0.956
210.532,0.956
210.562,0.960
210.592,0.969
210.622,0.959
210.652,0.959
210.682,0.958
210.712,0.958
210.742,0.959
210.772,0.963
210.802,0.964
210.832,0.961
210.862,0.956
210.892,0.960
210.922,0.958
210.952,0.959
210.982,0.962
211.012,0.966
211.042,0.958
211.072,0.958
211.102,0.958
211.132,0.956
211.162,0.957
211.192,0.959
211.222,0.957
211.252,0.957
211.282,0.961
211.312,0.960
211.342,0.963
211.372,0.956
211.402,0.956
211.432,0.959
211.462,0.955
211.492,0.960
211.522,0.965
211.552,0.960
211.582,0.960
211.612,0.949
211.642,0.952
211.672,0.970
211.702,0.972
211.732,0.964
211.762,0.958
211.792,0.948
211.822,0.951
211.852,0.963
211.882,0.968
211.912,0.966
211.942,0.964
211.972,0.957
212.002,0.961
212.032,0.956
212.062,0.961
212.092,0.959
212.122,0.957
212.152,0.957
212.182,0.961
212.212,0.959
212.242,0.959
212.272,0.962
212.302,0.958
212.332,0.953
212.362,0.962
212.392,0.967
212.422,0.960
212.452,0.957
212.482,0.949
212.512,0.953
212.542,0.962
212.572,0.958
212.602,0.960
212.632,0.966
212.662,0.961
212.692,0.962
212.722,0.958
212.752,0.961
212.782,0.966
212.812,0.962
212.842,0.959
212.872,0.959
212.902,0.959
212.932,0.958
212.962,0.965
212.992,0.960
213.022,0.966
213.052,0.952
213.082,0.952
213.112,0.966
213.142,0.965
213.172,0.965
213.202,0.961
213.232,0.953
213.262,0.954
213.292,0.962
213.322,0.961
213.352,0.965
213.382,0.969
213.412,0.958
213.442,0.958
213.472,0.958
213.502,0.958
213.532,0.959
213.562,0.961
213.592,0.961
213.622,0.961
213.652,0.960
213.682,0.958
213.712,0.960
213.742,0.963
213.772,0.962
213.802,0.963
213.832,0.959
213.862,0.956
213.892,0.963
213.922,0.967
213.952,0.961
213.982,0.964
214.012,0.956
214.042,0.952
214.072,0.958
214.102,0.957
214.132,0.956
214.162,0.962
214.192,0.960
214.222,0.957
214.252,0.958
214.282,0.954
214.312,0.956
214.342,0.963
214.372,0.961
214.402,0.961
214.432,0.961
214.462,0.961
214.492,0.961
214.522,0.965
214.552,0.958
214.582,0.961
214.612,0.957
214.642,0.959
214.672,0.970
214.702,0.961
214.732,0.955
214.762,0.954
214.792,0.953
214.822,0.961
214.852,0.962
214.882,0.965
214.912,0.957
214.942,0.958
214.972,0.963
215.002,0.964
215.032,0.960
215.062,0.955
215.092,0.953
215.122,0.956
215.152,0.957
215.182,0.963
215.212,0.964
215.242,0.962
215.272,0.958
215.302,0.959
215.332,0.956
215.362,0.953
215.392,0.967
215.422,0.961
215.452,0.965
215.482,0.957
215.512,0.950
215.542,0.957
215.572,0.963
215.602,0.962
215.632,0.967
215.662,0.965
215.692,0.961
215.722,0.954
215.752,0.957
215.782,0.956
215.812,0.963
215.842,0.965
215.872,0.961
215.902,0.958
215.932,0.951
215.962,0.959
215.992,0.956
216.022,0.959
216.052,0.961
216.082,0.965
216.112,0.964
216.142,0.958
216.172,0.958
216.202,0.954
216.232,0.959
216.262,0.958
216.292,0.955
216.322,0.961
216.352,0.962
216.382,0.956
216.412,0.958
216.442,0.959
216.472,0.958
216.502,0.958
216.532,0.961
216.562,0.963
216.592,0.961
216.622,0.957
216.652,0.962
216.682,0.958
216.712,0.958
216.742,0.955
216.772,0.967
216.802,0.964
216.832,0.961
216.862,0.957
216.892,0.957
216.922,0.960
216.952,0.961
216.982,0.959
217.012,0.959
217.042,0.961
217.072,0.963
217.102,0.958
217.132,0.958
217.162,0.962
217.192,0.959
217.222,0.954
217.252,0.960
217.282,0.965
217.312,0.961
217.342,0.959
217.372,0.958
217.402,0.953
217.432,0.958
217.462,0.968
217.492,0.970
217.522,0.962
217.552,0.958
217.582,0.951
217.612,0.954
217.642,0.964
217.672,0.965
217.702,0.967
217.732,0.960
217.762,0.961
217.792,0.958
217.822,0.958
217.852,0.958
217.882,0.960
217.912,0.959
217.942,0.960
217.972,0.957
218.002,0.961
218.032,0.962
218.062,0.964
218.092,0.956
218.122,0.954
218.152,0.959
218.182,0.966
218.212,0.960
218.242,0.956
218.272,0.961
218.302,0.959
218.332,0.962
218.362,0.949
218.392,0.949
218.422,0.963
218.452,0.968
218.482,0.965
218.512,0.960
218.542,0.952
218.572,0.954
218.602,0.959
218.632,0.963
218.662,0.963
218.692,0.964
218.722,0.952
218.752,0.959
218.782,0.959
218.812,0.959
218.842,0.960
218.872,0.965
218.902,0.962
218.932,0.962
218.962,0.955
218.992,0.948
219.022,0.952
219.052,0.960
219.082,0.956
219.112,0.955
219.142,0.961
219.172,0.959
219.202,0.963
219.232,0.959
219.262,0.952
219.292,0.958
219.322,0.963
219.352,0.965
219.382,0.961
219.412,0.959
219.442,0.957
219.472,0.958
219.502,0.961
219.532,0.963
219.562,0.961
219.592,0.957
219.622,0.951
219.652,0.963
219.682,0.967
219.712,0.962
219.742,0.962
219.772,0.957
219.802,0.958
219.832,0.959
219.862,0.955
219.892,0.952
219.922,0.964
219.952,0.962
219.982,0.960
220.012,0.958
220.042,0.952
220.072,0.951
220.102,0.969
220.132,0.970
220.162,0.958
220.192,0.959
220.222,0.958
220.252,0.965
220.282,0.963
220.312,0.958
220.342,0.948
220.372,0.948
220.402,0.971
220.432,0.969
220.462,0.963
220.492,0.958
220.522,0.946
220.552,0.955
220.582,0.961
220.612,0.966
220.642,0.965
220.672,0.960
220.702,0.960
220.732,0.962
220.762,0.962
220.792,0.958
220.822,0.955
220.852,0.958
220.882,0.961
220.912,0.961
220.942,0.962
220.972,0.960
221.002,0.960
221.032,0.961
221.062,0.958
221.092,0.958
221.122,0.958
221.152,0.968
221.182,0.964
221.212,0.958
221.242,0.958
221.272,0.957
221.302,0.956
221.332,0.960
221.362,0.963
221.392,0.967
221.422,0.966
221.452,0.960
221.482,0.955
221.512,0.956
221.542,0.956
221.572,0.961
221.602,0.960
221.632,0.963
221.662,0.960
221.692,0.958
221.722,0.958
221.752,0.960
221.782,0.963
221.812,0.957
221.842,0.956
221.872,0.961
221.902,0.963
221.932,0.961
221.962,0.961
221.992,0.956
222.022,0.952
222.052,0.959
222.082,0.958
222.112,0.957
222.142,0.959
222.172,0.964
222.202,0.959
222.232,0.960
222.262,0.955
222.292,0.960
222.322,0.960
222.352,0.959
222.382,0.961
222.412,0.961
222.442,0.981
222.472,0.979
222.502,1.028
222.532,0.988
222.562,0.945
222.592,0.952
222.622,0.958
222.652,0.971
222.682,0.986
222.712,0.968
222.742,0.957
222.772,0.925
222.802,0.946
222.832,0.957
222.862,0.942
222.892,0.942
222.922,0.952
222.952,0.954
222.982,0.959
223.012,0.979
223.042,0.946
223.072,0.962
223.102,0.987
223.132,0.965
223.162,0.982
223.192,0.990
223.222,0.966
223.252,0.956
223.282,0.974
223.312,0.967
223.342,0.954
223.372,0.957
223.402,0.963
223.432,0.958
223.462,0.979
223.492,0.969
223.522,0.958
223.552,0.963
223.582,0.956
223.612,0.948
223.642,0.963
223.672,0.963
223.702,0.965
223.732,0.975
223.762,0.982
223.792,0.965
223.822,0.967
223.852,0.969
223.882,0.954
223.912,0.952
223.942,0.965
223.972,0.956
224.002,0.951
224.032,0.953
224.062,0.962
224.092,0.948
224.122,0.947
224.152,0.960
224.182,0.960
224.212,0.959
224.242,0.967
224.272,0.962
224.302,0.954
224.332,0.965
224.362,0.955
224.392,0.958
224.422,0.963
224.452,0.965
224.482,0.960
224.512,0.960
224.542,0.962
224.572,0.962
224.602,0.953
224.632,0.959
224.662,0.963
224.692,0.964
224.722,0.957
224.752,0.962
224.782,0.956
224.812,0.955
224.842,0.962
224.872,0.967
224.902,0.957
224.932,0.959
224.962,0.959
224.992,0.949
225.022,0.961
225.052,0.959
225.082,0.952
225.112,0.961
225.142,0.958
225.172,0.960
225.202,0.963
225.232,0.954
225.262,0.955
225.292,0.963
225.322,0.958
225.352,0.956
225.382,0.964
225.412,0.956
225.442,0.958
225.472,0.953
225.502,0.968
225.532,0.971
225.562,0.961
225.592,0.962
225.622,0.948
225.652,0.953
225.682,0.964
225.712,0.958
225.742,0.962
225.772,0.964
225.802,0.960
225.832,0.958
225.862,0.962
225.892,0.960
225.922,0.957
225.952,0.959
225.982,0.961
226.012,0.955
226.042,0.962
226.072,0.959
226.102,0.958
226.132,0.973
226.162,0.969
226.192,0.957
226.222,0.955
226.252,0.944
226.282,0.956
226.312,0.966
226.342,0.958
226.372,0.964
226.402,0.960
226.432,0.958
226.462,0.960
226.492,0.960
226.522,0.962
226.552,0.958
226.582,0.959
226.612,0.958
226.642,0.952
226.672,0.962
226.702,0.957
226.732,0.945
226.762,0.969
226.792,0.972
226.822,0.958
226.852,0.962
226.882,0.955
226.912,0.952
226.942,0.954
226.972,0.959
227.002,0.964
227.032,0.965
227.062,0.959
227.092,0.958
227.122,0.958
227.152,0.958
227.182,0.964
227.212,0.958
227.242,0.962
227.272,0.957
227.302,0.958
227.332,0.965
227.362,0.957
227.392,0.959
227.422,0.966
227.452,0.963
227.482,0.962
227.512,0.964
227.542,0.959
227.572,0.952
227.602,0.958
227.632,0.955
227.662,0.954
227.692,0.965
227.722,0.958
227.752,0.964
227.782,0.964
227.812,0.961
227.842,0.953
227.872,0.961
227.902,0.963
227.932,0.958
227.962,0.959
227.992,0.960
228.022,0.959
228.052,0.962
228.082,0.962
228.112,0.943
228.142,0.966
228.172,0.974
228.202,0.965
228.232,0.959
228.262,0.948
228.292,0.950
228.322,0.961
228.352,0.959
228.382,0.954
228.412,0.964
228.442,0.968
228.472,0.963
228.502,0.953
228.532,0.958
228.562,0.959
228.592,0.961
228.622,0.960
228.652,0.965
228.682,0.964
228.712,0.958
228.742,0.965
228.772,0.962
228.802,0.955
228.832,0.958
228.862,0.964
228.892,0.971
228.922,0.965
228.952,0.956
228.982,0.958
229.012,0.955
229.042,0.957
229.072,0.960
229.102,0.970
229.132,0.967
229.162,0.974
229.192,0.983
229.222,1.000
229.252,1.001
229.282,0.992
229.312,0.980
229.342,0.989
229.372,0.954
229.402,0.914
229.432,0.978
229.462,0.945
229.492,0.950
229.522,0.941
229.552,0.959
229.582,0.957
229.612,0.948
229.642,0.974
229.672,0.945
229.702,0.959
229.732,0.982
229.762,1.003
229.792,0.977
229.822,0.974
229.852,0.938
229.882,0.891
229.912,0.861
229.942,0.877
229.972,0.979
