df_hash,22ZHK4.QGNKHU
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.M000
person_label,V84
date_time_start,2025-11-03_17-16-01.922000_+03
date_time_start_unix,1762175761.922
date_time_end,2025-11-03_17-24-49.400000_+03
length_difference_noticed,no

time,acc_mag
389.138,1.054
389.168,1.076
389.198,1.076
389.228,1.056
389.258,1.081
389.288,1.102
389.318,1.075
389.348,1.098
389.378,1.136
389.408,1.092
389.438,1.061
389.468,1.075
389.498,1.074
389.528,1.099
389.558,1.113
389.588,1.104
389.618,1.091
389.648,1.062
389.678,1.060
389.708,1.081
389.738,1.087
389.768,1.050
389.798,1.061
389.828,1.064
389.858,1.070
389.888,1.087
389.918,1.091
389.948,1.081
389.978,1.063
390.008,1.058
390.038,1.070
390.068,1.072
390.098,1.050
390.128,1.076
390.158,1.085
390.188,1.075
390.218,1.079
390.248,1.073
390.278,1.082
390.308,1.092
390.338,1.076
390.368,1.062
390.398,1.078
390.428,1.091
390.458,1.080
390.488,1.075
390.518,1.075
390.548,1.079
390.578,1.071
390.608,1.068
390.638,1.082
390.668,1.080
390.698,1.080
390.728,1.100
390.758,1.081
390.788,1.058
390.818,1.084
390.848,1.088
390.878,1.082
390.908,1.080
390.938,1.089
390.968,1.075
390.998,1.076
391.028,1.079
391.058,1.081
391.088,1.078
391.118,1.058
391.148,1.071
391.178,1.093
391.208,1.072
391.238,1.077
391.268,1.085
391.298,1.072
391.328,1.084
391.358,1.098
391.388,1.079
391.418,1.083
391.448,1.075
391.478,1.085
391.508,1.092
391.538,1.075
391.568,1.071
391.598,1.080
391.628,1.082
391.658,1.057
391.688,1.068
391.718,1.076
391.748,1.081
391.778,1.082
391.808,1.083
391.838,1.093
391.868,1.076
391.898,1.086
391.928,1.092
391.958,1.070
391.988,1.070
392.018,1.081
392.048,1.081
392.078,1.070
392.108,1.086
392.138,1.080
392.168,1.066
392.198,1.069
392.228,1.076
392.258,1.091
392.288,1.089
392.318,1.081
392.348,1.082
392.378,1.097
392.408,1.086
392.438,1.082
392.468,1.085
392.498,1.076
392.528,1.077
392.558,1.086
392.588,1.092
392.618,1.094
392.648,1.084
392.678,1.074
392.708,1.076
392.738,1.085
392.768,1.081
392.798,1.079
392.828,1.097
392.858,1.089
392.888,1.089
392.918,1.087
392.948,1.083
392.978,1.072
393.008,1.071
393.038,1.087
393.068,1.078
393.098,1.080
393.128,1.082
393.158,1.071
393.188,1.073
393.218,1.075
393.248,1.081
393.278,1.074
393.308,1.072
393.338,1.068
393.368,1.074
393.398,1.087
393.428,1.094
393.458,1.075
393.488,1.081
393.518,1.093
393.548,1.081
393.578,1.085
393.608,1.087
393.638,1.073
393.668,1.062
393.698,1.074
393.728,1.094
393.758,1.092
393.788,1.081
393.818,1.084
393.848,1.093
393.878,1.082
393.908,1.082
393.938,1.081
393.968,1.081
393.998,1.095
394.028,1.085
394.058,1.068
394.088,1.080
394.118,1.092
394.148,1.087
394.178,1.096
394.208,1.088
394.238,1.083
394.268,1.086
394.298,1.077
394.328,1.072
394.358,1.072
394.388,1.079
394.418,1.081
394.448,1.080
394.478,1.073
394.508,1.086
394.538,1.089
394.568,1.084
394.598,1.092
394.628,1.092
394.658,1.081
394.688,1.079
394.718,1.080
394.748,1.072
394.778,1.085
394.808,1.079
394.838,1.075
394.868,1.085
394.898,1.094
394.928,1.085
394.958,1.078
394.988,1.084
395.018,1.084
395.048,1.078
395.078,1.079
395.108,1.087
395.138,1.076
395.168,1.077
395.198,1.081
395.228,1.082
395.258,1.084
395.288,1.090
395.318,1.083
395.348,1.078
395.378,1.081
395.408,1.076
395.438,1.077
395.468,1.084
395.498,1.082
395.528,1.083
395.558,1.075
395.588,1.078
395.618,1.091
395.648,1.089
395.678,1.082
395.708,1.080
395.738,1.087
395.768,1.082
395.798,1.101
395.828,1.093
395.858,1.085
395.888,1.071
395.918,1.075
395.948,1.090
395.978,1.086
396.008,1.059
396.038,1.043
396.068,1.059
396.098,1.085
396.128,1.065
396.158,1.036
396.188,1.080
396.218,1.074
396.248,1.059
396.278,1.089
396.308,1.075
396.338,1.035
396.368,1.064
396.398,1.079
396.428,1.062
396.458,1.080
396.488,1.094
396.518,1.082
396.548,1.073
396.578,1.097
396.608,1.094
396.638,1.072
396.668,1.091
396.698,1.089
396.728,1.057
396.758,1.055
396.788,1.081
396.818,1.063
396.848,1.061
396.878,1.079
396.908,1.063
396.938,1.057
396.968,1.061
396.998,1.062
397.028,1.074
397.058,1.073
397.088,1.064
397.118,1.076
397.148,1.077
397.178,1.066
397.208,1.067
397.238,1.078
397.268,1.072
397.298,1.066
397.328,1.063
397.358,1.068
397.388,1.074
397.418,1.083
397.448,1.075
397.478,1.076
397.508,1.074
397.538,1.071
397.568,1.074
397.598,1.079
397.628,1.064
397.658,1.066
397.688,1.086
397.718,1.074
397.748,1.077
397.778,1.073
397.808,1.075
397.838,1.058
397.868,1.055
397.898,1.070
397.928,1.082
397.958,1.074
397.988,1.073
398.018,1.075
398.048,1.082
398.078,1.090
398.108,1.104
398.138,1.084
398.168,1.082
398.198,1.093
398.228,1.081
398.258,1.064
398.288,1.096
398.318,1.102
398.348,1.073
398.378,1.074
398.408,1.083
398.438,1.086
398.468,1.080
398.498,1.087
398.528,1.077
398.558,1.071
398.588,1.085
398.618,1.090
398.648,1.077
398.678,1.089
398.708,1.088
398.738,1.078
398.768,1.085
398.798,1.081
398.828,1.064
398.858,1.083
398.888,1.090
398.918,1.086
398.948,1.092
398.978,1.085
399.008,1.083
399.038,1.087
399.068,1.097
399.098,1.075
399.128,1.083
399.158,1.099
399.188,1.080
399.218,1.066
399.248,1.070
399.278,1.084
399.308,1.097
399.338,1.083
399.368,1.075
399.398,1.062
399.428,1.077
399.458,1.072
399.488,1.077
399.518,1.066
399.548,1.062
399.578,1.047
399.608,1.045
399.638,1.069
399.668,1.046
399.698,1.032
399.728,1.055
399.758,1.076
399.788,1.045
399.818,1.073
399.848,1.084
399.878,1.059
399.908,1.054
399.938,1.068
399.968,1.075
399.998,1.060
400.028,1.075
400.058,1.076
400.088,1.065
400.118,1.096
400.148,1.085
400.178,1.054
400.208,1.073
400.238,1.082
400.268,1.060
400.298,1.069
400.328,1.088
400.358,1.055
400.388,1.051
400.418,1.077
400.448,1.069
400.478,1.051
400.508,1.065
400.538,1.089
400.568,1.078
400.598,1.069
400.628,1.058
400.658,1.062
400.688,1.064
400.718,1.072
400.748,1.088
400.778,1.073
400.808,1.080
400.838,1.079
400.868,1.067
400.898,1.075
400.928,1.076
400.958,1.069
400.988,1.066
401.018,1.087
401.048,1.083
401.078,1.081
401.108,1.095
401.138,1.080
401.168,1.061
401.198,1.074
401.228,1.073
401.258,1.073
401.288,1.088
401.318,1.090
401.348,1.066
401.378,1.061
401.408,1.088
401.438,1.085
401.468,1.065
401.498,1.080
401.528,1.080
401.558,1.078
401.588,1.086
401.618,1.077
401.648,1.068
401.678,1.088
401.708,1.078
401.738,1.064
401.768,1.081
401.798,1.096
401.828,1.099
401.858,1.095
401.888,1.082
401.918,1.102
401.948,1.105
401.978,1.087
402.008,1.065
402.038,1.082
402.068,1.094
402.098,1.086
402.128,1.095
402.158,1.094
402.188,1.086
402.218,1.081
402.248,1.088
402.278,1.086
402.308,1.078
402.338,1.082
402.368,1.093
402.398,1.103
402.428,1.085
402.458,1.076
402.488,1.087
402.518,1.088
402.548,1.089
402.578,1.096
402.608,1.099
402.638,1.091
402.668,1.080
402.698,1.082
402.728,1.079
402.758,1.090
402.788,1.079
402.818,1.077
402.848,1.084
402.878,1.102
402.908,1.096
402.938,1.092
402.968,1.088
402.998,1.083
403.028,1.086
403.058,1.102
403.088,1.089
403.118,1.091
403.148,1.093
403.178,1.078
403.208,1.080
403.238,1.100
403.268,1.102
403.298,1.094
403.328,1.107
403.358,1.095
403.388,1.087
403.418,1.087
403.448,1.081
403.478,1.098
403.508,1.115
403.538,1.105
403.568,1.085
403.598,1.090
403.628,1.098
403.658,1.082
403.688,1.055
403.718,1.066
403.748,1.061
403.778,1.050
403.808,1.070
403.838,1.085
403.868,1.064
403.898,1.082
403.928,1.096
403.958,1.075
403.988,1.088
404.018,1.118
404.048,1.078
404.078,1.066
404.108,1.101
404.138,1.096
404.168,1.084
404.198,1.078
404.228,1.076
404.258,1.071
404.288,1.086
404.318,1.089
404.348,1.059
404.378,1.085
404.408,1.095
404.438,1.089
404.468,1.084
404.498,1.078
404.528,1.085
404.558,1.100
404.588,1.085
404.618,1.099
404.648,1.092
404.678,1.089
404.708,1.104
404.738,1.096
404.768,1.091
404.798,1.075
404.828,1.062
404.858,1.048
404.888,1.025
404.918,1.035
404.948,1.062
404.978,1.086
405.008,1.071
405.038,1.077
405.068,1.090
405.098,1.066
405.128,1.071
405.158,1.091
405.188,1.077
405.218,1.074
405.248,1.107
405.278,1.119
405.308,1.067
405.338,1.071
405.368,1.076
405.398,1.070
405.428,1.088
405.458,1.081
405.488,1.060
405.518,1.077
405.548,1.068
405.578,1.056
405.608,1.073
405.638,1.085
405.668,1.072
405.698,1.090
405.728,1.110
405.758,1.073
405.788,1.072
405.818,1.089
405.848,1.077
405.878,1.062
405.908,1.078
405.938,1.077
405.968,1.082
405.998,1.094
406.028,1.089
406.058,1.092
406.088,1.081
406.118,1.062
406.148,1.067
406.178,1.081
406.208,1.075
406.238,1.089
406.268,1.064
406.298,1.058
406.328,1.079
406.358,1.092
406.388,1.091
406.418,1.079
406.448,1.101
406.478,1.094
406.508,1.060
406.538,1.089
406.568,1.105
406.598,1.083
406.628,1.109
406.658,1.110
406.688,1.079
406.718,1.081
406.748,1.110
406.778,1.096
406.808,1.079
406.838,1.107
406.868,1.113
406.898,1.078
406.928,1.082
406.958,1.097
406.988,1.084
407.018,1.094
407.048,1.091
407.078,1.093
407.108,1.105
407.138,1.093
407.168,1.093
407.198,1.095
407.228,1.093
407.258,1.087
407.288,1.099
407.318,1.100
407.348,1.096
407.378,1.105
407.408,1.102
407.438,1.087
407.468,1.094
407.498,1.093
407.528,1.086
407.558,1.092
407.588,1.102
407.618,1.088
407.648,1.089
407.678,1.101
407.708,1.087
407.738,1.083
407.768,1.092
407.798,1.096
407.828,1.108
407.858,1.104
407.888,1.101
407.918,1.111
407.948,1.104
407.978,1.080
408.008,1.071
408.038,1.098
408.068,1.093
408.098,1.075
408.128,1.066
408.158,1.073
408.188,1.070
408.218,1.083
408.248,1.083
408.278,1.065
408.308,1.077
408.338,1.097
408.368,1.092
408.398,1.088
408.428,1.102
408.458,1.103
408.488,1.085
408.518,1.086
408.548,1.087
408.578,1.095
408.608,1.101
408.638,1.086
408.668,1.078
408.698,1.096
408.728,1.087
408.758,1.077
408.788,1.085
408.818,1.096
408.848,1.109
408.878,1.099
408.908,1.092
408.938,1.097
408.968,1.085
408.998,1.085
409.028,1.097
409.058,1.083
409.088,1.087
409.118,1.104
409.148,1.095
409.178,1.082
409.208,1.082
409.238,1.092
409.268,1.084
409.298,1.084
409.328,1.083
409.358,1.097
409.388,1.107
409.418,1.098
409.448,1.090
409.478,1.088
409.508,1.082
409.538,1.079
409.568,1.081
409.598,1.090
409.628,1.087
409.658,1.088
409.688,1.095
409.718,1.097
409.748,1.098
409.778,1.086
409.808,1.081
409.838,1.092
409.868,1.080
409.898,1.080
409.928,1.110
409.958,1.101
409.988,1.090
410.018,1.103
410.048,1.093
410.078,1.084
410.108,1.086
410.138,1.085
410.168,1.088
410.198,1.099
410.228,1.102
410.258,1.084
410.288,1.078
410.318,1.093
410.348,1.095
410.378,1.093
410.408,1.090
410.438,1.092
410.468,1.093
410.498,1.098
410.528,1.098
410.558,1.096
410.588,1.103
410.618,1.097
410.648,1.076
410.678,1.076
410.708,1.092
410.738,1.081
410.768,1.086
410.798,1.096
410.828,1.093
410.858,1.069
410.888,1.068
410.918,1.072
410.948,1.087
410.978,1.085
411.008,1.102
411.038,1.095
411.068,1.094
411.098,1.099
411.128,1.068
411.158,1.075
411.188,1.072
411.218,1.053
411.248,1.074
411.278,1.087
411.308,1.094
411.338,1.101
411.368,1.083
411.398,1.096
411.428,1.104
411.458,1.091
411.488,1.095
411.518,1.101
411.548,1.080
411.578,1.117
411.608,1.117
411.638,1.082
411.668,1.090
411.698,1.112
411.728,1.079
411.758,1.077
411.788,1.100
411.818,1.089
411.848,1.083
411.878,1.097
411.908,1.077
411.938,1.083
411.968,1.105
411.998,1.099
412.028,1.088
412.058,1.093
412.088,1.087
412.118,1.097
412.148,1.095
412.178,1.085
412.208,1.091
412.238,1.095
412.268,1.080
412.298,1.080
412.328,1.117
412.358,1.082
412.388,1.065
412.418,1.106
412.448,1.127
412.478,1.130
412.508,1.138
412.538,1.129
412.568,1.086
412.598,1.064
412.628,1.105
412.658,1.137
412.688,1.124
412.718,1.102
412.748,1.104
412.778,1.071
412.808,1.064
412.838,1.062
412.868,1.093
412.898,1.083
412.928,1.069
412.958,1.080
412.988,1.066
413.018,1.096
413.048,1.067
413.078,1.023
413.108,1.005
413.138,1.014
413.168,1.029
413.198,1.059
413.228,1.042
413.258,1.035
413.288,1.044
413.318,1.026
413.348,1.026
413.378,1.051
413.408,1.096
413.438,1.077
413.468,1.151
413.498,1.139
413.528,1.088
413.558,1.021
413.588,1.055
413.618,1.064
413.648,1.025
413.678,1.085
413.708,1.062
413.738,1.069
413.768,1.064
413.798,1.070
413.828,1.107
413.858,1.114
413.888,1.081
413.918,1.074
413.948,1.093
413.978,1.100
414.008,1.097
414.038,1.111
414.068,1.107
414.098,1.094
414.128,1.056
414.158,1.078
414.188,1.095
414.218,1.062
414.248,1.073
414.278,1.102
414.308,1.058
414.338,1.070
414.368,1.084
414.398,1.048
414.428,1.034
414.458,1.013
414.488,1.038
414.518,1.058
414.548,1.013
414.578,1.041
414.608,1.098
414.638,1.124
414.668,1.095
414.698,1.075
414.728,1.118
414.758,1.122
414.788,1.103
414.818,1.088
414.848,1.080
414.878,1.078
414.908,1.060
414.938,1.063
414.968,1.084
414.998,1.083
415.028,1.088
415.058,1.055
415.088,1.057
415.118,1.051
415.148,1.050
415.178,1.056
415.208,1.062
415.238,1.097
415.268,1.094
415.298,1.080
415.328,1.084
415.358,1.082
415.388,1.068
415.418,1.063
415.448,1.069
415.478,1.076
415.508,1.075
415.538,1.064
415.568,1.072
415.598,1.077
415.628,1.067
415.658,1.083
415.688,1.076
415.718,1.069
415.748,1.072
415.778,1.078
415.808,1.075
415.838,1.059
415.868,1.067
415.898,1.070
415.928,1.066
415.958,1.066
415.988,1.075
416.018,1.078
416.048,1.069
416.078,1.075
416.108,1.067
416.138,1.070
416.168,1.083
416.198,1.075
416.228,1.076
416.258,1.083
416.288,1.066
416.318,1.068
416.348,1.069
416.378,1.076
416.408,1.086
416.438,1.066
416.468,1.060
416.498,1.065
416.528,1.075
416.558,1.097
416.588,1.084
416.618,1.069
416.648,1.072
416.678,1.062
416.708,1.081
416.738,1.051
416.768,1.079
416.798,1.092
416.828,1.083
416.858,1.073
416.888,1.068
416.918,1.058
416.948,1.087
416.978,1.082
417.008,1.061
417.038,1.072
417.068,1.092
417.098,1.085
417.128,1.070
417.158,1.080
417.188,1.084
417.218,1.077
417.248,1.063
417.278,1.084
417.308,1.079
417.338,1.058
417.368,1.072
417.398,1.065
417.428,1.074
417.458,1.087
417.488,1.070
417.518,1.065
417.548,1.063
417.578,1.083
417.608,1.083
417.638,1.078
417.668,1.081
417.698,1.081
417.728,1.072
417.758,1.066
417.788,1.083
417.818,1.081
417.848,1.079
417.878,1.072
417.908,1.085
417.938,1.076
417.968,1.063
417.998,1.068
418.028,1.065
418.058,1.059
418.088,1.072
418.118,1.085
418.148,1.079
418.178,1.068
418.208,1.079
418.238,1.085
418.268,1.080
418.298,1.065
418.328,1.073
418.358,1.069
418.388,1.064
418.418,1.075
418.448,1.080
418.478,1.081
418.508,1.097
418.538,1.088
418.568,1.056
418.598,1.053
418.628,1.090
418.658,1.076
418.688,1.092
418.718,1.081
418.748,1.065
418.778,1.065
418.808,1.073
418.838,1.059
418.868,1.065
418.898,1.085
418.928,1.069
418.958,1.070
418.988,1.089
419.018,1.077
419.048,1.074
419.078,1.077
419.108,1.080
419.138,1.076
419.168,1.076
419.198,1.083
419.228,1.077
419.258,1.068
419.288,1.082
419.318,1.087
419.348,1.071
419.378,1.078
419.408,1.078
419.438,1.070
419.468,1.080
419.498,1.088
419.528,1.079
419.558,1.074
419.588,1.075
419.618,1.078
419.648,1.083
419.678,1.075
419.708,1.076
419.738,1.081
419.768,1.087
419.798,1.081
419.828,1.069
419.858,1.070
419.888,1.065
419.918,1.070
419.948,1.090
419.978,1.087
420.008,1.079
420.038,1.075
420.068,1.079
420.098,1.083
420.128,1.074
420.158,1.073
420.188,1.078
420.218,1.091
420.248,1.081
420.278,1.074
420.308,1.073
420.338,1.077
420.368,1.082
420.398,1.088
420.428,1.080
420.458,1.068
420.488,1.075
420.518,1.084
420.548,1.080
420.578,1.087
420.608,1.077
420.638,1.067
420.668,1.073
420.698,1.090
420.728,1.087
420.758,1.074
420.788,1.071
420.818,1.072
420.848,1.078
420.878,1.075
420.908,1.072
420.938,1.070
420.968,1.085
420.998,1.088
421.028,1.076
421.058,1.077
421.088,1.082
421.118,1.071
421.148,1.087
421.178,1.094
421.208,1.063
421.238,1.064
421.268,1.086
421.298,1.079
421.328,1.088
421.358,1.087
421.388,1.068
421.418,1.072
421.448,1.077
421.478,1.069
421.508,1.073
421.538,1.087
421.568,1.072
421.598,1.075
421.628,1.079
421.658,1.092
421.688,1.088
421.718,1.078
421.748,1.076
421.778,1.077
421.808,1.085
421.838,1.075
421.868,1.078
421.898,1.079
421.928,1.063
421.958,1.072
421.988,1.082
422.018,1.070
422.048,1.070
422.078,1.077
422.108,1.075
422.138,1.075
422.168,1.082
422.198,1.083
422.228,1.078
422.258,1.077
422.288,1.079
422.318,1.077
422.348,1.077
422.378,1.082
422.408,1.084
422.438,1.086
422.468,1.084
422.498,1.074
422.528,1.068
422.558,1.079
422.588,1.067
422.618,1.080
422.648,1.084
422.678,1.075
422.708,1.077
422.738,1.082
422.768,1.078
422.798,1.073
422.828,1.086
422.858,1.071
422.888,1.077
422.918,1.094
422.948,1.079
422.978,1.074
423.008,1.081
423.038,1.085
423.068,1.071
423.098,1.081
423.128,1.074
423.158,1.069
423.188,1.083
423.218,1.077
423.248,1.075
423.278,1.067
423.308,1.061
423.338,1.062
423.368,1.082
423.398,1.069
423.428,1.062
423.458,1.074
423.488,1.077
423.518,1.068
423.548,1.074
423.578,1.079
423.608,1.072
423.638,1.087
423.668,1.076
423.698,1.075
423.728,1.070
423.758,1.068
423.788,1.081
423.818,1.081
423.848,1.073
423.878,1.079
423.908,1.078
423.938,1.062
423.968,1.077
423.998,1.073
424.028,1.085
424.058,1.083
424.088,1.066
424.118,1.080
424.148,1.069
424.178,1.068
424.208,1.091
424.238,1.078
424.268,1.065
424.298,1.084
424.328,1.082
424.358,1.077
424.388,1.073
424.418,1.094
424.448,1.080
424.478,1.064
424.508,1.075
424.538,1.102
424.568,1.100
424.598,1.082
424.628,1.087
424.658,1.071
424.688,1.095
424.718,1.097
424.748,1.082
424.778,1.071
424.808,1.094
424.838,1.089
424.868,1.086
424.898,1.076
424.928,1.092
424.958,1.079
424.988,1.061
425.018,1.084
425.048,1.072
425.078,1.068
425.108,1.086
425.138,1.069
425.168,1.062
425.198,1.070
425.228,1.059
425.258,1.102
425.288,1.089
425.318,1.056
425.348,1.059
425.378,1.075
425.408,1.058
425.438,1.068
425.468,1.084
425.498,1.062
425.528,1.057
425.558,1.052
425.588,1.060
425.618,1.038
425.648,1.034
425.678,1.065
425.708,1.046
425.738,1.055
425.768,1.037
425.798,1.021
425.828,1.020
425.858,1.074
425.888,1.042
425.918,1.022
425.948,1.036
425.978,1.013
426.008,1.014
426.038,1.050
426.068,1.081
426.098,1.044
426.128,1.024
426.158,1.010
426.188,0.997
426.218,1.019
426.248,1.032
426.278,1.067
426.308,1.028
426.338,1.006
426.368,1.039
426.398,1.014
426.428,0.977
426.458,1.026
426.488,1.043
426.518,1.019
426.548,1.015
426.578,1.015
426.608,1.059
426.638,1.043
426.668,1.031
426.698,1.072
426.728,1.034
426.758,1.027
426.788,1.021
426.818,1.024
426.848,1.005
426.878,1.032
426.908,1.037
426.938,1.032
426.968,1.024
426.998,1.045
427.028,1.049
427.058,1.012
427.088,0.991
427.118,0.934
427.148,0.963
427.178,0.981
427.208,0.987
427.238,1.007
427.268,0.994
427.298,1.034
427.328,1.057
427.358,1.012
427.388,1.003
427.418,1.031
427.448,0.993
427.478,0.997
427.508,1.049
427.538,1.031
427.568,1.053
427.598,1.030
427.628,1.022
427.658,0.996
427.688,1.007
427.718,1.045
427.748,1.049
427.778,0.995
427.808,1.014
427.838,1.041
427.868,1.043
427.898,1.039
427.928,1.044
427.958,1.060
427.988,1.021
428.018,1.012
428.048,1.025
428.078,1.050
428.108,0.967
428.138,0.995
428.168,1.023
428.198,1.028
428.228,1.011
428.258,1.028
428.288,1.038
428.318,1.042
428.348,0.987
428.378,1.006
428.408,1.050
428.438,1.051
428.468,1.029
428.498,1.024
428.528,1.053
428.558,1.032
428.588,1.049
428.618,1.051
428.648,1.053
428.678,1.032
428.708,1.062
428.738,1.060
428.768,1.028
428.798,1.044
428.828,1.038
428.858,1.052
428.888,1.038
428.918,1.038
428.948,1.028
428.978,1.071
429.008,1.072
429.038,1.029
429.068,1.048
429.098,1.073
429.128,1.055
429.158,1.060
429.188,1.035
429.218,1.038
429.248,1.044
429.278,1.062
429.308,1.062
429.338,1.041
429.368,1.055
429.398,1.067
429.428,1.063
429.458,1.065
429.488,1.061
429.518,1.052
429.548,1.073
429.578,1.084
429.608,1.035
429.638,1.051
429.668,1.058
429.698,1.000
429.728,1.030
429.758,1.066
429.788,1.073
429.818,0.993
429.848,1.036
429.878,1.042
429.908,1.051
429.938,1.053
429.968,1.019
429.998,1.061
430.028,1.089
430.058,1.062
430.088,1.036
430.118,1.054
430.148,1.033
430.178,1.024
430.208,1.037
430.238,1.034
430.268,1.045
430.298,1.056
430.328,1.066
430.358,1.054
430.388,1.056
430.418,1.053
430.448,1.062
430.478,1.061
430.508,1.066
430.538,1.050
430.568,1.044
430.598,1.043
430.628,1.053
430.658,1.056
430.688,1.057
430.718,1.064
430.748,1.052
430.778,1.052
430.808,1.046
430.838,1.061
430.868,1.073
430.898,1.050
430.928,1.069
430.958,1.075
430.988,1.051
431.018,1.041
431.048,1.066
431.078,1.058
431.108,1.050
431.138,1.062
431.168,1.063
431.198,1.059
431.228,1.044
431.258,1.059
431.288,1.051
431.318,1.054
431.348,1.049
431.378,1.062
431.408,1.067
431.438,1.052
431.468,1.046
431.498,1.062
431.528,1.050
431.558,1.045
431.588,1.055
431.618,1.057
431.648,1.053
431.678,1.040
431.708,1.054
431.738,1.059
431.768,1.039
431.798,1.047
431.828,1.054
431.858,1.059
431.888,1.031
431.918,1.061
431.948,1.064
431.978,1.018
432.008,1.026
432.038,1.045
432.068,1.050
432.098,1.019
432.128,1.014
432.158,1.019
432.188,1.012
432.218,1.034
432.248,1.056
432.278,1.058
432.308,1.024
432.338,1.033
432.368,1.048
432.398,1.044
432.428,1.034
432.458,1.040
432.488,1.037
432.518,1.055
432.548,1.028
432.578,1.034
432.608,1.047
432.638,1.057
432.668,1.065
432.698,1.048
432.728,1.049
432.758,1.044
432.788,1.043
432.818,1.052
432.848,1.039
432.878,1.047
432.908,1.061
432.938,1.034
432.968,1.021
432.998,1.016
433.028,1.042
433.058,1.063
433.088,1.042
433.118,1.020
433.148,1.032
433.178,1.047
433.208,1.029
433.238,1.022
433.268,1.031
433.298,1.033
433.328,1.038
433.358,1.027
433.388,1.006
433.418,1.025
433.448,1.025
433.478,1.021
433.508,1.040
433.538,1.044
433.568,1.056
433.598,1.048
433.628,1.018
433.658,0.997
433.688,0.991
433.718,1.046
433.748,1.007
433.778,0.966
433.808,0.940
433.838,0.947
433.868,0.935
433.898,0.931
433.928,1.004
433.958,1.015
433.988,0.984
434.018,0.956
434.048,0.929
434.078,0.944
434.108,0.956
434.138,0.901
434.168,1.025
434.198,1.108
434.228,1.099
434.258,1.107
434.288,1.099
434.318,1.096
434.348,1.078
434.378,1.041
434.408,1.038
434.438,1.041
434.468,1.007
434.498,0.952
434.528,0.972
434.558,0.994
434.588,1.014
434.618,1.015
434.648,1.013
434.678,0.995
434.708,0.982
434.738,1.005
434.768,1.044
434.798,1.026
434.828,1.033
434.858,1.056
434.888,1.043
434.918,1.035
434.948,1.005
434.978,1.016
435.008,1.036
435.038,1.001
435.068,1.034
435.098,1.053
435.128,1.047
435.158,0.987
435.188,1.002
435.218,1.038
435.248,1.032
435.278,1.009
435.308,1.022
435.338,1.033
435.368,1.023
435.398,1.037
435.428,1.033
435.458,1.040
435.488,1.030
435.518,1.021
435.548,1.021
435.578,1.038
435.608,1.032
435.638,1.020
435.668,1.022
435.698,1.015
435.728,1.009
435.758,1.032
435.788,1.032
435.818,1.021
435.848,1.028
435.878,1.029
435.908,1.018
435.938,1.017
435.968,1.024
435.998,1.027
436.028,1.028
436.058,1.019
436.088,1.019
436.118,1.015
436.148,1.010
436.178,1.026
436.208,1.017
436.238,1.015
436.268,1.011
436.298,1.041
436.328,1.031
436.358,1.013
436.388,1.010
436.418,1.020
436.448,1.021
436.478,1.013
436.508,1.014
436.538,1.025
436.568,1.015
436.598,1.007
436.628,1.014
436.658,1.012
436.688,1.008
436.718,1.010
436.748,1.010
436.778,0.999
436.808,1.014
436.838,1.016
436.868,1.005
436.898,0.997
436.928,1.015
436.958,1.023
436.988,1.023
437.018,1.014
437.048,1.017
437.078,1.021
437.108,1.004
437.138,1.006
437.168,1.020
437.198,1.019
437.228,1.014
437.258,1.019
437.288,1.019
437.318,1.008
437.348,1.009
437.378,1.019
437.408,1.021
437.438,1.016
437.468,1.009
437.498,1.011
437.528,1.014
437.558,0.998
437.588,1.003
437.618,1.019
437.648,1.021
437.678,1.008
437.708,1.004
437.738,1.014
437.768,1.019
437.798,1.012
437.828,1.006
437.858,1.007
437.888,1.006
437.918,1.006
437.948,1.026
437.978,1.032
438.008,1.021
438.038,1.013
438.068,1.016
438.098,1.015
438.128,1.012
438.158,1.011
438.188,1.012
438.218,1.021
438.248,1.024
438.278,1.032
438.308,1.007
438.338,0.996
438.368,1.013
438.398,1.009
438.428,1.000
438.458,1.007
438.488,1.022
438.518,1.024
438.548,1.027
438.578,1.014
438.608,1.010
438.638,1.003
438.668,1.006
438.698,1.004
438.728,1.016
438.758,1.018
438.788,1.020
438.818,1.010
438.848,1.009
438.878,1.004
438.908,1.011
438.938,1.015
438.968,1.013
438.998,1.016
439.028,1.008
439.058,1.000
439.088,1.010
439.118,1.018
439.148,1.017
439.178,1.012
439.208,1.009
439.238,1.016
439.268,1.007
439.298,1.010
439.328,1.002
439.358,1.016
439.388,1.013
439.418,1.013
439.448,1.014
439.478,1.008
439.508,1.007
439.538,1.010
439.568,1.011
439.598,1.010
439.628,1.007
439.658,1.010
439.688,1.013
439.718,1.011
439.748,1.007
439.778,0.999
439.808,1.000
439.838,1.015
439.868,1.014
439.898,1.013
439.928,1.016
439.958,1.010
439.988,1.003
440.018,1.010
440.048,1.002
440.078,1.010
440.108,1.008
440.138,1.011
440.168,1.013
440.198,1.010
440.228,1.013
440.258,1.011
440.288,1.012
440.318,1.008
440.348,1.008
440.378,1.015
440.408,1.017
440.438,1.012
440.468,1.006
440.498,1.006
440.528,1.014
440.558,1.021
440.588,1.014
440.618,1.018
440.648,1.016
440.678,1.003
440.708,1.009
440.738,1.010
440.768,1.006
440.798,1.007
440.828,1.011
440.858,1.013
440.888,1.008
440.918,1.010
440.948,1.007
440.978,1.012
441.008,1.013
