df_hash,22ZHK4.3RS3P8
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.CV3S
person_label,v119
date_time_start,2026-03-10_17-43-05.648000_+03
date_time_start_unix,1773150185.648
date_time_end,2026-03-10_17-53-26.485000_+03
length_difference_noticed,no

time,acc_mag
406.914,0.994
406.944,0.994
406.974,0.992
407.004,0.983
407.034,0.986
407.064,0.992
407.094,1.000
407.124,0.999
407.154,1.002
407.184,0.986
407.214,0.984
407.244,0.994
407.274,0.989
407.304,0.984
407.334,0.988
407.364,0.993
407.394,0.996
407.424,1.003
407.454,0.999
407.484,0.999
407.514,0.988
407.544,0.988
407.574,0.991
407.604,0.997
407.634,0.991
407.664,0.988
407.694,0.993
407.724,0.994
407.754,0.991
407.784,0.986
407.814,0.989
407.844,0.990
407.874,0.994
407.904,0.991
407.934,1.002
407.964,0.996
407.994,0.993
408.024,0.984
408.054,0.995
408.084,1.000
408.114,0.985
408.144,0.989
408.174,1.009
408.204,1.009
408.234,1.013
408.264,1.024
408.294,1.028
408.324,1.030
408.354,1.010
408.384,0.979
408.414,0.951
408.444,0.973
408.474,0.965
408.504,0.964
408.534,0.976
408.564,0.978
408.594,0.995
408.624,0.997
408.654,0.996
408.684,0.997
408.714,0.974
408.744,0.966
408.774,0.989
408.804,0.987
408.834,0.978
408.864,0.993
408.894,0.985
408.924,0.981
408.954,1.006
408.984,0.994
409.014,0.985
409.044,0.990
409.074,0.994
409.104,0.993
409.134,0.995
409.164,0.999
409.194,1.012
409.224,1.001
409.254,0.991
409.284,0.986
409.314,0.986
409.344,0.981
409.374,0.989
409.404,0.988
409.434,0.985
409.464,0.994
409.494,1.000
409.524,0.994
409.554,0.987
409.584,0.982
409.614,0.989
409.644,0.989
409.674,0.995
409.704,0.999
409.734,0.998
409.764,0.997
409.794,1.001
409.824,0.991
409.854,1.000
409.884,0.993
409.914,0.982
409.944,0.989
409.974,0.993
410.004,0.997
410.034,0.996
410.064,0.987
410.094,0.988
410.124,0.991
410.154,0.987
410.184,0.995
410.214,1.013
410.244,0.992
410.274,0.994
410.304,1.001
410.334,0.985
410.364,0.996
410.394,0.984
410.424,0.996
410.454,0.984
410.484,0.993
410.514,0.995
410.544,0.993
410.574,1.004
410.604,0.999
410.634,0.993
410.664,0.994
410.694,0.982
410.724,0.990
410.754,0.995
410.784,0.998
410.814,0.999
410.844,0.992
410.874,0.987
410.904,0.994
410.934,0.997
410.964,0.989
410.994,1.003
411.024,0.997
411.054,0.999
411.084,0.995
411.114,1.002
411.144,0.992
411.174,1.002
411.204,0.994
411.234,0.993
411.264,0.990
411.294,0.982
411.324,0.990
411.354,0.988
411.384,1.001
411.414,0.991
411.444,0.980
411.474,0.978
411.504,0.993
411.534,1.004
411.564,0.996
411.594,0.992
411.624,1.008
411.654,0.999
411.684,0.999
411.714,0.998
411.744,0.982
411.774,0.991
411.804,0.983
411.834,0.988
411.864,0.979
411.894,1.004
411.924,1.031
411.954,1.024
411.984,0.990
412.014,0.999
412.044,1.021
412.074,0.998
412.104,0.979
412.134,0.982
412.164,0.976
412.194,0.973
412.224,0.978
412.254,0.974
412.284,0.982
412.314,0.990
412.344,0.979
412.374,1.001
412.404,0.993
412.434,1.000
412.464,1.019
412.494,1.031
412.524,0.997
412.554,0.971
412.584,0.942
412.614,0.962
412.644,0.997
412.674,0.980
412.704,0.988
412.734,0.987
412.764,0.980
412.794,0.994
412.824,0.990
412.854,1.003
412.884,1.046
412.914,1.035
412.944,1.076
412.974,1.058
413.004,0.990
413.034,0.934
413.064,0.915
413.094,0.907
413.124,0.927
413.154,0.935
413.184,0.936
413.214,0.940
413.244,0.932
413.274,0.939
413.304,0.966
413.334,0.974
413.364,0.953
413.394,0.978
413.424,0.974
413.454,0.970
413.484,0.967
413.514,0.969
413.544,0.968
413.574,0.966
413.604,0.966
413.634,0.963
413.664,0.955
413.694,0.972
413.724,0.965
413.754,0.958
413.784,0.961
413.814,0.972
413.844,0.964
413.874,0.992
413.904,0.979
413.934,0.963
413.964,0.981
413.994,0.973
414.024,0.970
414.054,0.967
414.084,0.974
414.114,0.961
414.144,0.970
414.174,0.958
414.204,0.968
414.234,0.977
414.264,0.970
414.294,0.975
414.324,0.958
414.354,0.976
414.384,0.969
414.414,0.965
414.444,0.979
414.474,0.979
414.504,0.969
414.534,0.971
414.564,0.984
414.594,0.975
414.624,0.970
414.654,0.970
414.684,0.975
414.714,0.974
414.744,0.976
414.774,0.978
414.804,0.977
414.834,0.963
414.864,0.971
414.894,0.970
414.924,0.970
414.954,0.979
414.984,0.965
415.014,0.966
415.044,0.969
415.074,0.982
415.104,0.970
415.134,0.966
415.164,0.969
415.194,0.969
415.224,0.972
415.254,0.964
415.284,0.975
415.314,0.980
415.344,0.977
415.374,0.972
415.404,0.969
415.434,0.976
415.464,0.965
415.494,0.967
415.524,0.965
415.554,0.983
415.584,0.964
415.614,0.973
415.644,0.977
415.674,0.965
415.704,0.970
415.734,0.976
415.764,0.968
415.794,0.975
415.824,0.965
415.854,0.961
415.884,0.973
415.914,0.976
415.944,0.972
415.974,0.976
416.004,0.972
416.034,0.970
416.064,0.979
416.094,0.976
416.124,0.976
416.154,0.974
416.184,0.971
416.214,0.971
416.244,0.969
416.274,0.967
416.304,0.979
416.334,0.976
416.364,0.968
416.394,0.964
416.424,0.969
416.454,0.966
416.484,0.963
416.514,0.962
416.544,0.967
416.574,0.968
416.604,0.978
416.634,0.979
416.664,0.973
416.694,0.976
416.724,0.973
416.754,0.970
416.784,0.981
416.814,0.969
416.844,0.966
416.874,0.970
416.904,0.965
416.934,0.972
416.964,0.970
416.994,0.965
417.024,0.974
417.054,0.968
417.084,0.955
417.114,0.958
417.144,0.963
417.174,0.972
417.204,0.985
417.234,1.004
417.264,1.003
417.294,1.007
417.324,0.979
417.354,0.992
417.384,0.970
417.414,0.974
417.444,0.969
417.474,0.960
417.504,0.979
417.534,0.986
417.564,0.988
417.594,0.990
417.624,0.999
417.654,1.008
417.684,1.005
417.714,0.995
417.744,0.979
417.774,0.976
417.804,0.972
417.834,0.957
417.864,0.988
417.894,0.991
417.924,0.966
417.954,0.903
417.984,0.925
418.014,0.959
418.044,0.930
418.074,0.957
418.104,0.961
418.134,0.938
418.164,0.982
418.194,0.962
418.224,0.961
418.254,0.972
418.284,0.961
418.314,0.973
418.344,0.999
418.374,0.985
418.404,0.956
418.434,0.966
418.464,0.983
418.494,0.981
418.524,0.985
418.554,0.965
418.584,0.973
418.614,0.973
418.644,0.967
418.674,0.967
418.704,0.967
418.734,0.994
418.764,0.939
418.794,0.973
418.824,0.961
418.854,0.966
418.884,0.963
418.914,0.966
418.944,0.970
418.974,0.960
419.004,0.967
419.034,0.966
419.064,0.968
419.094,0.958
419.124,0.963
419.154,0.962
419.184,0.965
419.214,0.965
419.244,0.977
419.274,0.967
419.304,0.964
419.334,0.967
419.364,0.968
419.394,0.968
419.424,0.953
419.454,0.959
419.484,0.964
419.514,0.973
419.544,0.976
419.574,0.969
419.604,0.968
419.634,0.960
419.664,0.965
419.694,0.967
419.724,0.958
419.754,0.969
419.784,0.967
419.814,0.964
419.844,0.961
419.874,0.966
419.904,0.966
419.934,0.966
419.964,0.964
419.994,0.961
420.024,0.970
420.054,0.969
420.084,0.962
420.114,0.951
420.144,0.963
420.174,0.969
420.204,0.973
420.234,0.963
420.264,0.960
420.294,0.989
420.324,0.969
420.354,0.962
420.384,0.977
420.414,0.973
420.444,0.959
420.474,0.954
420.504,0.958
420.534,0.964
420.564,0.967
420.594,0.965
420.624,0.969
420.654,0.957
420.684,0.967
420.714,0.970
420.744,0.972
420.774,0.963
420.804,0.961
420.834,0.960
420.864,0.961
420.894,0.958
420.924,0.969
420.954,0.968
420.984,0.963
421.014,0.964
421.044,0.966
421.074,0.959
421.104,0.959
421.134,0.963
421.164,0.963
421.194,0.961
421.224,0.951
421.254,0.969
421.284,0.976
421.314,0.966
421.344,0.960
421.374,0.956
421.404,0.956
421.434,0.946
421.464,0.967
421.494,0.977
421.524,0.961
421.554,0.967
421.584,0.965
421.614,0.961
421.644,0.954
421.674,0.962
421.704,0.958
421.734,0.967
421.764,0.953
421.794,0.947
421.824,0.948
421.854,0.943
421.884,0.967
421.914,0.974
421.944,0.973
421.974,0.957
422.004,0.978
422.034,0.968
422.064,0.956
422.094,0.956
422.124,0.954
422.154,0.941
422.184,0.953
422.214,0.980
422.244,0.981
422.274,0.953
422.304,0.948
422.334,0.954
422.364,0.946
422.394,0.942
422.424,0.964
422.454,0.961
422.484,0.948
422.514,0.952
422.544,0.960
422.574,0.948
422.604,0.944
422.634,0.946
422.664,0.956
422.694,0.959
422.724,0.938
422.754,0.961
422.784,0.957
422.814,0.957
422.844,0.945
422.874,0.951
422.904,0.951
422.934,0.947
422.964,0.955
422.994,0.947
423.024,0.948
423.054,0.952
423.084,0.948
423.114,0.948
423.144,0.954
423.174,0.945
423.204,0.948
423.234,0.950
423.264,0.949
423.294,0.938
423.324,0.953
423.354,0.958
423.384,0.948
423.414,0.952
423.444,0.958
423.474,0.952
423.504,0.950
423.534,0.958
423.564,0.954
423.594,0.946
423.624,0.948
423.654,0.943
423.684,0.951
423.714,0.951
423.744,0.954
423.774,0.960
423.804,0.949
423.834,0.945
423.864,0.941
423.894,0.963
423.924,0.952
423.954,0.950
423.984,0.958
424.014,0.947
424.044,0.946
424.074,0.951
424.104,0.952
424.134,0.949
424.164,0.950
424.194,0.950
424.224,0.953
424.254,0.946
424.284,0.954
424.314,0.946
424.344,0.944
424.374,0.946
424.404,0.950
424.434,0.953
424.464,0.957
424.494,0.954
424.524,0.954
424.554,0.954
424.584,0.954
424.614,0.948
424.644,0.959
424.674,0.963
424.704,0.974
424.734,0.959
424.764,0.966
424.794,0.988
424.824,0.965
424.854,0.960
424.884,0.947
424.914,0.956
424.944,0.938
424.974,0.905
425.004,0.941
425.034,0.926
425.064,0.917
425.094,0.935
425.124,0.930
425.154,0.922
425.184,0.949
425.214,0.958
425.244,0.947
425.274,0.967
425.304,0.967
425.334,0.954
425.364,0.979
425.394,0.965
425.424,0.974
425.454,0.984
425.484,0.977
425.514,0.965
425.544,0.943
425.574,0.949
425.604,0.964
425.634,0.980
425.664,0.961
425.694,0.957
425.724,0.970
425.754,0.957
425.784,0.940
425.814,0.934
425.844,0.903
425.874,0.921
425.904,0.940
425.934,0.938
425.964,0.983
425.994,0.972
426.024,0.982
426.054,0.988
426.084,1.011
426.114,0.973
426.144,0.959
426.174,0.980
426.204,0.991
426.234,0.985
426.264,0.988
426.294,0.995
426.324,1.003
426.354,1.008
426.384,0.998
426.414,1.001
426.444,0.995
426.474,0.968
426.504,0.983
426.534,0.976
426.564,0.979
426.594,0.969
426.624,0.972
426.654,0.973
426.684,0.970
426.714,0.965
426.744,0.969
426.774,0.968
426.804,0.963
426.834,0.957
426.864,0.968
426.894,0.975
426.924,0.972
426.954,0.964
426.984,0.972
427.014,0.966
427.044,0.959
427.074,0.969
427.104,0.974
427.134,0.965
427.164,0.960
427.194,0.969
427.224,0.971
427.254,0.967
427.284,0.968
427.314,0.964
427.344,0.972
427.374,0.968
427.404,0.980
427.434,0.972
427.464,0.973
427.494,0.970
427.524,0.959
427.554,0.960
427.584,0.978
427.614,0.969
427.644,0.969
427.674,0.969
427.704,0.965
427.734,0.975
427.764,0.964
427.794,0.963
427.824,0.961
427.854,0.966
427.884,0.965
427.914,0.973
427.944,0.966
427.974,0.981
428.004,0.975
428.034,0.967
428.064,0.971
428.094,0.964
428.124,0.966
428.154,0.968
428.184,0.965
428.214,0.967
428.244,0.974
428.274,0.960
428.304,0.966
428.334,0.967
428.364,0.968
428.394,0.961
428.424,0.974
428.454,0.973
428.484,0.968
428.514,0.955
428.544,0.986
428.574,0.971
428.604,0.970
428.634,0.970
428.664,0.959
428.694,0.962
428.724,0.967
428.754,0.958
428.784,0.972
428.814,0.964
428.844,0.970
428.874,0.966
428.904,0.981
428.934,0.966
428.964,0.963
428.994,0.972
429.024,0.965
429.054,0.956
429.084,0.978
429.114,0.981
429.144,0.971
429.174,0.964
429.204,0.968
429.234,0.965
429.264,0.969
429.294,0.969
429.324,0.964
429.354,0.975
429.384,0.962
429.414,0.968
429.444,0.965
429.474,0.970
429.504,0.965
429.534,0.963
429.564,0.967
429.594,0.976
429.624,0.964
429.654,0.984
429.684,0.968
429.714,0.967
429.744,0.964
429.774,0.969
429.804,0.970
429.834,0.967
429.864,0.968
429.894,0.963
429.924,0.971
429.954,0.965
429.984,0.961
430.014,0.970
430.044,0.966
430.074,0.961
430.104,0.969
430.134,0.973
430.164,0.965
430.194,0.969
430.224,0.979
430.254,0.976
430.284,0.978
430.314,0.976
430.344,0.966
430.374,0.959
430.404,0.966
430.434,0.972
430.464,0.969
430.494,0.971
430.524,0.963
430.554,0.962
430.584,0.962
430.614,0.963
430.644,0.970
430.674,0.967
430.704,0.977
430.734,0.974
430.764,0.968
430.794,0.981
430.824,0.970
430.854,0.957
430.884,0.956
430.914,0.972
430.944,0.967
430.974,0.973
431.004,0.981
431.034,0.963
431.064,0.967
431.094,0.979
431.124,0.965
431.154,0.970
431.184,0.979
431.214,0.976
431.244,0.962
431.274,0.956
431.304,0.967
431.334,0.964
431.364,0.972
431.394,0.967
431.424,0.967
431.454,0.966
431.484,0.971
431.514,0.964
431.544,0.962
431.574,0.972
431.604,0.963
431.634,0.973
431.664,0.959
431.694,0.964
431.724,0.970
431.754,0.966
431.784,0.966
431.814,0.972
431.844,0.967
431.874,0.965
431.904,0.977
431.934,0.976
431.964,0.974
431.994,0.969
432.024,0.973
432.054,0.969
432.084,0.961
432.114,0.966
432.144,0.976
432.174,0.986
432.204,0.961
432.234,0.977
432.264,0.974
432.294,0.954
432.324,0.976
432.354,0.971
432.384,0.959
432.414,0.955
432.444,0.968
432.474,0.983
432.504,0.983
432.534,0.981
432.564,0.979
432.594,0.976
432.624,0.960
432.654,0.979
432.684,0.966
432.714,0.955
432.744,0.970
432.774,0.980
432.804,0.957
432.834,0.973
432.864,0.984
432.894,0.958
432.924,0.969
432.954,1.012
432.984,1.009
433.014,0.940
433.044,0.986
433.074,0.976
433.104,0.965
433.134,1.026
433.164,1.012
433.194,0.975
433.224,1.022
433.254,1.035
433.284,0.977
433.314,0.907
433.344,0.975
433.374,0.974
433.404,0.967
433.434,0.975
433.464,0.955
433.494,0.928
433.524,0.916
433.554,0.966
433.584,0.971
433.614,0.995
433.644,0.970
433.674,0.963
433.704,0.965
433.734,0.993
433.764,1.010
433.794,0.995
433.824,0.970
433.854,0.972
433.884,0.989
433.914,0.975
433.944,0.962
433.974,0.957
434.004,0.944
434.034,0.946
434.064,0.944
434.094,0.894
434.124,0.872
434.154,0.884
434.184,0.894
434.214,0.929
434.244,0.948
434.274,0.961
434.304,0.969
434.334,1.014
434.364,1.000
434.394,1.011
434.424,1.011
434.454,1.021
434.484,1.009
434.514,1.030
434.544,1.038
434.574,1.050
434.604,1.054
434.634,1.026
434.664,1.004
434.694,1.006
434.724,0.997
434.754,1.010
434.784,1.019
434.814,0.999
434.844,1.005
434.874,1.005
434.904,1.005
434.934,1.003
434.964,0.997
434.994,0.995
435.024,0.995
435.054,0.998
435.084,0.992
435.114,1.000
435.144,1.002
435.174,0.984
435.204,0.998
435.234,1.005
435.264,0.995
435.294,1.000
435.324,1.011
435.354,0.992
435.384,0.990
435.414,0.999
435.444,0.991
435.474,1.001
435.504,0.991
435.534,0.992
435.564,0.996
435.594,0.997
435.624,0.994
435.654,0.996
435.684,0.997
435.714,1.002
435.744,1.002
435.774,0.992
435.804,0.993
435.834,0.986
435.864,1.004
435.894,1.005
435.924,1.000
435.954,0.993
435.984,0.999
436.014,1.000
436.044,0.981
436.074,0.990
436.104,1.002
436.134,0.998
436.164,1.001
436.194,1.002
436.224,1.000
436.254,0.999
436.284,0.998
436.314,0.997
436.344,1.005
436.374,0.998
436.404,0.991
436.434,1.006
436.464,1.000
436.494,0.998
436.524,0.994
436.554,1.008
436.584,0.978
436.614,1.000
436.644,1.012
436.674,0.996
436.704,0.999
436.734,1.007
436.764,0.990
436.794,1.006
436.824,1.006
436.854,0.996
436.884,0.988
436.914,0.989
436.944,0.976
436.974,1.015
437.004,0.992
437.034,1.011
437.064,1.000
437.094,1.004
437.124,1.016
437.154,1.009
437.184,1.004
437.214,1.002
437.244,0.994
437.274,1.000
437.304,1.002
437.334,1.003
437.364,0.998
437.394,1.003
437.424,1.002
437.454,0.999
437.484,0.995
437.514,1.005
437.544,1.001
437.574,1.004
437.604,1.002
437.634,0.994
437.664,1.003
437.694,1.001
437.724,0.997
437.754,1.006
437.784,1.007
437.814,1.005
437.844,1.005
437.874,1.002
437.904,1.004
437.934,1.015
437.964,1.007
437.994,1.011
438.024,1.007
438.054,0.998
438.084,1.018
438.114,1.021
438.144,1.010
438.174,1.006
438.204,0.992
438.234,0.978
438.264,0.909
438.294,0.979
438.324,0.967
438.354,0.962
438.384,0.990
438.414,1.008
438.444,1.030
438.474,1.066
438.504,1.061
438.534,1.128
438.564,1.095
438.594,1.085
438.624,1.026
438.654,0.975
438.684,0.930
438.714,0.873
438.744,0.909
438.774,0.932
438.804,0.903
438.834,0.920
438.864,0.917
438.894,0.923
438.924,0.959
438.954,0.968
438.984,0.909
439.014,0.938
439.044,0.934
439.074,0.981
439.104,0.958
439.134,0.982
439.164,0.948
439.194,0.907
439.224,0.953
439.254,0.945
439.284,0.991
439.314,0.988
439.344,0.969
439.374,0.977
439.404,0.955
439.434,0.917
439.464,0.929
439.494,0.926
439.524,0.950
439.554,0.968
439.584,0.945
439.614,0.962
439.644,0.966
439.674,0.936
439.704,0.949
439.734,0.953
439.764,0.927
439.794,0.925
439.824,0.865
439.854,0.934
439.884,0.993
439.914,0.986
439.944,0.952
439.974,0.988
440.004,0.990
440.034,0.978
440.064,0.957
440.094,0.971
440.124,0.966
440.154,0.983
440.184,0.996
440.214,1.007
440.244,1.033
440.274,1.041
440.304,1.009
440.334,0.980
440.364,0.998
440.394,0.986
440.424,0.977
440.454,0.962
440.484,0.979
440.514,0.970
440.544,1.003
440.574,1.016
440.604,1.012
440.634,1.002
440.664,0.978
440.694,0.980
440.724,0.982
440.754,0.948
440.784,0.963
440.814,0.937
440.844,0.934
440.874,0.943
440.904,0.980
440.934,1.005
440.964,1.019
440.994,0.995
441.024,0.995
441.054,0.979
441.084,0.973
441.114,0.971
441.144,0.948
441.174,0.954
441.204,0.938
441.234,0.938
441.264,0.973
441.294,0.970
441.324,0.981
441.354,0.966
441.384,0.960
441.414,0.942
441.444,0.952
441.474,0.968
441.504,0.962
441.534,0.998
441.564,0.986
441.594,1.005
441.624,1.007
441.654,1.024
441.684,1.035
441.714,1.038
441.744,1.037
441.774,1.039
441.804,1.030
441.834,1.046
441.864,1.073
441.894,1.052
441.924,1.045
441.954,1.049
441.984,1.042
442.014,1.036
442.044,1.040
442.074,1.037
442.104,1.026
442.134,1.032
442.164,1.022
442.194,1.022
442.224,1.028
442.254,1.020
442.284,1.023
442.314,1.011
442.344,1.014
442.374,1.014
442.404,1.019
442.434,1.013
442.464,1.014
442.494,1.016
442.524,1.013
442.554,1.018
442.584,1.014
442.614,1.012
442.644,1.020
442.674,1.021
442.704,1.012
442.734,1.016
442.764,1.023
442.794,1.021
442.824,1.025
442.854,1.026
442.884,1.015
442.914,1.017
442.944,1.020
442.974,1.019
443.004,1.011
443.034,1.014
443.064,1.010
443.094,1.012
443.124,1.011
443.154,1.012
443.184,1.019
443.214,1.020
443.244,1.024
443.274,1.012
443.304,1.025
443.334,1.017
443.364,1.010
443.394,1.019
443.424,1.007
443.454,1.012
443.484,1.011
443.514,1.016
443.544,1.016
443.574,1.014
443.604,1.017
443.634,1.020
443.664,1.011
443.694,1.013
443.724,1.027
443.754,1.021
443.784,1.006
443.814,1.015
443.844,1.019
443.874,1.020
443.904,1.031
443.934,1.025
443.964,1.022
443.994,1.008
444.024,1.021
444.054,1.022
444.084,1.021
444.114,1.013
444.144,1.032
444.174,1.022
444.204,1.013
444.234,1.016
444.264,1.039
444.294,1.021
444.324,1.023
444.354,1.022
444.384,1.001
444.414,1.022
444.444,1.009
444.474,1.008
444.504,1.037
444.534,1.039
444.564,1.009
444.594,0.999
444.624,0.992
444.654,0.982
444.684,0.973
444.714,0.974
444.744,0.991
444.774,0.976
444.804,0.989
444.834,0.993
444.864,0.997
444.894,1.003
444.924,0.984
444.954,0.982
444.984,1.010
445.014,1.024
445.044,1.055
445.074,1.052
445.104,1.051
445.134,1.044
445.164,1.022
445.194,1.036
445.224,1.038
445.254,1.034
445.284,1.041
445.314,1.055
445.344,1.038
445.374,1.062
445.404,1.050
445.434,1.046
445.464,1.048
445.494,1.054
445.524,1.047
445.554,1.065
445.584,1.053
445.614,1.055
445.644,1.088
445.674,1.042
445.704,1.035
445.734,0.998
445.764,1.006
445.794,0.990
445.824,0.995
445.854,1.044
445.884,1.017
445.914,1.030
445.944,1.014
445.974,1.005
446.004,1.021
446.034,1.031
446.064,1.030
446.094,1.048
446.124,1.062
446.154,1.038
446.184,1.014
446.214,1.015
446.244,0.995
446.274,1.001
446.304,0.996
446.334,1.019
446.364,1.005
446.394,0.984
446.424,0.981
446.454,0.974
446.484,0.961
446.514,0.985
446.544,0.987
446.574,0.962
446.604,0.973
446.634,0.961
446.664,0.947
446.694,0.929
446.724,0.938
446.754,0.929
446.784,0.946
446.814,0.940
446.844,0.924
446.874,0.930
446.904,0.938
446.934,0.953
446.964,0.949
446.994,0.956
447.024,0.965
447.054,0.963
447.084,0.988
447.114,1.002
447.144,1.009
447.174,1.040
447.204,1.048
447.234,1.041
447.264,1.035
447.294,1.037
447.324,1.034
447.354,1.023
447.384,1.019
447.414,1.023
447.444,1.024
447.474,1.024
447.504,1.026
447.534,1.027
447.564,1.024
447.594,1.011
447.624,1.017
447.654,1.019
447.684,1.026
447.714,1.032
447.744,1.035
447.774,1.027
447.804,1.030
447.834,1.023
447.864,1.019
447.894,1.025
447.924,1.020
447.954,1.012
447.984,1.016
448.014,1.019
448.044,1.017
448.074,1.012
448.104,1.016
448.134,1.027
448.164,1.021
448.194,1.018
448.224,1.021
448.254,1.026
448.284,1.021
448.314,1.024
448.344,1.018
448.374,1.020
448.404,1.023
448.434,1.011
448.464,1.014
448.494,1.014
448.524,1.016
448.554,1.007
448.584,1.024
448.614,1.020
448.644,1.025
448.674,1.016
448.704,1.031
448.734,1.039
448.764,1.037
448.794,1.033
448.824,1.038
448.854,1.038
448.884,1.038
448.914,1.027
448.944,1.026
448.974,1.020
449.004,1.012
449.034,1.019
449.064,1.011
449.094,1.016
449.124,1.002
449.154,1.001
449.184,1.003
449.214,0.999
449.244,1.005
449.274,1.002
449.304,1.008
449.334,1.014
449.364,1.013
449.394,1.007
449.424,1.021
449.454,1.009
449.484,1.016
449.514,1.011
449.544,1.008
449.574,1.012
449.604,1.004
449.634,1.017
449.664,1.016
449.694,1.029
449.724,1.007
449.754,1.007
449.784,1.008
449.814,1.011
449.844,1.010
449.874,1.009
449.904,1.019
449.934,1.034
449.964,1.028
449.994,1.022
450.024,1.027
450.054,1.028
450.084,0.998
450.114,0.999
450.144,1.009
450.174,0.995
450.204,0.991
450.234,0.990
450.264,0.985
450.294,0.976
450.324,0.992
450.354,0.995
450.384,0.986
450.414,1.017
450.444,0.986
450.474,1.011
450.504,1.027
450.534,0.999
450.564,1.022
450.594,1.024
450.624,1.021
450.654,1.024
450.684,1.033
450.714,1.035
450.744,1.011
450.774,1.023
450.804,1.025
450.834,1.011
450.864,0.997
450.894,0.992
450.924,0.987
450.954,1.054
450.984,1.057
451.014,1.063
451.044,1.083
451.074,1.079
451.104,1.087
451.134,1.082
451.164,1.081
451.194,1.065
451.224,1.066
451.254,1.055
451.284,1.054
451.314,1.049
451.344,1.060
451.374,1.044
451.404,1.053
451.434,1.044
