df_hash,22ZHK4.3RS3P8
395.784,-216
395.809,-244
395.834,-242
395.859,-202
395.884,-137
395.909,-69
395.934,-14
395.959,30
395.984,78
396.009,136
396.034,196
396.059,243
396.084,270
396.109,285
396.134,302
396.159,324
396.184,341
396.209,342
396.234,333
396.259,328
396.284,338
396.309,358
396.334,370
396.359,362
396.384,344
396.409,335
396.434,354
396.459,403
396.484,467
396.509,528
396.534,568
396.559,580
396.584,569
396.609,549
396.634,531
396.659,506
396.684,457
396.709,374
396.734,272
396.759,182
396.784,122
396.809,80
396.834,31
396.859,-35
396.884,-104
396.909,-155
396.934,-194
396.959,-244
396.984,-314
397.009,-376
397.034,-393
397.059,-359
397.084,-312
397.109,-298
397.134,-325
397.159,-366
397.184,-396
397.209,-432
397.234,-511
397.259,-630
397.284,-730
397.309,-737
397.334,-628
397.359,-455
397.384,-299
397.409,-208
397.434,-173
397.459,-162
397.484,-153
397.509,-145
397.534,-134
397.559,-102
397.584,-26
397.609,96
397.634,244
397.659,386
397.684,503
397.709,592
397.734,660
397.759,718
397.784,774
397.809,836
397.834,904
397.859,970
397.884,1022
397.909,1054
397.934,1066
397.959,1062
397.984,1037
398.009,987
398.034,916
398.059,836
398.084,757
398.109,678
398.134,590
398.159,489
398.184,388
398.209,303
398.234,241
398.259,191
398.284,134
398.309,66
398.334,0
398.359,-49
398.384,-81
398.409,-107
398.434,-142
398.459,-181
398.484,-209
398.509,-211
398.534,-190
398.559,-165
398.584,-153
398.609,-156
398.634,-163
398.659,-161
398.684,-151
398.709,-144
398.734,-149
398.759,-161
398.784,-162
398.809,-136
398.834,-84
398.859,-23
398.884,23
398.909,51
398.934,68
398.959,93
398.984,128
399.009,166
399.034,193
399.059,209
399.084,223
399.109,244
399.134,269
399.159,283
399.184,274
399.209,244
399.234,207
399.259,178
399.284,157
399.309,132
399.334,91
399.359,32
399.384,-27
399.409,-67
399.434,-68
399.459,-36
399.484,7
399.509,39
399.534,53
399.559,61
399.584,82
399.609,118
399.634,153
399.659,165
399.684,152
399.709,132
399.734,122
399.759,125
399.784,126
399.809,115
399.834,96
399.859,80
399.884,71
399.909,59
399.934,34
399.959,0
399.984,-22
400.009,-18
400.034,14
400.059,58
400.084,99
400.109,132
400.134,161
400.159,191
400.184,218
400.209,233
400.234,230
400.259,215
400.284,199
400.309,191
400.334,192
400.359,196
400.384,198
400.409,196
400.434,195
400.459,197
400.484,198
400.509,191
400.534,180
400.559,181
400.584,210
400.609,272
400.634,353
400.659,433
400.684,501
400.709,559
400.734,614
400.759,670
400.784,720
400.809,757
400.834,776
400.859,781
400.884,775
400.909,760
400.934,729
400.959,672
400.984,580
401.009,450
401.034,295
401.059,134
401.084,-21
401.109,-177
401.134,-334
401.159,-478
401.184,-571
401.209,-582
401.234,-519
401.259,-430
401.284,-365
401.309,-338
401.334,-325
401.359,-301
401.384,-265
401.409,-239
401.434,-235
401.459,-244
401.484,-243
401.509,-224
401.534,-198
401.559,-175
401.584,-151
401.609,-117
401.634,-84
401.659,-72
401.684,-91
401.709,-120
401.734,-117
401.759,-59
401.784,35
401.809,127
401.834,192
401.859,236
401.884,283
401.909,340
401.934,394
401.959,426
401.984,432
402.009,426
402.034,423
402.059,428
402.084,432
402.109,425
402.134,402
402.159,370
402.184,339
402.209,312
402.234,286
402.259,249
402.284,196
402.309,138
402.334,99
402.359,100
402.384,138
402.409,188
402.434,229
402.459,257
402.484,286
402.509,324
402.534,361
402.559,377
402.584,367
402.609,345
402.634,326
402.659,312
402.684,292
402.709,258
402.734,221
402.759,194
402.784,173
402.809,142
402.834,89
402.859,33
402.884,5
402.909,25
402.934,82
402.959,144
402.984,188
403.009,219
403.034,247
403.059,276
403.084,293
403.109,291
403.134,273
403.159,254
403.184,238
403.209,215
403.234,176
403.259,123
403.284,68
403.309,17
403.334,-39
403.359,-113
403.384,-193
403.409,-253
403.434,-268
403.459,-236
403.484,-181
403.509,-131
403.534,-93
403.559,-60
403.584,-25
403.609,8
403.634,28
403.659,31
403.684,23
403.709,18
403.734,19
403.759,22
403.784,17
403.809,7
403.834,0
403.859,3
403.884,12
403.909,13
403.934,-3
403.959,-31
403.984,-49
404.009,-32
404.034,27
404.059,116
404.084,208
404.109,283
404.134,338
404.159,387
404.184,436
404.209,478
404.234,499
404.259,492
404.284,465
404.309,430
404.334,394
404.359,354
404.384,310
404.409,264
404.434,219
404.459,171
404.484,120
404.509,71
404.534,44
404.559,51
404.584,91
404.609,142
404.634,188
404.659,228
404.684,269
404.709,313
404.734,343
404.759,347
404.784,328
404.809,307
404.834,299
404.859,303
404.884,304
404.909,295
404.934,284
404.959,276
404.984,264
405.009,234
405.034,192
405.059,164
405.084,175
405.109,222
405.134,276
405.159,308
405.184,315
405.209,315
405.234,320
405.259,317
405.284,287
405.309,237
405.334,193
405.359,179
405.384,186
405.409,182
405.434,146
405.459,87
405.484,29
405.509,-18
405.534,-69
405.559,-132
405.584,-191
405.609,-214
405.634,-188
405.659,-139
405.684,-107
405.709,-107
405.734,-113
405.759,-99
405.784,-70
405.809,-57
405.834,-86
405.859,-144
405.884,-196
405.909,-225
405.934,-244
405.959,-274
405.984,-312
406.009,-334
406.034,-326
406.059,-302
406.084,-287
406.109,-291
406.134,-299
406.159,-294
406.184,-269
406.209,-230
406.234,-174
406.259,-94
406.284,9
406.309,129
406.334,256
406.359,385
406.384,507
406.409,596
406.434,637
406.459,658
406.484,726
406.509,887
406.534,1097
406.559,1246
406.584,1258
406.609,1189
406.634,1177
406.659,1294
406.684,1432
406.709,1355
406.734,896
406.759,118
406.784,-684
406.809,-1165
406.834,-1123
406.859,-613
406.884,103
406.909,719
406.934,1049
406.959,1125
406.984,1129
407.009,1205
407.034,1305
407.059,1207
407.084,728
407.109,-74
407.134,-899
407.159,-1436
407.184,-1593
407.209,-1522
407.234,-1421
407.259,-1337
407.284,-1170
407.309,-841
407.334,-416
407.359,-56
407.384,132
407.409,180
407.434,184
407.459,205
407.484,229
407.509,230
407.534,216
407.559,214
407.584,226
407.609,226
407.634,196
407.659,149
407.684,109
407.709,79
407.734,40
407.759,-17
407.784,-75
407.809,-107
407.834,-109
407.859,-96
407.884,-77
407.909,-55
407.934,-35
407.959,-32
407.984,-44
408.009,-37
408.034,45
408.059,223
408.084,454
408.109,668
408.134,829
408.159,960
408.184,1091
408.209,1210
408.234,1255
408.259,1176
408.284,977
408.309,719
408.334,472
408.359,280
408.384,157
408.409,101
408.434,93
408.459,108
408.484,121
408.509,130
408.534,142
408.559,156
408.584,148
408.609,90
408.634,-11
408.659,-118
408.684,-183
408.709,-192
408.734,-168
408.759,-139
408.784,-111
408.809,-82
408.834,-56
408.859,-46
408.884,-56
408.909,-68
408.934,-63
408.959,-39
408.984,-13
409.009,-2
409.034,0
409.059,8
409.084,24
409.109,30
409.134,18
409.159,-3
409.184,-14
409.209,-9
409.234,-4
409.259,-14
409.284,-32
409.309,-44
409.334,-44
409.359,-48
409.384,-65
409.409,-78
409.434,-56
409.459,11
409.484,99
409.509,168
409.534,202
409.559,222
409.584,252
409.609,291
409.634,318
409.659,324
409.684,322
409.709,334
409.734,366
409.759,399
409.784,416
409.809,417
409.834,412
409.859,401
409.884,375
409.909,332
409.934,293
409.959,283
409.984,303
410.009,328
410.034,328
410.059,300
410.084,262
410.109,233
410.134,206
410.159,166
410.184,108
410.209,52
410.234,17
410.259,3
410.284,-6
410.309,-21
410.334,-33
410.359,-34
410.384,-31
410.409,-44
410.434,-72
410.459,-87
410.484,-55
410.509,24
410.534,117
410.559,187
410.584,233
410.609,285
410.634,361
410.659,439
410.684,485
410.709,488
410.734,475
410.759,478
410.784,485
410.809,450
410.834,333
410.859,149
410.884,-46
410.909,-195
410.934,-273
410.959,-286
410.984,-246
411.009,-166
411.034,-67
411.059,18
411.084,65
411.109,72
411.134,66
411.159,70
411.184,85
411.209,94
411.234,85
411.259,64
411.284,40
411.309,15
411.334,-13
411.359,-49
411.384,-87
411.409,-125
411.434,-171
411.459,-224
411.484,-264
411.509,-257
411.534,-186
411.559,-79
411.584,14
411.609,61
411.634,69
411.659,69
411.684,78
411.709,85
411.734,70
411.759,41
411.784,33
411.809,79
411.834,183
411.859,317
411.884,443
411.909,540
411.934,604
411.959,643
411.984,671
412.009,698
412.034,724
412.059,734
412.084,722
412.109,703
412.134,711
412.159,769
412.184,858
412.209,930
412.234,960
412.259,968
412.284,989
412.309,992
412.334,862
412.359,475
412.384,-164
412.409,-872
412.434,-1368
412.459,-1455
412.484,-1146
412.509,-633
412.534,-144
412.559,192
412.584,376
412.609,467
412.634,495
412.659,447
412.684,302
412.709,93
412.734,-98
412.759,-196
412.784,-184
412.809,-124
412.834,-98
412.859,-146
412.884,-231
412.909,-291
412.934,-301
412.959,-299
412.984,-337
413.009,-417
413.034,-482
413.059,-469
413.084,-368
413.109,-223
413.134,-81
413.159,41
413.184,150
413.209,235
413.234,278
413.259,287
413.284,299
413.309,343
413.334,397
413.359,414
413.384,380
413.409,344
413.434,358
413.459,408
413.484,425
413.509,374
413.534,312
413.559,323
413.584,400
413.609,438
413.634,359
413.659,246
413.684,297
413.709,636
413.734,1170
413.759,1657
413.784,1915
413.809,1936
413.834,1805
413.859,1540
413.884,1077
413.909,392
413.934,-387
413.959,-1054
413.984,-1489
414.009,-1737
414.034,-1892
414.059,-1962
414.084,-1858
414.109,-1539
414.134,-1114
414.159,-765
414.184,-592
414.209,-539
414.234,-499
414.259,-445
414.284,-432
414.309,-497
414.334,-575
414.359,-560
414.384,-414
414.409,-199
414.434,1
414.459,179
414.484,382
414.509,630
414.534,871
414.559,1024
414.584,1066
414.609,1054
414.634,1061
414.659,1123
414.684,1221
414.709,1316
414.734,1380
414.759,1402
414.784,1386
414.809,1345
414.834,1296
414.859,1243
414.884,1182
414.909,1117
414.934,1059
414.959,1001
414.984,886
415.009,633
415.034,220
415.059,-246
415.084,-585
415.109,-674
415.134,-553
415.159,-378
415.184,-278
415.209,-267
415.234,-287
415.259,-303
415.284,-335
415.309,-399
415.334,-462
415.359,-483
415.384,-493
415.409,-572
415.434,-745
415.459,-900
415.484,-866
415.509,-572
415.534,-125
415.559,282
415.584,536
415.609,651
415.634,690
415.659,660
415.684,530
415.709,312
415.734,102
415.759,-1
415.784,4
415.809,31
415.834,-8
415.859,-121
415.884,-242
415.909,-313
415.934,-324
415.959,-299
415.984,-263
416.009,-246
416.034,-283
416.059,-383
416.084,-473
416.109,-421
416.134,-122
416.159,393
416.184,959
416.209,1373
416.234,1528
416.259,1451
416.284,1265
416.309,1100
416.334,1032
416.359,1047
416.384,1058
416.409,959
416.434,712
416.459,382
416.484,88
416.509,-107
416.534,-241
416.559,-395
416.584,-584
416.609,-729
416.634,-735
416.659,-599
416.684,-407
416.709,-251
416.734,-150
416.759,-67
416.784,16
416.809,73
416.834,71
416.859,30
416.884,7
416.909,34
416.934,90
416.959,127
416.984,129
417.009,118
417.034,119
417.059,127
417.084,130
417.109,137
417.134,173
417.159,245
417.184,328
417.209,391
417.234,428
417.259,457
417.284,489
417.309,513
417.334,514
417.359,497
417.384,482
417.409,476
417.434,464
417.459,423
417.484,357
417.509,285
417.534,218
417.559,151
417.584,80
417.609,21
417.634,-3
417.659,9
417.684,31
417.709,34
417.734,12
417.759,-22
417.784,-69
417.809,-143
417.834,-254
417.859,-376
417.884,-464
417.909,-482
417.934,-435
417.959,-353
417.984,-268
418.009,-200
418.034,-160
418.059,-148
418.084,-146
418.109,-120
418.134,-48
418.159,51
418.184,133
418.209,168
418.234,169
418.259,166
418.284,165
418.309,141
418.334,75
418.359,-9
418.384,-69
418.409,-93
418.434,-119
418.459,-188
418.484,-275
418.509,-292
418.534,-153
418.559,146
418.584,534
418.609,920
418.634,1255
418.659,1521
418.684,1697
418.709,1742
418.734,1638
418.759,1420
418.784,1168
418.809,952
418.834,790
418.859,662
418.884,547
418.909,453
418.934,392
418.959,358
418.984,320
419.009,248
419.034,137
419.059,15
419.084,-78
419.109,-125
419.134,-133
419.159,-130
419.184,-148
419.209,-202
419.234,-289
419.259,-389
419.284,-477
419.309,-541
419.334,-582
419.359,-614
419.384,-663
419.409,-741
419.434,-838
419.459,-919
419.484,-944
419.509,-910
419.534,-855
419.559,-826
419.584,-819
419.609,-758
419.634,-538
419.659,-115
419.684,449
419.709,1016
419.734,1455
419.759,1708
419.784,1797
419.809,1776
419.834,1695
419.859,1582
419.884,1446
419.909,1273
419.934,1035
419.959,717
419.984,348
420.009,8
420.034,-216
420.059,-293
420.084,-263
420.109,-204
420.134,-171
420.159,-173
420.184,-193
420.209,-223
420.234,-275
420.259,-360
420.284,-469
420.309,-583
420.334,-687
420.359,-782
420.384,-860
420.409,-893
420.434,-841
420.459,-685
420.484,-447
420.509,-183
420.534,45
420.559,211
420.584,330
420.609,439
420.634,565
420.659,694
420.684,778
420.709,773
420.734,678
420.759,538
420.784,417
420.809,351
420.834,339
420.859,359
420.884,397
420.909,445
420.934,491
420.959,511
420.984,493
421.009,456
421.034,442
421.059,476
421.084,541
421.109,601
421.134,645
421.159,690
421.184,739
421.209,741
421.234,606
421.259,280
421.284,-179
421.309,-628
421.334,-920
421.359,-1000
421.384,-906
421.409,-714
421.434,-474
421.459,-201
421.484,93
421.509,375
421.534,600
421.559,748
421.584,836
421.609,896
421.634,933
421.659,918
421.684,809
421.709,589
421.734,295
421.759,3
421.784,-210
421.809,-312
421.834,-318
421.859,-276
421.884,-228
421.909,-193
421.934,-173
421.959,-166
421.984,-167
422.009,-166
422.034,-144
422.059,-89
422.084,-9
422.109,68
422.134,122
422.159,156
422.184,185
422.209,221
422.234,252
422.259,260
422.284,242
422.309,211
422.334,185
422.359,168
422.384,151
422.409,123
422.434,85
422.459,45
422.484,6
422.509,-30
422.534,-57
422.559,-59
422.584,-28
422.609,24
422.634,75
422.659,105
422.684,118
422.709,134
422.734,160
422.759,186
422.784,193
422.809,179
422.834,164
422.859,163
422.884,173
422.909,168
422.934,131
422.959,70
422.984,7
423.009,-47
423.034,-101
423.059,-168
423.084,-238
423.109,-277
423.134,-266
423.159,-223
423.184,-194
423.209,-208
423.234,-242
423.259,-236
423.284,-142
423.309,30
423.334,229
423.359,399
423.384,530
423.409,645
423.434,778
423.459,933
423.484,1083
423.509,1187
423.534,1206
423.559,1121
423.584,941
423.609,709
423.634,488
423.659,332
423.684,257
423.709,238
423.734,234
423.759,221
423.784,201
423.809,191
423.834,191
423.859,189
423.884,170
423.909,135
423.934,98
423.959,69
423.984,44
424.009,12
424.034,-34
424.059,-86
424.084,-127
424.109,-151
424.134,-170
424.159,-200
424.184,-244
424.209,-281
424.234,-283
424.259,-240
424.284,-169
424.309,-97
424.334,-44
424.359,-4
424.384,33
424.409,70
424.434,93
424.459,95
424.484,82
424.509,73
424.534,74
424.559,78
424.584,68
424.609,42
424.634,15
424.659,1
424.684,-2
424.709,-11
424.734,-26
424.759,-28
424.784,8
424.809,88
424.834,190
424.859,282
424.884,350
424.909,397
424.934,429
424.959,444
424.984,436
425.009,410
425.034,377
425.059,348
425.084,319
425.109,278
425.134,224
425.159,168
425.184,120
425.209,72
425.234,11
425.259,-62
425.284,-123
425.309,-139
425.334,-97
425.359,-20
425.384,55
425.409,115
425.434,166
425.459,220
425.484,274
425.509,308
425.534,312
425.559,298
425.584,287
425.609,285
425.634,278
425.659,251
425.684,207
425.709,163
425.734,131
425.759,98
425.784,46
425.809,-26
425.834,-93
425.859,-116
425.884,-83
425.909,-12
425.934,63
425.959,126
425.984,182
426.009,242
426.034,304
426.059,347
426.084,352
426.109,319
426.134,270
426.159,230
426.184,211
426.209,201
426.234,181
426.259,138
426.284,80
426.309,24
426.334,-20
426.359,-61
426.384,-108
426.409,-163
426.434,-207
426.459,-213
426.484,-167
426.509,-85
426.534,3
426.559,77
426.584,137
426.609,198
426.634,263
426.659,316
426.684,338
426.709,332
426.734,320
426.759,327
426.784,356
426.809,385
426.834,388
426.859,364
426.884,331
426.909,313
426.934,310
426.959,304
426.984,281
427.009,244
427.034,216
427.059,225
427.084,283
427.109,380
427.134,492
427.159,590
427.184,658
427.209,700
427.234,729
427.259,751
427.284,755
427.309,716
427.334,621
427.359,482
427.384,334
427.409,199
427.434,69
427.459,-84
427.484,-274
427.509,-472
427.534,-625
427.559,-699
427.584,-708
427.609,-699
427.634,-711
427.659,-741
427.684,-749
427.709,-697
427.734,-574
427.759,-411
427.784,-250
427.809,-122
427.834,-29
427.859,42
427.884,100
427.909,135
427.934,129
427.959,80
427.984,4
428.009,-69
428.034,-126
428.059,-172
428.084,-219
428.109,-259
428.134,-270
428.159,-238
428.184,-178
428.209,-123
428.234,-88
428.259,-55
428.284,7
428.309,107
428.334,225
428.359,333
428.384,434
428.409,547
428.434,677
428.459,795
428.484,862
428.509,873
428.534,864
428.559,879
428.584,917
428.609,941
428.634,914
428.659,840
428.684,757
428.709,691
428.734,635
428.759,562
428.784,462
428.809,356
428.834,280
428.859,252
428.884,262
428.909,290
428.934,317
428.959,328
428.984,310
429.009,248
429.034,146
429.059,26
429.084,-78
429.109,-144
429.134,-169
429.159,-172
429.184,-174
429.209,-186
429.234,-204
429.259,-221
429.284,-234
429.309,-253
429.334,-282
429.359,-309
429.384,-308
429.409,-259
429.434,-169
429.459,-73
429.484,-2
429.509,38
429.534,70
429.559,113
429.584,162
429.609,193
429.634,193
429.659,175
429.684,164
429.709,171
429.734,181
429.759,176
429.784,153
429.809,126
429.834,102
429.859,73
429.884,32
429.909,-7
429.934,-16
429.959,27
429.984,111
430.009,199
430.034,260
430.059,297
430.084,329
430.109,365
430.134,390
430.159,382
430.184,336
430.209,274
430.234,223
430.259,195
430.284,179
430.309,161
430.334,137
430.359,113
430.384,93
430.409,66
430.434,18
430.459,-50
430.484,-114
430.509,-140
430.534,-110
430.559,-35
430.584,50
430.609,119
430.634,170
430.659,218
430.684,271
430.709,317
430.734,331
430.759,308
430.784,268
430.809,242
430.834,241
430.859,249
430.884,245
430.909,220
430.934,186
430.959,155
430.984,122
431.009,73
431.034,12
431.059,-33
431.084,-32
431.109,21
431.134,104
431.159,180
431.184,236
431.209,282
431.234,331
431.259,375
431.284,396
431.309,379
431.334,340
431.359,303
431.384,285
431.409,276
431.434,256
431.459,218
431.484,171
431.509,127
431.534,85
431.559,33
431.584,-29
431.609,-85
431.634,-107
431.659,-84
431.684,-31
431.709,21
431.734,55
431.759,75
431.784,96
431.809,123
431.834,147
431.859,156
431.884,151
431.909,147
431.934,151
431.959,155
431.984,139
432.009,91
432.034,23
432.059,-37
432.084,-74
432.109,-89
432.134,-100
432.159,-119
432.184,-134
432.209,-125
432.234,-82
432.259,-23
432.284,19
432.309,26
432.334,8
432.359,-11
432.384,-23
432.409,-46
432.434,-109
432.459,-219
432.484,-347
432.509,-449
432.534,-494
432.559,-472
432.584,-381
432.609,-210
432.634,44
432.659,351
432.684,639
432.709,827
432.734,885
432.759,844
432.784,768
432.809,701
432.834,645
432.859,590
432.884,541
432.909,523
432.934,551
432.959,602
432.984,630
433.009,610
433.034,552
433.059,496
433.084,465
433.109,454
433.134,441
433.159,416
433.184,385
433.209,357
433.234,319
433.259,249
433.284,132
433.309,-9
433.334,-130
433.359,-191
