df_hash,22ZHK4.KA6GFR
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.L5GC
person_label,V154
date_time_start,2026-06-08_19-14-06.709000_+03
date_time_start_unix,1780928046.709
date_time_end,2026-06-08_19-27-56.057000_+03
length_difference_noticed,no

time,acc_mag
460.755,1.015
460.785,1.013
460.815,1.013
460.845,1.012
460.875,1.012
460.905,1.019
460.935,1.020
460.965,1.021
460.995,1.019
461.025,1.021
461.055,1.021
461.085,1.015
461.115,1.018
461.145,1.021
461.175,1.016
461.205,1.018
461.235,1.015
461.265,1.015
461.295,1.019
461.325,1.020
461.355,1.015
461.385,1.019
461.415,1.017
461.445,1.013
461.475,1.016
461.505,1.021
461.535,1.019
461.565,1.005
461.595,1.013
461.625,1.034
461.655,1.028
461.685,1.022
461.715,1.016
461.745,1.014
461.775,1.016
461.805,1.017
461.835,1.016
461.865,1.021
461.895,1.021
461.925,1.020
461.955,1.015
461.985,1.016
462.015,1.016
462.045,1.009
462.075,1.020
462.105,1.024
462.135,1.019
462.165,1.015
462.195,1.017
462.225,1.019
462.255,1.018
462.285,1.020
462.315,1.021
462.345,1.021
462.375,1.020
462.405,1.015
462.435,1.012
462.465,1.015
462.495,1.015
462.525,1.017
462.555,1.018
462.585,1.016
462.615,1.016
462.645,1.016
462.675,1.020
462.705,1.021
462.735,1.017
462.765,1.017
462.795,1.019
462.825,1.018
462.855,1.018
462.885,1.017
462.915,1.019
462.945,1.018
462.975,1.018
463.005,1.018
463.035,1.011
463.065,1.017
463.095,1.014
463.125,1.016
463.155,1.017
463.185,1.021
463.215,1.014
463.245,1.015
463.275,1.022
463.305,1.020
463.335,1.019
463.365,1.020
463.395,1.015
463.425,1.019
463.455,1.018
463.485,1.014
463.515,1.019
463.545,1.018
463.575,1.014
463.605,1.016
463.635,1.017
463.665,1.015
463.695,1.019
463.725,1.016
463.755,1.016
463.785,1.013
463.815,1.014
463.845,1.021
463.875,1.022
463.905,1.023
463.935,1.019
463.965,1.018
463.995,1.021
464.025,1.020
464.055,1.017
464.085,1.017
464.115,1.020
464.145,1.017
464.175,1.016
464.205,1.016
464.235,1.015
464.265,1.019
464.295,1.021
464.325,1.019
464.355,1.024
464.385,1.018
464.415,1.013
464.445,1.017
464.475,1.020
464.505,1.020
464.535,1.017
464.565,1.017
464.595,1.016
464.625,1.016
464.655,1.016
464.685,1.019
464.715,1.014
464.745,1.017
464.775,1.018
464.805,1.021
464.835,1.019
464.865,1.016
464.895,1.023
464.925,1.022
464.955,1.015
464.985,1.020
465.015,1.020
465.045,1.015
465.075,1.018
465.105,1.021
465.135,1.019
465.165,1.018
465.195,1.015
465.225,1.016
465.255,1.015
465.285,1.018
465.315,1.019
465.345,1.020
465.375,1.022
465.405,1.018
465.435,1.015
465.465,1.021
465.495,1.021
465.525,1.019
465.555,1.019
465.585,1.019
465.615,1.020
465.645,1.018
465.675,1.015
465.705,1.016
465.735,1.021
465.765,1.019
465.795,1.016
465.825,1.017
465.855,1.019
465.885,1.014
465.915,1.012
465.945,1.019
465.975,1.020
466.005,1.017
466.035,1.020
466.065,1.017
466.095,1.021
466.125,1.019
466.155,1.021
466.185,1.022
466.215,1.018
466.245,1.015
466.275,1.013
466.305,1.015
466.335,1.016
466.365,1.020
466.395,1.021
466.425,1.016
466.455,1.021
466.485,1.017
466.515,1.019
466.545,1.017
466.575,1.015
466.605,1.018
466.635,1.016
466.665,1.018
466.695,1.017
466.725,1.015
466.755,1.015
466.785,1.021
466.815,1.024
466.845,1.018
466.875,1.018
466.905,1.021
466.935,1.014
466.965,1.018
466.995,1.023
467.025,1.023
467.055,1.023
467.085,1.021
467.115,1.018
467.145,1.020
467.175,1.043
467.205,1.048
467.235,1.037
467.265,1.025
467.295,1.030
467.325,1.003
467.355,1.002
467.385,1.020
467.415,1.027
467.445,1.021
467.475,1.018
467.505,1.021
467.535,1.024
467.565,1.021
467.595,1.022
467.625,1.023
467.655,1.024
467.685,1.021
467.715,1.024
467.745,1.022
467.775,1.024
467.805,1.025
467.835,1.023
467.865,1.025
467.895,1.026
467.925,1.026
467.955,1.021
467.985,1.021
468.015,1.023
468.045,1.024
468.075,1.024
468.105,1.024
468.135,1.023
468.165,1.024
468.195,1.019
468.225,1.029
468.255,1.028
468.285,1.025
468.315,1.026
468.345,1.022
468.375,1.022
468.405,1.021
468.435,1.023
468.465,1.027
468.495,1.025
468.525,1.022
468.555,1.026
468.585,1.022
468.615,1.023
468.645,1.025
468.675,1.023
468.705,1.021
468.735,1.023
468.765,1.026
468.795,1.023
468.825,1.026
468.855,1.026
468.885,1.026
468.915,1.026
468.945,1.024
468.975,1.024
469.005,1.023
469.035,1.021
469.065,1.023
469.095,1.024
469.125,1.023
469.155,1.023
469.185,1.026
469.215,1.024
469.245,1.029
469.275,1.028
469.305,1.021
469.335,1.027
469.365,1.023
469.395,1.020
469.425,1.023
469.455,1.027
469.485,1.024
469.515,1.025
469.545,1.025
469.575,1.027
469.605,1.021
469.635,1.023
469.665,1.026
469.695,1.023
469.725,1.023
469.755,1.024
469.785,1.024
469.815,1.021
469.845,1.024
469.875,1.024
469.905,1.024
469.935,1.027
469.965,1.024
469.995,1.022
470.025,1.021
470.055,1.023
470.085,1.026
470.115,1.024
470.145,1.025
470.175,1.025
470.205,1.025
470.235,1.018
470.265,1.023
470.295,1.026
470.325,1.026
470.355,1.027
470.385,1.026
470.415,1.024
470.445,1.025
470.475,1.025
470.505,1.026
470.535,1.025
470.565,1.029
470.595,1.025
470.625,1.020
470.655,1.025
470.685,1.026
470.715,1.026
470.745,1.023
470.775,1.023
470.805,1.026
470.835,1.023
470.865,1.019
470.895,1.021
470.925,1.023
470.955,1.022
470.985,1.026
471.015,1.024
471.045,1.025
471.075,1.025
471.105,1.023
471.135,1.025
471.165,1.027
471.195,1.019
471.225,1.021
471.255,1.023
471.285,1.032
471.315,1.025
471.345,1.022
471.375,1.025
471.405,1.024
471.435,1.024
471.465,1.021
471.495,1.024
471.525,1.022
471.555,1.024
471.585,1.025
471.615,1.023
471.645,1.025
471.675,1.024
471.705,1.024
471.735,1.021
471.765,1.027
471.795,1.027
471.825,1.022
471.855,1.024
471.885,1.025
471.915,1.024
471.945,1.025
471.975,1.022
472.005,1.024
472.035,1.022
472.065,1.023
472.095,1.022
472.125,1.023
472.155,1.024
472.185,1.023
472.215,1.025
472.245,1.025
472.275,1.022
472.305,1.024
472.335,1.024
472.365,1.025
472.395,1.022
472.425,1.021
472.455,1.025
472.485,1.029
472.515,1.023
472.545,1.023
472.575,1.025
472.605,1.022
472.635,1.021
472.665,1.024
472.695,1.026
472.725,1.024
472.755,1.024
472.785,1.028
472.815,1.024
472.845,1.022
472.875,1.024
472.905,1.021
472.935,1.025
472.965,1.029
472.995,1.025
473.025,1.021
473.055,1.023
473.085,1.031
473.115,1.022
473.145,1.021
473.175,1.024
473.205,1.028
473.235,1.024
473.265,1.023
473.295,1.025
473.325,1.028
473.355,1.027
473.385,1.024
473.415,1.027
473.445,1.022
473.475,1.024
473.505,1.025
473.535,1.022
473.565,1.027
473.595,1.025
473.625,1.021
473.655,1.020
473.685,1.029
473.715,1.028
473.745,1.021
473.775,1.021
473.805,1.022
473.835,1.022
473.865,1.025
473.895,1.022
473.925,1.021
473.955,1.025
473.985,1.025
474.015,1.022
474.045,1.025
474.075,1.022
474.105,1.024
474.135,1.026
474.165,1.021
474.195,1.027
474.225,1.023
474.255,1.021
474.285,1.021
474.315,1.024
474.345,1.027
474.375,1.021
474.405,1.021
474.435,1.024
474.465,1.019
474.495,1.021
474.525,1.023
474.555,1.021
474.585,1.026
474.615,1.021
474.645,1.026
474.675,1.024
474.705,1.024
474.735,1.023
474.765,1.024
474.795,1.024
474.825,1.023
474.855,1.021
474.885,1.024
474.915,1.021
474.945,1.027
474.975,1.024
475.005,1.022
475.035,1.021
475.065,1.023
475.095,1.021
475.125,1.021
475.155,1.021
475.185,1.021
475.215,1.023
475.245,1.023
475.275,1.024
475.305,1.021
475.335,1.021
475.365,1.023
475.395,1.024
475.425,1.021
475.455,1.028
475.485,1.022
475.515,1.019
475.545,1.023
475.575,1.028
475.605,1.025
475.635,1.021
475.665,1.021
475.695,1.024
475.725,1.021
475.755,1.022
475.785,1.021
475.815,1.024
475.845,1.025
475.875,1.023
475.905,1.023
475.935,1.024
475.965,1.021
475.995,1.023
476.025,1.019
476.055,1.023
476.085,1.025
476.115,1.023
476.145,1.020
476.175,1.027
476.205,1.028
476.235,1.021
476.265,1.023
476.295,1.027
476.325,1.022
476.355,1.021
476.385,1.021
476.415,1.018
476.445,1.022
476.475,1.025
476.505,1.023
476.535,1.021
476.565,1.026
476.595,1.026
476.625,1.023
476.655,1.023
476.685,1.025
476.715,1.021
476.745,1.021
476.775,1.021
476.805,1.024
476.835,1.026
476.865,1.022
476.895,1.024
476.925,1.024
476.955,1.023
476.985,1.021
477.015,1.021
477.045,1.026
477.075,1.026
477.105,1.023
477.135,1.027
477.165,1.025
477.195,1.026
477.225,1.019
477.255,1.021
477.285,1.025
477.315,1.025
477.345,1.024
477.375,1.023
477.405,1.020
477.435,1.024
477.465,1.028
477.495,1.023
477.525,1.021
477.555,1.021
477.585,1.024
477.615,1.023
477.645,1.021
477.675,1.021
477.705,1.024
477.735,1.023
477.765,1.022
477.795,1.024
477.825,1.024
477.855,1.027
477.885,1.023
477.915,1.023
477.945,1.023
477.975,1.024
478.005,1.021
478.035,1.021
478.065,1.023
478.095,1.024
478.125,1.025
478.155,1.026
478.185,1.024
478.215,1.024
478.245,1.022
478.275,1.023
478.305,1.023
478.335,1.021
478.365,1.028
478.395,1.025
478.425,1.022
478.455,1.023
478.485,1.022
478.515,1.023
478.545,1.022
478.575,1.026
478.605,1.023
478.635,1.022
478.665,1.023
478.695,1.027
478.725,1.025
478.755,1.025
478.785,1.022
478.815,1.022
478.845,1.026
478.875,1.022
478.905,1.023
478.935,1.023
478.965,1.025
478.995,1.024
479.025,1.025
479.055,1.025
479.085,1.022
479.115,1.027
479.145,1.023
479.175,1.025
479.205,1.023
479.235,1.018
479.265,1.021
479.295,1.030
479.325,1.025
479.355,1.022
479.385,1.026
479.415,1.021
479.445,1.021
479.475,1.023
479.505,1.024
479.535,1.026
479.565,1.021
479.595,1.022
479.625,1.023
479.655,1.022
479.685,1.025
479.715,1.025
479.745,1.023
479.775,1.025
479.805,1.025
479.835,1.021
479.865,1.021
479.895,1.027
479.925,1.026
479.955,1.021
479.985,1.024
480.015,1.024
480.045,1.023
480.075,1.021
480.105,1.021
480.135,1.024
480.165,1.023
480.195,1.023
480.225,1.026
480.255,1.022
480.285,1.023
480.315,1.022
480.345,1.022
480.375,1.022
480.405,1.024
480.435,1.023
480.465,1.019
480.495,1.029
480.525,1.027
480.555,1.021
480.585,1.021
480.615,1.023
480.645,1.024
480.675,1.019
480.705,1.024
480.735,1.025
480.765,1.026
480.795,1.026
480.825,1.024
480.855,1.026
480.885,1.022
480.915,1.023
480.945,1.024
480.975,1.023
481.005,1.026
481.035,1.021
481.065,1.021
481.095,1.027
481.125,1.026
481.155,1.023
481.185,1.021
481.215,1.021
481.245,1.022
481.275,1.022
481.305,1.021
481.335,1.023
481.365,1.023
481.395,1.024
481.425,1.024
481.455,1.021
481.485,1.022
481.515,1.022
481.545,1.026
481.575,1.023
481.605,1.022
481.635,1.022
481.665,1.025
481.695,1.022
481.725,1.027
481.755,1.024
481.785,1.021
481.815,1.023
481.845,1.025
481.875,1.023
481.905,1.022
481.935,1.022
481.965,1.022
481.995,1.025
482.025,1.023
482.055,1.024
482.085,1.022
482.115,1.024
482.145,1.022
482.175,1.020
482.205,1.022
482.235,1.025
482.265,1.021
482.295,1.021
482.325,1.027
482.355,1.027
482.385,1.024
482.415,1.023
482.445,1.022
482.475,1.025
482.505,1.022
482.535,1.021
482.565,1.021
482.595,1.027
482.625,1.024
482.655,1.023
482.685,1.023
482.715,1.024
482.745,1.026
482.775,1.022
482.805,1.021
482.835,1.026
482.865,1.021
482.895,1.021
482.925,1.028
482.955,1.023
482.985,1.023
483.015,1.023
483.045,1.023
483.075,1.024
483.105,1.021
483.135,1.022
483.165,1.020
483.195,1.021
483.225,1.025
483.255,1.027
483.285,1.023
483.315,1.021
483.345,1.025
483.375,1.025
483.405,1.023
483.435,1.027
483.465,1.021
483.495,1.018
483.525,1.027
483.555,1.032
483.585,1.026
483.615,1.023
483.645,1.022
483.675,1.021
483.705,1.024
483.735,1.024
483.765,1.024
483.795,1.024
483.825,1.026
483.855,1.024
483.885,1.026
483.915,1.024
483.945,1.024
483.975,1.021
484.005,1.024
484.035,1.021
484.065,1.026
484.095,1.022
484.125,1.022
484.155,1.025
484.185,1.029
484.215,1.026
484.245,1.022
484.275,1.026
484.305,1.024
484.335,1.023
484.365,1.024
484.395,1.022
484.425,1.022
484.455,1.028
484.485,1.026
484.515,1.021
484.545,1.020
484.575,1.020
484.605,1.017
484.635,1.021
484.665,1.029
484.695,1.026
484.725,1.031
484.755,1.029
484.785,1.023
484.815,1.026
484.845,1.032
484.875,1.028
484.905,1.026
484.935,1.029
484.965,1.027
484.995,1.029
485.025,1.028
485.055,1.029
485.085,1.033
485.115,1.030
485.145,1.032
485.175,1.028
485.205,1.029
485.235,1.030
485.265,1.025
485.295,1.028
485.325,1.030
485.355,1.031
485.385,1.030
485.415,1.024
485.445,1.031
485.475,1.030
485.505,1.031
485.535,1.027
485.565,1.029
485.595,1.029
485.625,1.029
485.655,1.029
485.685,1.026
485.715,1.028
485.745,1.033
485.775,1.030
485.805,1.027
485.835,1.029
485.865,1.030
485.895,1.031
485.925,1.030
485.955,1.030
485.985,1.028
486.015,1.031
486.045,1.027
486.075,1.032
486.105,1.028
486.135,1.029
486.165,1.030
486.195,1.027
486.225,1.027
486.255,1.026
486.285,1.031
486.315,1.039
486.345,1.035
486.375,1.032
486.405,1.024
486.435,1.027
486.465,1.025
486.495,1.028
486.525,1.029
486.555,1.028
486.585,1.030
486.615,1.029
486.645,1.027
486.675,1.031
486.705,1.030
486.735,1.029
486.765,1.031
486.795,1.026
486.825,1.031
486.855,1.024
486.885,1.029
486.915,1.030
486.945,1.027
486.975,1.027
487.005,1.030
487.035,1.029
487.065,1.030
487.095,1.030
487.125,1.029
487.155,1.031
487.185,1.027
487.215,1.026
487.245,1.026
487.275,1.031
487.305,1.029
487.335,1.031
487.365,1.031
487.395,1.026
487.425,1.029
487.455,1.029
487.485,1.027
487.515,1.029
487.545,1.029
487.575,1.028
487.605,1.032
487.635,1.029
487.665,1.029
487.695,1.027
487.725,1.029
487.755,1.032
487.785,1.031
487.815,1.029
487.845,1.030
487.875,1.031
487.905,1.030
487.935,1.028
487.965,1.026
487.995,1.027
488.025,1.029
488.055,1.032
488.085,1.027
488.115,1.028
488.145,1.031
488.175,1.036
488.205,1.027
488.235,1.031
488.265,1.027
488.295,1.028
488.325,1.032
488.355,1.036
488.385,1.030
488.415,1.023
488.445,1.030
488.475,1.036
488.505,1.030
488.535,1.030
488.565,1.029
488.595,1.028
488.625,1.027
488.655,1.027
488.685,1.028
488.715,1.030
488.745,1.033
488.775,1.031
488.805,1.027
488.835,1.029
488.865,1.031
488.895,1.029
488.925,1.027
488.955,1.031
488.985,1.027
489.015,1.023
489.045,1.030
489.075,1.036
489.105,1.027
489.135,1.027
489.165,1.030
489.195,1.032
489.225,1.031
489.255,1.027
489.285,1.028
489.315,1.020
489.345,1.035
489.375,1.036
489.405,1.009
489.435,1.026
489.465,1.029
489.495,1.029
489.525,1.034
489.555,1.033
489.585,1.028
489.615,1.025
489.645,1.032
489.675,1.032
489.705,1.030
489.735,1.031
489.765,1.032
489.795,1.033
489.825,1.029
489.855,1.033
489.885,1.017
489.915,1.022
489.945,1.023
489.975,1.022
490.005,1.021
490.035,1.026
490.065,1.028
490.095,1.027
490.125,1.036
490.155,1.036
490.185,1.030
490.215,1.025
490.245,1.031
490.275,1.021
490.305,1.018
490.335,1.017
490.365,1.020
490.395,1.020
490.425,1.025
490.455,1.029
490.485,1.032
490.515,1.033
490.545,1.026
490.575,1.026
490.605,1.032
490.635,1.038
490.665,1.031
490.695,1.030
490.725,1.021
490.755,1.025
490.785,1.026
490.815,1.036
490.845,1.036
490.875,1.028
490.905,1.024
490.935,1.024
490.965,1.023
490.995,1.021
491.025,1.025
491.055,1.023
491.085,1.030
491.115,1.029
491.145,1.031
491.175,1.025
491.205,1.024
491.235,1.025
491.265,1.021
491.295,1.027
491.325,1.027
491.355,1.029
491.385,1.025
491.415,1.032
491.445,1.029
491.475,1.022
491.505,1.025
491.535,1.024
491.565,1.024
491.595,1.027
491.625,1.031
491.655,1.030
491.685,1.027
491.715,1.028
491.745,1.027
491.775,1.027
491.805,1.028
491.835,1.027
491.865,1.028
491.895,1.028
491.925,1.025
491.955,1.028
491.985,1.030
492.015,1.028
492.045,1.028
492.075,1.038
492.105,1.048
492.135,1.049
492.165,1.036
492.195,1.022
492.225,1.012
492.255,1.006
492.285,1.014
492.315,1.018
492.345,1.013
492.375,1.012
492.405,1.019
492.435,1.024
492.465,1.025
492.495,1.030
492.525,1.030
492.555,1.027
492.585,1.019
492.615,1.028
492.645,1.023
492.675,1.023
492.705,1.022
492.735,1.023
492.765,1.031
492.795,1.035
492.825,1.034
492.855,1.035
492.885,1.039
492.915,1.028
492.945,1.021
492.975,1.015
493.005,1.021
493.035,1.022
493.065,1.022
493.095,1.025
493.125,1.024
493.155,1.025
493.185,1.024
493.215,1.026
493.245,1.032
493.275,1.027
493.305,1.021
493.335,1.022
493.365,1.019
493.395,1.019
493.425,1.023
493.455,1.028
493.485,1.027
493.515,1.031
493.545,1.034
493.575,1.029
493.605,1.027
493.635,1.028
493.665,1.028
493.695,1.033
493.725,1.021
493.755,1.022
493.785,1.020
493.815,1.033
493.845,1.030
493.875,1.026
493.905,1.025
493.935,1.023
493.965,1.025
493.995,1.023
494.025,1.022
494.055,1.023
494.085,1.024
494.115,1.029
494.145,1.026
494.175,1.028
494.205,1.024
494.235,1.026
494.265,1.024
494.295,1.025
494.325,1.024
494.355,1.021
494.385,1.027
494.415,1.030
494.445,1.026
494.475,1.024
494.505,1.027
494.535,1.024
494.565,1.021
494.595,1.021
494.625,1.026
494.655,1.026
494.685,1.025
494.715,1.027
494.745,1.021
494.775,1.025
494.805,1.025
494.835,1.026
494.865,1.024
494.895,1.030
494.925,1.028
494.955,1.020
494.985,1.025
495.015,1.029
495.045,1.024
495.075,1.025
495.105,1.026
495.135,1.023
495.165,1.023
495.195,1.024
495.225,1.025
495.255,1.022
495.285,1.024
495.315,1.025
495.345,1.027
495.375,1.022
495.405,1.024
495.435,1.024
495.465,1.024
495.495,1.028
495.525,1.028
495.555,1.020
495.585,1.024
495.615,1.027
495.645,1.026
495.675,1.021
495.705,1.026
495.735,1.025
495.765,1.021
495.795,1.021
495.825,1.021
495.855,1.030
495.885,1.029
495.915,1.024
495.945,1.022
495.975,1.021
496.005,1.031
496.035,1.028
496.065,1.021
496.095,1.021
496.125,1.030
496.155,1.027
496.185,1.019
496.215,1.028
496.245,1.029
496.275,1.023
496.305,1.017
496.335,1.021
496.365,1.020
496.395,1.021
496.425,1.021
496.455,1.018
496.485,1.022
496.515,1.021
496.545,1.025
496.575,1.021
496.605,1.019
496.635,1.021
496.665,1.017
496.695,1.023
496.725,1.025
496.755,1.021
496.785,1.019
496.815,1.016
496.845,1.021
496.875,1.020
496.905,1.019
496.935,1.020
496.965,1.023
496.995,1.021
497.025,1.017
497.055,1.022
497.085,1.025
497.115,1.025
497.145,1.024
497.175,1.023
497.205,1.023
497.235,1.020
497.265,1.019
497.295,1.018
497.325,1.022
497.355,1.020
497.385,1.015
497.415,1.012
497.445,1.021
497.475,1.021
497.505,1.018
497.535,1.021
497.565,1.023
497.595,1.023
497.625,1.022
497.655,1.024
497.685,1.023
497.715,1.022
497.745,1.024
497.775,1.021
497.805,1.020
497.835,1.020
497.865,1.020
497.895,1.020
497.925,1.019
497.955,1.017
497.985,1.015
498.015,1.019
498.045,1.027
498.075,1.024
498.105,1.018
498.135,1.022
498.165,1.022
498.195,1.023
498.225,1.021
498.255,1.022
498.285,1.022
498.315,1.021
498.345,1.022
498.375,1.020
498.405,1.019
498.435,1.023
498.465,1.021
498.495,1.019
498.525,1.019
498.555,1.021
498.585,1.021
498.615,1.015
498.645,1.015
498.675,1.021
498.705,1.019
498.735,1.016
498.765,1.023
498.795,1.024
498.825,1.024
498.855,1.024
498.885,1.027
498.915,1.021
498.945,1.021
498.975,1.023
499.005,1.018
499.035,1.018
499.065,1.021
499.095,1.016
499.125,1.018
499.155,1.018
499.185,1.023
499.215,1.018
499.245,1.020
499.275,1.022
499.305,1.020
499.335,1.022
499.365,1.020
499.395,1.021
499.425,1.020
499.455,1.021
499.485,1.015
499.515,1.020
499.545,1.020
499.575,1.023
499.605,1.022
499.635,1.020
499.665,1.023
499.695,1.019
499.725,1.022
499.755,1.018
499.785,1.020
499.815,1.017
499.845,1.019
499.875,1.022
499.905,1.022
499.935,1.022
499.965,1.021
499.995,1.016
500.025,1.019
500.055,1.016
500.085,1.019
500.115,1.020
500.145,1.017
500.175,1.016
500.205,1.015
500.235,1.020
500.265,1.015
500.295,1.018
500.325,1.021
500.355,1.021
500.385,1.018
500.415,1.016
500.445,1.025
500.475,1.028
500.505,1.024
500.535,1.017
500.565,1.053
500.595,1.068
500.625,1.027
500.655,1.010
500.685,1.012
500.715,1.017
500.745,1.015
500.775,0.998
500.805,1.008
500.835,1.021
500.865,1.030
500.895,1.019
500.925,1.013
500.955,1.018
500.985,1.021
501.015,1.022
501.045,1.023
501.075,1.028
501.105,1.016
501.135,1.016
501.165,1.027
501.195,1.020
501.225,1.023
501.255,1.038
501.285,1.032
501.315,1.022
501.345,0.998
501.375,1.018
501.405,1.036
501.435,1.013
501.465,1.018
501.495,1.007
501.525,0.970
501.555,0.984
501.585,0.997
501.615,1.016
501.645,0.988
501.675,0.987
501.705,0.976
501.735,1.021
501.765,1.062
501.795,1.048
501.825,1.052
501.855,1.054
501.885,1.063
501.915,1.074
501.945,1.055
501.975,1.016
502.005,1.041
502.035,1.062
502.065,1.045
502.095,1.023
502.125,1.041
502.155,1.059
502.185,1.060
502.215,1.062
502.245,1.088
502.275,1.076
502.305,1.113
502.335,1.170
502.365,1.095
502.395,1.113
502.425,1.085
502.455,1.077
502.485,1.050
502.515,1.091
502.545,1.070
502.575,1.005
502.605,1.046
502.635,1.015
502.665,0.981
502.695,1.020
502.725,1.000
502.755,0.964
502.785,0.997
502.815,0.987
502.845,0.977
502.875,0.990
502.905,1.029
502.935,1.006
502.965,1.024
502.995,1.031
503.025,0.941
503.055,1.030
503.085,1.046
503.115,1.023
503.145,1.007
503.175,1.035
503.205,1.056
503.235,1.017
503.265,1.026
503.295,1.022
503.325,1.022
503.355,1.029
503.385,1.029
503.415,1.040
503.445,1.049
503.475,1.062
503.505,1.018
503.535,0.999
503.565,1.027
503.595,1.032
503.625,1.024
503.655,1.018
503.685,1.041
503.715,1.066
503.745,0.993
503.775,0.984
503.805,1.017
503.835,1.062
503.865,1.051
503.895,1.027
503.925,1.037
503.955,1.036
503.985,1.034
504.015,1.021
504.045,0.958
504.075,0.980
504.105,1.086
504.135,1.078
504.165,1.050
504.195,1.023
504.225,1.021
504.255,1.020
504.285,1.042
504.315,1.016
504.345,1.021
504.375,1.097
504.405,1.076
504.435,1.056
504.465,1.022
504.495,1.011
504.525,0.995
504.555,0.988
504.585,1.017
504.615,1.033
504.645,1.042
504.675,1.036
504.705,1.041
504.735,1.009
504.765,1.016
504.795,1.011
504.825,1.025
504.855,1.003
504.885,1.027
504.915,1.021
504.945,1.016
504.975,1.010
505.005,0.995
505.035,1.004
505.065,1.025
505.095,1.041
505.125,1.018
505.155,1.009
505.185,1.010
505.215,1.020
505.245,1.025
505.275,1.021
505.305,1.023
505.335,1.057
505.365,1.053
505.395,1.047
505.425,1.040
505.455,1.036
505.485,1.009
505.515,0.978
505.545,0.976
505.575,0.973
505.605,0.975
505.635,0.992
505.665,1.002
505.695,1.009
505.725,1.024
505.755,1.021
505.785,1.015
505.815,0.996
505.845,0.981
505.875,0.960
505.905,0.979
505.935,1.020
505.965,1.015
505.995,1.007
506.025,1.022
506.055,1.037
506.085,1.032
506.115,1.022
506.145,1.019
506.175,1.008
506.205,1.010
506.235,1.008
506.265,1.003
506.295,1.008
506.325,1.020
506.355,1.007
506.385,1.012
506.415,1.010
506.445,1.012
506.475,1.015
506.505,1.014
506.535,1.008
506.565,1.009
506.595,1.004
506.625,1.009
506.655,1.010
506.685,1.005
506.715,1.011
506.745,1.008
506.775,1.006
506.805,1.005
506.835,1.000
506.865,1.005
506.895,1.008
506.925,1.003
506.955,1.002
506.985,0.997
507.015,1.007
507.045,1.006
507.075,1.002
507.105,0.997
507.135,1.003
507.165,1.005
507.195,0.995
507.225,1.000
507.255,1.001
507.285,0.999
507.315,1.007
507.345,1.015
507.375,1.013
507.405,1.008
507.435,1.003
507.465,1.005
507.495,1.014
507.525,1.011
507.555,1.021
507.585,1.035
507.615,1.048
507.645,1.150
507.675,1.195
507.705,1.130
507.735,1.043
507.765,0.969
507.795,0.933
507.825,0.936
507.855,0.960
507.885,0.955
507.915,0.984
507.945,0.986
507.975,0.988
508.005,0.994
508.035,1.002
508.065,1.017
508.095,1.013
508.125,1.019
508.155,1.004
508.185,1.001
508.215,1.012
508.245,1.026
508.275,1.022
508.305,1.015
508.335,1.000
508.365,1.006
508.395,1.016
508.425,1.022
508.455,1.024
508.485,1.011
508.515,1.008
508.545,1.007
508.575,1.015
508.605,1.020
508.635,1.021
508.665,1.021
508.695,1.015
508.725,1.021
508.755,1.024
508.785,1.023
508.815,1.022
508.845,1.022
508.875,1.024
508.905,1.021
508.935,1.018
508.965,1.014
508.995,1.013
509.025,1.012
509.055,1.014
509.085,1.017
509.115,1.021
509.145,1.011
509.175,1.016
509.205,1.019
509.235,1.019
509.265,1.017
509.295,1.020
509.325,1.021
509.355,1.016
509.385,1.005
509.415,1.005
509.445,1.009
509.475,1.010
509.505,1.019
509.535,1.019
509.565,1.016
509.595,1.017
509.625,1.018
509.655,1.019
509.685,1.015
509.715,1.010
509.745,1.021
509.775,1.018
509.805,1.011
509.835,1.008
509.865,1.011
509.895,1.011
509.925,1.013
509.955,1.010
509.985,1.015
510.015,1.017
510.045,1.015
510.075,1.011
510.105,1.011
510.135,1.011
510.165,1.009
510.195,1.014
510.225,1.016
510.255,1.011
510.285,1.011
510.315,1.013
510.345,1.012
510.375,1.012
510.405,1.016
510.435,1.014
510.465,1.015
510.495,1.013
510.525,1.015
510.555,1.014
510.585,1.012
510.615,1.015
510.645,1.015
510.675,1.019
510.705,1.015
510.735,1.015
510.765,1.015
510.795,1.019
510.825,1.011
510.855,1.008
510.885,1.011
510.915,1.014
510.945,1.014
510.975,1.015
511.005,1.013
511.035,1.012
511.065,1.009
511.095,1.010
511.125,1.015
511.155,1.012
511.185,1.013
511.215,1.011
511.245,1.014
511.275,1.013
511.305,1.014
511.335,1.018
511.365,1.009
511.395,1.007
511.425,1.015
511.455,1.017
511.485,1.011
511.515,1.011
511.545,1.012
511.575,1.014
511.605,1.014
511.635,1.009
511.665,1.009
511.695,1.012
511.725,1.016
511.755,1.018
511.785,1.015
511.815,1.015
511.845,1.014
511.875,1.011
511.905,1.015
511.935,1.010
511.965,1.007
511.995,1.012
512.025,1.014
512.055,1.011
512.085,1.011
512.115,1.019
512.145,1.013
512.175,1.014
512.205,1.008
512.235,1.012
512.265,1.016
512.295,1.016
512.325,1.011
512.355,1.014
512.385,1.015
512.415,1.017
512.445,1.014
512.475,1.015
512.505,1.009
512.535,1.006
512.565,1.011
512.595,1.015
512.625,1.012
